Info positions : [ 7  9 10 11 12 13 14 15]
Target Info positions : [ 7  9 10 11 12 13 14 15]
Frozen positions : [0 1 2 3 4 5 6 8]
embed dim : 64 
Batch size : 8192
Validation SNR : 3.0
Number of heads : 1
Number of layers: 3
Positional encoding : static
Layers : compelete
Print frequency: 100
Num of steps: 150000
combinational training snr:  True
64
Training Model for 8,16 anew
Number of parameters : 150471
Did not find standard validation data
Need to save for: 1000
[0/150000] At 3 dB, Loss: 1.7353868, Train BER (3 dB) : 0.5673981, Valid BER: 0.4756470, Tgt BER: 0.4756470, Noiseless BER 0.4736328, Valid BLER : 0.9765625
[78400/150000] At 3 dB, Loss: 0.2530390, Train BER (3 dB) : 0.0859375, Valid BER: 0.0803375, Tgt BER: 0.0803375, Noiseless BER 0.0000000, Valid BLER : 0.2225342
[78500/150000] At 3 dB, Loss: 0.2691990, Train BER (3 dB) : 0.0928802, Valid BER: 0.0804443, Tgt BER: 0.0804443, Noiseless BER 0.0000000, Valid BLER : 0.2227783
[78600/150000] At 3 dB, Loss: 0.2644430, Train BER (3 dB) : 0.0902863, Valid BER: 0.0838776, Tgt BER: 0.0838776, Noiseless BER 0.0000000, Valid BLER : 0.2331543
[78700/150000] At 3 dB, Loss: 0.2555005, Train BER (3 dB) : 0.0873260, Valid BER: 0.0800629, Tgt BER: 0.0800629, Noiseless BER 0.0000000, Valid BLER : 0.2315674
[78800/150000] At 3 dB, Loss: 0.2637266, Train BER (3 dB) : 0.0897675, Valid BER: 0.0835571, Tgt BER: 0.0835571, Noiseless BER 0.0000000, Valid BLER : 0.2305908
[78900/150000] At 3 dB, Loss: 0.2591052, Train BER (3 dB) : 0.0888214, Valid BER: 0.0829315, Tgt BER: 0.0829315, Noiseless BER 0.0000000, Valid BLER : 0.2305908
[79000/150000] At 3 dB, Loss: 0.2670719, Train BER (3 dB) : 0.0914459, Valid BER: 0.0836182, Tgt BER: 0.0836182, Noiseless BER 0.0000000, Valid BLER : 0.2304688
[79100/150000] At 3 dB, Loss: 0.2712969, Train BER (3 dB) : 0.0915985, Valid BER: 0.0835266, Tgt BER: 0.0835266, Noiseless BER 0.0000000, Valid BLER : 0.2271729
[79200/150000] At 3 dB, Loss: 0.2579865, Train BER (3 dB) : 0.0878601, Valid BER: 0.0829468, Tgt BER: 0.0829468, Noiseless BER 0.0000000, Valid BLER : 0.2329102
[79300/150000] At 3 dB, Loss: 0.2708195, Train BER (3 dB) : 0.0917969, Valid BER: 0.0844574, Tgt BER: 0.0844574, Noiseless BER 0.0000000, Valid BLER : 0.2333984
[79400/150000] At 3 dB, Loss: 0.2587758, Train BER (3 dB) : 0.0879517, Valid BER: 0.0822296, Tgt BER: 0.0822296, Noiseless BER 0.0000000, Valid BLER : 0.2319336
[79500/150000] At 3 dB, Loss: 0.2637381, Train BER (3 dB) : 0.0889740, Valid BER: 0.0806580, Tgt BER: 0.0806580, Noiseless BER 0.0000000, Valid BLER : 0.2200928
[79600/150000] At 3 dB, Loss: 0.2579962, Train BER (3 dB) : 0.0879059, Valid BER: 0.0818634, Tgt BER: 0.0818634, Noiseless BER 0.0000000, Valid BLER : 0.2269287
[79700/150000] At 3 dB, Loss: 0.2734971, Train BER (3 dB) : 0.0937347, Valid BER: 0.0816193, Tgt BER: 0.0816193, Noiseless BER 0.0000000, Valid BLER : 0.2341309
[79800/150000] At 3 dB, Loss: 0.2648692, Train BER (3 dB) : 0.0902863, Valid BER: 0.0821991, Tgt BER: 0.0821991, Noiseless BER 0.0000000, Valid BLER : 0.2331543
[79900/150000] At 3 dB, Loss: 0.2683485, Train BER (3 dB) : 0.0906830, Valid BER: 0.0815887, Tgt BER: 0.0815887, Noiseless BER 0.0000000, Valid BLER : 0.2287598
[80000/150000] At 3 dB, Loss: 0.2580734, Train BER (3 dB) : 0.0879517, Valid BER: 0.0874023, Tgt BER: 0.0874023, Noiseless BER 0.0000000, Valid BLER : 0.2415771
[80100/150000] At 3 dB, Loss: 0.2619095, Train BER (3 dB) : 0.0892029, Valid BER: 0.0832977, Tgt BER: 0.0832977, Noiseless BER 0.0000000, Valid BLER : 0.2324219
[80200/150000] At 3 dB, Loss: 0.2648963, Train BER (3 dB) : 0.0907440, Valid BER: 0.0847778, Tgt BER: 0.0847778, Noiseless BER 0.0000000, Valid BLER : 0.2352295
[80300/150000] At 3 dB, Loss: 0.2672448, Train BER (3 dB) : 0.0916443, Valid BER: 0.0860138, Tgt BER: 0.0860138, Noiseless BER 0.0000000, Valid BLER : 0.2376709
[80400/150000] At 3 dB, Loss: 0.2604031, Train BER (3 dB) : 0.0890198, Valid BER: 0.0826111, Tgt BER: 0.0826111, Noiseless BER 0.0000000, Valid BLER : 0.2327881
[80500/150000] At 3 dB, Loss: 0.2699708, Train BER (3 dB) : 0.0924835, Valid BER: 0.0821533, Tgt BER: 0.0821533, Noiseless BER 0.0000000, Valid BLER : 0.2296143
[80600/150000] At 3 dB, Loss: 0.2626902, Train BER (3 dB) : 0.0893860, Valid BER: 0.0800476, Tgt BER: 0.0800476, Noiseless BER 0.0000000, Valid BLER : 0.2224121
[80700/150000] At 3 dB, Loss: 0.2619685, Train BER (3 dB) : 0.0886383, Valid BER: 0.0831909, Tgt BER: 0.0831909, Noiseless BER 0.0000000, Valid BLER : 0.2287598
[80800/150000] At 3 dB, Loss: 0.2581488, Train BER (3 dB) : 0.0880737, Valid BER: 0.0826569, Tgt BER: 0.0826569, Noiseless BER 0.0000000, Valid BLER : 0.2308350
[80900/150000] At 3 dB, Loss: 0.2656601, Train BER (3 dB) : 0.0904999, Valid BER: 0.0802765, Tgt BER: 0.0802765, Noiseless BER 0.0000000, Valid BLER : 0.2233887
[81000/150000] At 3 dB, Loss: 0.2629726, Train BER (3 dB) : 0.0889893, Valid BER: 0.0813446, Tgt BER: 0.0813446, Noiseless BER 0.0000000, Valid BLER : 0.2290039
[81100/150000] At 3 dB, Loss: 0.2637604, Train BER (3 dB) : 0.0903320, Valid BER: 0.0839844, Tgt BER: 0.0839844, Noiseless BER 0.0000000, Valid BLER : 0.2353516
[81200/150000] At 3 dB, Loss: 0.2761517, Train BER (3 dB) : 0.0946198, Valid BER: 0.0847931, Tgt BER: 0.0847931, Noiseless BER 0.0000000, Valid BLER : 0.2376709
[81300/150000] At 3 dB, Loss: 0.2739964, Train BER (3 dB) : 0.0927887, Valid BER: 0.0784302, Tgt BER: 0.0784302, Noiseless BER 0.0000000, Valid BLER : 0.2233887
[81400/150000] At 3 dB, Loss: 0.2642184, Train BER (3 dB) : 0.0897522, Valid BER: 0.0854340, Tgt BER: 0.0854340, Noiseless BER 0.0000000, Valid BLER : 0.2370605
[81500/150000] At 3 dB, Loss: 0.2791643, Train BER (3 dB) : 0.0960693, Valid BER: 0.0852203, Tgt BER: 0.0852203, Noiseless BER 0.0000000, Valid BLER : 0.2351074
[81600/150000] At 3 dB, Loss: 0.2641689, Train BER (3 dB) : 0.0902252, Valid BER: 0.0832825, Tgt BER: 0.0832825, Noiseless BER 0.0000000, Valid BLER : 0.2307129
[81700/150000] At 3 dB, Loss: 0.2605580, Train BER (3 dB) : 0.0898895, Valid BER: 0.0843658, Tgt BER: 0.0843658, Noiseless BER 0.0000000, Valid BLER : 0.2333984
[81800/150000] At 3 dB, Loss: 0.2674783, Train BER (3 dB) : 0.0921631, Valid BER: 0.0823364, Tgt BER: 0.0823364, Noiseless BER 0.0000000, Valid BLER : 0.2297363
[81900/150000] At 3 dB, Loss: 0.2635634, Train BER (3 dB) : 0.0904541, Valid BER: 0.0805969, Tgt BER: 0.0805969, Noiseless BER 0.0000000, Valid BLER : 0.2252197
[82000/150000] At 3 dB, Loss: 0.2624030, Train BER (3 dB) : 0.0901031, Valid BER: 0.0858307, Tgt BER: 0.0858307, Noiseless BER 0.0000000, Valid BLER : 0.2370605
[82100/150000] At 3 dB, Loss: 0.2673495, Train BER (3 dB) : 0.0909882, Valid BER: 0.0835571, Tgt BER: 0.0835571, Noiseless BER 0.0000000, Valid BLER : 0.2342529
[82200/150000] At 3 dB, Loss: 0.2573353, Train BER (3 dB) : 0.0877991, Valid BER: 0.0812378, Tgt BER: 0.0812378, Noiseless BER 0.0000000, Valid BLER : 0.2265625
[82300/150000] At 3 dB, Loss: 0.2565094, Train BER (3 dB) : 0.0865173, Valid BER: 0.0815125, Tgt BER: 0.0815125, Noiseless BER 0.0000000, Valid BLER : 0.2246094
[82400/150000] At 3 dB, Loss: 0.2583313, Train BER (3 dB) : 0.0894012, Valid BER: 0.0829773, Tgt BER: 0.0829773, Noiseless BER 0.0000000, Valid BLER : 0.2333984
[82500/150000] At 3 dB, Loss: 0.2659572, Train BER (3 dB) : 0.0902252, Valid BER: 0.0823669, Tgt BER: 0.0823669, Noiseless BER 0.0000000, Valid BLER : 0.2246094
[82600/150000] At 3 dB, Loss: 0.2679796, Train BER (3 dB) : 0.0915985, Valid BER: 0.0844116, Tgt BER: 0.0844116, Noiseless BER 0.0000000, Valid BLER : 0.2344971
[82700/150000] At 3 dB, Loss: 0.2720332, Train BER (3 dB) : 0.0940552, Valid BER: 0.0850983, Tgt BER: 0.0850983, Noiseless BER 0.0000000, Valid BLER : 0.2332764
[82800/150000] At 3 dB, Loss: 0.2665202, Train BER (3 dB) : 0.0915833, Valid BER: 0.0842896, Tgt BER: 0.0842896, Noiseless BER 0.0000000, Valid BLER : 0.2318115
[82900/150000] At 3 dB, Loss: 0.2693799, Train BER (3 dB) : 0.0914307, Valid BER: 0.0826721, Tgt BER: 0.0826721, Noiseless BER 0.0000000, Valid BLER : 0.2325439
[83000/150000] At 3 dB, Loss: 0.2716632, Train BER (3 dB) : 0.0939331, Valid BER: 0.0816650, Tgt BER: 0.0816650, Noiseless BER 0.0000000, Valid BLER : 0.2272949
[83100/150000] At 3 dB, Loss: 0.2644970, Train BER (3 dB) : 0.0901337, Valid BER: 0.0836029, Tgt BER: 0.0836029, Noiseless BER 0.0000000, Valid BLER : 0.2340088
[83200/150000] At 3 dB, Loss: 0.2629114, Train BER (3 dB) : 0.0915680, Valid BER: 0.0820465, Tgt BER: 0.0820465, Noiseless BER 0.0000000, Valid BLER : 0.2315674
[83300/150000] At 3 dB, Loss: 0.2672682, Train BER (3 dB) : 0.0915070, Valid BER: 0.0832672, Tgt BER: 0.0832672, Noiseless BER 0.0000000, Valid BLER : 0.2343750
[83400/150000] At 3 dB, Loss: 0.2653708, Train BER (3 dB) : 0.0899353, Valid BER: 0.0849762, Tgt BER: 0.0849762, Noiseless BER 0.0000000, Valid BLER : 0.2341309
[83500/150000] At 3 dB, Loss: 0.2730808, Train BER (3 dB) : 0.0938263, Valid BER: 0.0808258, Tgt BER: 0.0808258, Noiseless BER 0.0000000, Valid BLER : 0.2200928
[83600/150000] At 3 dB, Loss: 0.2602367, Train BER (3 dB) : 0.0892029, Valid BER: 0.0811920, Tgt BER: 0.0811920, Noiseless BER 0.0000000, Valid BLER : 0.2292480
[83700/150000] At 3 dB, Loss: 0.2667157, Train BER (3 dB) : 0.0909576, Valid BER: 0.0854187, Tgt BER: 0.0854187, Noiseless BER 0.0000000, Valid BLER : 0.2349854
[83800/150000] At 3 dB, Loss: 0.2607698, Train BER (3 dB) : 0.0888062, Valid BER: 0.0827026, Tgt BER: 0.0827026, Noiseless BER 0.0000000, Valid BLER : 0.2327881
[83900/150000] At 3 dB, Loss: 0.2584895, Train BER (3 dB) : 0.0866394, Valid BER: 0.0864868, Tgt BER: 0.0864868, Noiseless BER 0.0000000, Valid BLER : 0.2365723
[84000/150000] At 3 dB, Loss: 0.2600643, Train BER (3 dB) : 0.0883179, Valid BER: 0.0867310, Tgt BER: 0.0867310, Noiseless BER 0.0000000, Valid BLER : 0.2366943
[84100/150000] At 3 dB, Loss: 0.2721727, Train BER (3 dB) : 0.0934601, Valid BER: 0.0822601, Tgt BER: 0.0822601, Noiseless BER 0.0000000, Valid BLER : 0.2299805
[84200/150000] At 3 dB, Loss: 0.2512871, Train BER (3 dB) : 0.0853729, Valid BER: 0.0796356, Tgt BER: 0.0796356, Noiseless BER 0.0000000, Valid BLER : 0.2199707
[84300/150000] At 3 dB, Loss: 0.2581089, Train BER (3 dB) : 0.0893097, Valid BER: 0.0810089, Tgt BER: 0.0810089, Noiseless BER 0.0000000, Valid BLER : 0.2313232
[84400/150000] At 3 dB, Loss: 0.2579064, Train BER (3 dB) : 0.0874634, Valid BER: 0.0812683, Tgt BER: 0.0812683, Noiseless BER 0.0000000, Valid BLER : 0.2224121
[84500/150000] At 3 dB, Loss: 0.2640806, Train BER (3 dB) : 0.0900574, Valid BER: 0.0797119, Tgt BER: 0.0797119, Noiseless BER 0.0000000, Valid BLER : 0.2297363
[84600/150000] At 3 dB, Loss: 0.2633787, Train BER (3 dB) : 0.0902710, Valid BER: 0.0850525, Tgt BER: 0.0850525, Noiseless BER 0.0000000, Valid BLER : 0.2369385
[84700/150000] At 3 dB, Loss: 0.2675631, Train BER (3 dB) : 0.0908051, Valid BER: 0.0804138, Tgt BER: 0.0804138, Noiseless BER 0.0000000, Valid BLER : 0.2266846
[84800/150000] At 3 dB, Loss: 0.2667691, Train BER (3 dB) : 0.0909882, Valid BER: 0.0817871, Tgt BER: 0.0817871, Noiseless BER 0.0000000, Valid BLER : 0.2327881
[84900/150000] At 3 dB, Loss: 0.2650018, Train BER (3 dB) : 0.0903778, Valid BER: 0.0793762, Tgt BER: 0.0793762, Noiseless BER 0.0000000, Valid BLER : 0.2257080
[85000/150000] At 3 dB, Loss: 0.2687493, Train BER (3 dB) : 0.0923767, Valid BER: 0.0810242, Tgt BER: 0.0810242, Noiseless BER 0.0000000, Valid BLER : 0.2282715
[85100/150000] At 3 dB, Loss: 0.2720337, Train BER (3 dB) : 0.0936890, Valid BER: 0.0841370, Tgt BER: 0.0841370, Noiseless BER 0.0000000, Valid BLER : 0.2357178
[85200/150000] At 3 dB, Loss: 0.2696375, Train BER (3 dB) : 0.0912170, Valid BER: 0.0813446, Tgt BER: 0.0813446, Noiseless BER 0.0000000, Valid BLER : 0.2290039
[85300/150000] At 3 dB, Loss: 0.2681783, Train BER (3 dB) : 0.0910339, Valid BER: 0.0845184, Tgt BER: 0.0845184, Noiseless BER 0.0000000, Valid BLER : 0.2358398
[85400/150000] At 3 dB, Loss: 0.2639709, Train BER (3 dB) : 0.0894470, Valid BER: 0.0821075, Tgt BER: 0.0821075, Noiseless BER 0.0000000, Valid BLER : 0.2290039
[85500/150000] At 3 dB, Loss: 0.2654328, Train BER (3 dB) : 0.0908356, Valid BER: 0.0818024, Tgt BER: 0.0818024, Noiseless BER 0.0000000, Valid BLER : 0.2263184
[85600/150000] At 3 dB, Loss: 0.2646597, Train BER (3 dB) : 0.0907898, Valid BER: 0.0867767, Tgt BER: 0.0867767, Noiseless BER 0.0000000, Valid BLER : 0.2336426
[85700/150000] At 3 dB, Loss: 0.2569001, Train BER (3 dB) : 0.0875854, Valid BER: 0.0802155, Tgt BER: 0.0802155, Noiseless BER 0.0000000, Valid BLER : 0.2243652
[85800/150000] At 3 dB, Loss: 0.2551974, Train BER (3 dB) : 0.0868530, Valid BER: 0.0843353, Tgt BER: 0.0843353, Noiseless BER 0.0000000, Valid BLER : 0.2343750
[85900/150000] At 3 dB, Loss: 0.2601396, Train BER (3 dB) : 0.0885468, Valid BER: 0.0795593, Tgt BER: 0.0795593, Noiseless BER 0.0000000, Valid BLER : 0.2191162
[86000/150000] At 3 dB, Loss: 0.2693223, Train BER (3 dB) : 0.0912476, Valid BER: 0.0796051, Tgt BER: 0.0796051, Noiseless BER 0.0000000, Valid BLER : 0.2268066
[86100/150000] At 3 dB, Loss: 0.2786427, Train BER (3 dB) : 0.0956116, Valid BER: 0.0823669, Tgt BER: 0.0823669, Noiseless BER 0.0000000, Valid BLER : 0.2291260
[86200/150000] At 3 dB, Loss: 0.2572842, Train BER (3 dB) : 0.0892792, Valid BER: 0.0783234, Tgt BER: 0.0783234, Noiseless BER 0.0000000, Valid BLER : 0.2216797
[86300/150000] At 3 dB, Loss: 0.2730870, Train BER (3 dB) : 0.0941467, Valid BER: 0.0809174, Tgt BER: 0.0809174, Noiseless BER 0.0000000, Valid BLER : 0.2222900
[86400/150000] At 3 dB, Loss: 0.2667815, Train BER (3 dB) : 0.0914612, Valid BER: 0.0833893, Tgt BER: 0.0833893, Noiseless BER 0.0000000, Valid BLER : 0.2358398
[86500/150000] At 3 dB, Loss: 0.2645582, Train BER (3 dB) : 0.0904083, Valid BER: 0.0826263, Tgt BER: 0.0826263, Noiseless BER 0.0000000, Valid BLER : 0.2336426
[86600/150000] At 3 dB, Loss: 0.2628537, Train BER (3 dB) : 0.0894775, Valid BER: 0.0802917, Tgt BER: 0.0802917, Noiseless BER 0.0000000, Valid BLER : 0.2222900
[86700/150000] At 3 dB, Loss: 0.2643721, Train BER (3 dB) : 0.0891724, Valid BER: 0.0846863, Tgt BER: 0.0846863, Noiseless BER 0.0000000, Valid BLER : 0.2285156
[86800/150000] At 3 dB, Loss: 0.2649851, Train BER (3 dB) : 0.0912018, Valid BER: 0.0868835, Tgt BER: 0.0868835, Noiseless BER 0.0000000, Valid BLER : 0.2379150
[86900/150000] At 3 dB, Loss: 0.2619078, Train BER (3 dB) : 0.0892181, Valid BER: 0.0832367, Tgt BER: 0.0832367, Noiseless BER 0.0000000, Valid BLER : 0.2291260
[87000/150000] At 3 dB, Loss: 0.2638733, Train BER (3 dB) : 0.0902557, Valid BER: 0.0828094, Tgt BER: 0.0828094, Noiseless BER 0.0000000, Valid BLER : 0.2316895
[87100/150000] At 3 dB, Loss: 0.2599075, Train BER (3 dB) : 0.0893402, Valid BER: 0.0802612, Tgt BER: 0.0802612, Noiseless BER 0.0000000, Valid BLER : 0.2237549
[87200/150000] At 3 dB, Loss: 0.2685963, Train BER (3 dB) : 0.0908051, Valid BER: 0.0817566, Tgt BER: 0.0817566, Noiseless BER 0.0000000, Valid BLER : 0.2279053
[87300/150000] At 3 dB, Loss: 0.2577173, Train BER (3 dB) : 0.0883636, Valid BER: 0.0856476, Tgt BER: 0.0856476, Noiseless BER 0.0000000, Valid BLER : 0.2379150
[87400/150000] At 3 dB, Loss: 0.2623466, Train BER (3 dB) : 0.0886993, Valid BER: 0.0809326, Tgt BER: 0.0809326, Noiseless BER 0.0000000, Valid BLER : 0.2253418
[87500/150000] At 3 dB, Loss: 0.2589056, Train BER (3 dB) : 0.0878143, Valid BER: 0.0842438, Tgt BER: 0.0842438, Noiseless BER 0.0000000, Valid BLER : 0.2302246
[87600/150000] At 3 dB, Loss: 0.2727336, Train BER (3 dB) : 0.0939331, Valid BER: 0.0835419, Tgt BER: 0.0835419, Noiseless BER 0.0000000, Valid BLER : 0.2291260
[87700/150000] At 3 dB, Loss: 0.2622102, Train BER (3 dB) : 0.0895844, Valid BER: 0.0834503, Tgt BER: 0.0834503, Noiseless BER 0.0000000, Valid BLER : 0.2347412
[87800/150000] At 3 dB, Loss: 0.2633030, Train BER (3 dB) : 0.0892181, Valid BER: 0.0831909, Tgt BER: 0.0831909, Noiseless BER 0.0000000, Valid BLER : 0.2319336
[87900/150000] At 3 dB, Loss: 0.2737704, Train BER (3 dB) : 0.0943451, Valid BER: 0.0805054, Tgt BER: 0.0805054, Noiseless BER 0.0000000, Valid BLER : 0.2258301
[88000/150000] At 3 dB, Loss: 0.2656681, Train BER (3 dB) : 0.0912018, Valid BER: 0.0840607, Tgt BER: 0.0840607, Noiseless BER 0.0000000, Valid BLER : 0.2364502
[88100/150000] At 3 dB, Loss: 0.2635440, Train BER (3 dB) : 0.0909271, Valid BER: 0.0831909, Tgt BER: 0.0831909, Noiseless BER 0.0000000, Valid BLER : 0.2355957
[88200/150000] At 3 dB, Loss: 0.2634005, Train BER (3 dB) : 0.0891724, Valid BER: 0.0835724, Tgt BER: 0.0835724, Noiseless BER 0.0000000, Valid BLER : 0.2309570
[88300/150000] At 3 dB, Loss: 0.2683137, Train BER (3 dB) : 0.0920105, Valid BER: 0.0815125, Tgt BER: 0.0815125, Noiseless BER 0.0000000, Valid BLER : 0.2297363
[88400/150000] At 3 dB, Loss: 0.2627945, Train BER (3 dB) : 0.0886383, Valid BER: 0.0808105, Tgt BER: 0.0808105, Noiseless BER 0.0000000, Valid BLER : 0.2258301
[88500/150000] At 3 dB, Loss: 0.2570141, Train BER (3 dB) : 0.0875854, Valid BER: 0.0786133, Tgt BER: 0.0786133, Noiseless BER 0.0000000, Valid BLER : 0.2210693
[88600/150000] At 3 dB, Loss: 0.2582538, Train BER (3 dB) : 0.0874176, Valid BER: 0.0804138, Tgt BER: 0.0804138, Noiseless BER 0.0000000, Valid BLER : 0.2237549
[88700/150000] At 3 dB, Loss: 0.2571383, Train BER (3 dB) : 0.0873108, Valid BER: 0.0809631, Tgt BER: 0.0809631, Noiseless BER 0.0000000, Valid BLER : 0.2297363
[88800/150000] At 3 dB, Loss: 0.2690552, Train BER (3 dB) : 0.0928192, Valid BER: 0.0808258, Tgt BER: 0.0808258, Noiseless BER 0.0000000, Valid BLER : 0.2222900
[88900/150000] At 3 dB, Loss: 0.2614895, Train BER (3 dB) : 0.0894775, Valid BER: 0.0816193, Tgt BER: 0.0816193, Noiseless BER 0.0000000, Valid BLER : 0.2276611
[89000/150000] At 3 dB, Loss: 0.2587774, Train BER (3 dB) : 0.0883331, Valid BER: 0.0785675, Tgt BER: 0.0785675, Noiseless BER 0.0000000, Valid BLER : 0.2272949
[89100/150000] At 3 dB, Loss: 0.2624747, Train BER (3 dB) : 0.0891113, Valid BER: 0.0825043, Tgt BER: 0.0825043, Noiseless BER 0.0000000, Valid BLER : 0.2321777
[89200/150000] At 3 dB, Loss: 0.2621347, Train BER (3 dB) : 0.0897522, Valid BER: 0.0832062, Tgt BER: 0.0832062, Noiseless BER 0.0000000, Valid BLER : 0.2355957
[89300/150000] At 3 dB, Loss: 0.2682820, Train BER (3 dB) : 0.0913239, Valid BER: 0.0808411, Tgt BER: 0.0808411, Noiseless BER 0.0000000, Valid BLER : 0.2291260
[89400/150000] At 3 dB, Loss: 0.2619155, Train BER (3 dB) : 0.0894775, Valid BER: 0.0809174, Tgt BER: 0.0809174, Noiseless BER 0.0000000, Valid BLER : 0.2299805
[89500/150000] At 3 dB, Loss: 0.2640128, Train BER (3 dB) : 0.0905151, Valid BER: 0.0840607, Tgt BER: 0.0840607, Noiseless BER 0.0000000, Valid BLER : 0.2340088
[89600/150000] At 3 dB, Loss: 0.2512907, Train BER (3 dB) : 0.0862732, Valid BER: 0.0828705, Tgt BER: 0.0828705, Noiseless BER 0.0000000, Valid BLER : 0.2359619
[89700/150000] At 3 dB, Loss: 0.2641525, Train BER (3 dB) : 0.0909119, Valid BER: 0.0820312, Tgt BER: 0.0820312, Noiseless BER 0.0000000, Valid BLER : 0.2373047
[89800/150000] At 3 dB, Loss: 0.2687089, Train BER (3 dB) : 0.0913239, Valid BER: 0.0820923, Tgt BER: 0.0820923, Noiseless BER 0.0000000, Valid BLER : 0.2330322
[89900/150000] At 3 dB, Loss: 0.2645063, Train BER (3 dB) : 0.0902252, Valid BER: 0.0813751, Tgt BER: 0.0813751, Noiseless BER 0.0000000, Valid BLER : 0.2281494
[90000/150000] At 3 dB, Loss: 0.2681089, Train BER (3 dB) : 0.0919952, Valid BER: 0.0801086, Tgt BER: 0.0801086, Noiseless BER 0.0000000, Valid BLER : 0.2250977
[90100/150000] At 3 dB, Loss: 0.2578091, Train BER (3 dB) : 0.0882874, Valid BER: 0.0822449, Tgt BER: 0.0822449, Noiseless BER 0.0000000, Valid BLER : 0.2293701
[90200/150000] At 3 dB, Loss: 0.2589534, Train BER (3 dB) : 0.0892944, Valid BER: 0.0791626, Tgt BER: 0.0791626, Noiseless BER 0.0000000, Valid BLER : 0.2254639
[90300/150000] At 3 dB, Loss: 0.2577559, Train BER (3 dB) : 0.0874023, Valid BER: 0.0859222, Tgt BER: 0.0859222, Noiseless BER 0.0000000, Valid BLER : 0.2386475
[90400/150000] At 3 dB, Loss: 0.2571304, Train BER (3 dB) : 0.0880127, Valid BER: 0.0813141, Tgt BER: 0.0813141, Noiseless BER 0.0000000, Valid BLER : 0.2274170
[90500/150000] At 3 dB, Loss: 0.2638787, Train BER (3 dB) : 0.0908508, Valid BER: 0.0843506, Tgt BER: 0.0843506, Noiseless BER 0.0000000, Valid BLER : 0.2280273
[90600/150000] At 3 dB, Loss: 0.2697144, Train BER (3 dB) : 0.0921478, Valid BER: 0.0812225, Tgt BER: 0.0812225, Noiseless BER 0.0000000, Valid BLER : 0.2291260
[90700/150000] At 3 dB, Loss: 0.2715586, Train BER (3 dB) : 0.0933838, Valid BER: 0.0800323, Tgt BER: 0.0800323, Noiseless BER 0.0000000, Valid BLER : 0.2313232
[90800/150000] At 3 dB, Loss: 0.2583023, Train BER (3 dB) : 0.0877380, Valid BER: 0.0828552, Tgt BER: 0.0828552, Noiseless BER 0.0000000, Valid BLER : 0.2293701
[90900/150000] At 3 dB, Loss: 0.2564682, Train BER (3 dB) : 0.0875092, Valid BER: 0.0851440, Tgt BER: 0.0851440, Noiseless BER 0.0000000, Valid BLER : 0.2341309
[91000/150000] At 3 dB, Loss: 0.2637431, Train BER (3 dB) : 0.0889282, Valid BER: 0.0821686, Tgt BER: 0.0821686, Noiseless BER 0.0000000, Valid BLER : 0.2290039
[91100/150000] At 3 dB, Loss: 0.2669571, Train BER (3 dB) : 0.0909271, Valid BER: 0.0839233, Tgt BER: 0.0839233, Noiseless BER 0.0000000, Valid BLER : 0.2362061
[91200/150000] At 3 dB, Loss: 0.2617273, Train BER (3 dB) : 0.0895996, Valid BER: 0.0822144, Tgt BER: 0.0822144, Noiseless BER 0.0000000, Valid BLER : 0.2303467
[91300/150000] At 3 dB, Loss: 0.2497770, Train BER (3 dB) : 0.0852203, Valid BER: 0.0813599, Tgt BER: 0.0813599, Noiseless BER 0.0000000, Valid BLER : 0.2294922
[91400/150000] At 3 dB, Loss: 0.2602236, Train BER (3 dB) : 0.0889435, Valid BER: 0.0838013, Tgt BER: 0.0838013, Noiseless BER 0.0000000, Valid BLER : 0.2330322
[91500/150000] At 3 dB, Loss: 0.2631246, Train BER (3 dB) : 0.0904388, Valid BER: 0.0825806, Tgt BER: 0.0825806, Noiseless BER 0.0000000, Valid BLER : 0.2292480
[91600/150000] At 3 dB, Loss: 0.2750704, Train BER (3 dB) : 0.0945435, Valid BER: 0.0821381, Tgt BER: 0.0821381, Noiseless BER 0.0000000, Valid BLER : 0.2290039
[91700/150000] At 3 dB, Loss: 0.2580696, Train BER (3 dB) : 0.0873871, Valid BER: 0.0817108, Tgt BER: 0.0817108, Noiseless BER 0.0000000, Valid BLER : 0.2271729
[91800/150000] At 3 dB, Loss: 0.2646123, Train BER (3 dB) : 0.0900726, Valid BER: 0.0827484, Tgt BER: 0.0827484, Noiseless BER 0.0000000, Valid BLER : 0.2314453
[91900/150000] At 3 dB, Loss: 0.2619734, Train BER (3 dB) : 0.0895081, Valid BER: 0.0834198, Tgt BER: 0.0834198, Noiseless BER 0.0000000, Valid BLER : 0.2293701
[92000/150000] At 3 dB, Loss: 0.2654499, Train BER (3 dB) : 0.0906372, Valid BER: 0.0805969, Tgt BER: 0.0805969, Noiseless BER 0.0000000, Valid BLER : 0.2270508
[92100/150000] At 3 dB, Loss: 0.2659168, Train BER (3 dB) : 0.0912170, Valid BER: 0.0843658, Tgt BER: 0.0843658, Noiseless BER 0.0000000, Valid BLER : 0.2315674
[92200/150000] At 3 dB, Loss: 0.2637838, Train BER (3 dB) : 0.0900269, Valid BER: 0.0833435, Tgt BER: 0.0833435, Noiseless BER 0.0000000, Valid BLER : 0.2292480
