Info positions : [3 5 6 7]
Target Info positions : [3 5 6 7]
Frozen positions : [0 1 2 4]
Code : polar 
embed dim : 8 
Rate Profile : polar
Batch size : 256
Validation SNR : 3.0
Number of heads : 1
Number of layers: 1
Positional encoding : static
Layers : compelete
Print frequency: 100
Num of steps: 50000
8
Training Model for 4,8 anew
Number of parameters : 939
Did not find standard validation data
Need to save for: 500
[0/50000] At 3 dB, Loss: 1.4143960, Train BER (3 dB) : 0.5263672, Valid BER: 0.5078125, Tgt BER: 0.5078125, Noiseless BER 0.4941406, Valid BLER : 0.8554688
[13700/50000] At 3 dB, Loss: 0.4630788, Train BER (3 dB) : 0.1503906, Valid BER: 0.1005859, Tgt BER: 0.1005859, Noiseless BER 0.0000000, Valid BLER : 0.2343750
[13800/50000] At 3 dB, Loss: 0.5258887, Train BER (3 dB) : 0.1748047, Valid BER: 0.1425781, Tgt BER: 0.1425781, Noiseless BER 0.0000000, Valid BLER : 0.2851562
[13900/50000] At 3 dB, Loss: 0.4598957, Train BER (3 dB) : 0.1406250, Valid BER: 0.1259766, Tgt BER: 0.1259766, Noiseless BER 0.0000000, Valid BLER : 0.2812500
[14000/50000] At 3 dB, Loss: 0.4319067, Train BER (3 dB) : 0.1347656, Valid BER: 0.1113281, Tgt BER: 0.1113281, Noiseless BER 0.0000000, Valid BLER : 0.2421875
[14100/50000] At 3 dB, Loss: 0.5241301, Train BER (3 dB) : 0.1699219, Valid BER: 0.1542969, Tgt BER: 0.1542969, Noiseless BER 0.0000000, Valid BLER : 0.3046875
[14200/50000] At 3 dB, Loss: 0.4993195, Train BER (3 dB) : 0.1630859, Valid BER: 0.1337891, Tgt BER: 0.1337891, Noiseless BER 0.0000000, Valid BLER : 0.2773438
[14300/50000] At 3 dB, Loss: 0.5612642, Train BER (3 dB) : 0.1816406, Valid BER: 0.1230469, Tgt BER: 0.1230469, Noiseless BER 0.0000000, Valid BLER : 0.2656250
[14400/50000] At 3 dB, Loss: 0.5541106, Train BER (3 dB) : 0.1718750, Valid BER: 0.0966797, Tgt BER: 0.0966797, Noiseless BER 0.0000000, Valid BLER : 0.2304688
[14500/50000] At 3 dB, Loss: 0.4715860, Train BER (3 dB) : 0.1445312, Valid BER: 0.1171875, Tgt BER: 0.1171875, Noiseless BER 0.0000000, Valid BLER : 0.2773438
[14600/50000] At 3 dB, Loss: 0.5090691, Train BER (3 dB) : 0.1640625, Valid BER: 0.1230469, Tgt BER: 0.1230469, Noiseless BER 0.0000000, Valid BLER : 0.2617188
[14700/50000] At 3 dB, Loss: 0.5272673, Train BER (3 dB) : 0.1669922, Valid BER: 0.1123047, Tgt BER: 0.1123047, Noiseless BER 0.0000000, Valid BLER : 0.2578125
[14800/50000] At 3 dB, Loss: 0.5341152, Train BER (3 dB) : 0.1757812, Valid BER: 0.1318359, Tgt BER: 0.1318359, Noiseless BER 0.0000000, Valid BLER : 0.2656250
[14900/50000] At 3 dB, Loss: 0.5155859, Train BER (3 dB) : 0.1630859, Valid BER: 0.1103516, Tgt BER: 0.1103516, Noiseless BER 0.0000000, Valid BLER : 0.2500000
[15000/50000] At 3 dB, Loss: 0.5550330, Train BER (3 dB) : 0.1816406, Valid BER: 0.0927734, Tgt BER: 0.0927734, Noiseless BER 0.0000000, Valid BLER : 0.2460938
[15100/50000] At 3 dB, Loss: 0.4996719, Train BER (3 dB) : 0.1572266, Valid BER: 0.1191406, Tgt BER: 0.1191406, Noiseless BER 0.0000000, Valid BLER : 0.2343750
[15200/50000] At 3 dB, Loss: 0.4387210, Train BER (3 dB) : 0.1337891, Valid BER: 0.1660156, Tgt BER: 0.1660156, Noiseless BER 0.0000000, Valid BLER : 0.3085938
[15300/50000] At 3 dB, Loss: 0.4660640, Train BER (3 dB) : 0.1484375, Valid BER: 0.1259766, Tgt BER: 0.1259766, Noiseless BER 0.0000000, Valid BLER : 0.2929688
[15400/50000] At 3 dB, Loss: 0.5419887, Train BER (3 dB) : 0.1699219, Valid BER: 0.1083984, Tgt BER: 0.1083984, Noiseless BER 0.0000000, Valid BLER : 0.2656250
[15500/50000] At 3 dB, Loss: 0.4450600, Train BER (3 dB) : 0.1347656, Valid BER: 0.1308594, Tgt BER: 0.1308594, Noiseless BER 0.0000000, Valid BLER : 0.2812500
[15600/50000] At 3 dB, Loss: 0.4510314, Train BER (3 dB) : 0.1425781, Valid BER: 0.1113281, Tgt BER: 0.1113281, Noiseless BER 0.0000000, Valid BLER : 0.2695312
[15700/50000] At 3 dB, Loss: 0.4832307, Train BER (3 dB) : 0.1503906, Valid BER: 0.1308594, Tgt BER: 0.1308594, Noiseless BER 0.0000000, Valid BLER : 0.2929688
[15800/50000] At 3 dB, Loss: 0.5791633, Train BER (3 dB) : 0.1845703, Valid BER: 0.1357422, Tgt BER: 0.1357422, Noiseless BER 0.0000000, Valid BLER : 0.3046875
[15900/50000] At 3 dB, Loss: 0.4970001, Train BER (3 dB) : 0.1621094, Valid BER: 0.1123047, Tgt BER: 0.1123047, Noiseless BER 0.0000000, Valid BLER : 0.2617188
[16000/50000] At 3 dB, Loss: 0.4948226, Train BER (3 dB) : 0.1591797, Valid BER: 0.1474609, Tgt BER: 0.1474609, Noiseless BER 0.0000000, Valid BLER : 0.2851562
[16100/50000] At 3 dB, Loss: 0.4444395, Train BER (3 dB) : 0.1347656, Valid BER: 0.0976562, Tgt BER: 0.0976562, Noiseless BER 0.0000000, Valid BLER : 0.2343750
[16200/50000] At 3 dB, Loss: 0.5034724, Train BER (3 dB) : 0.1601562, Valid BER: 0.1347656, Tgt BER: 0.1347656, Noiseless BER 0.0000000, Valid BLER : 0.2695312
[16300/50000] At 3 dB, Loss: 0.5705886, Train BER (3 dB) : 0.1787109, Valid BER: 0.1064453, Tgt BER: 0.1064453, Noiseless BER 0.0000000, Valid BLER : 0.2421875
[16400/50000] At 3 dB, Loss: 0.4246590, Train BER (3 dB) : 0.1376953, Valid BER: 0.1083984, Tgt BER: 0.1083984, Noiseless BER 0.0000000, Valid BLER : 0.2421875
[16500/50000] At 3 dB, Loss: 0.4777457, Train BER (3 dB) : 0.1542969, Valid BER: 0.1083984, Tgt BER: 0.1083984, Noiseless BER 0.0000000, Valid BLER : 0.2539062
[16600/50000] At 3 dB, Loss: 0.5690328, Train BER (3 dB) : 0.1884766, Valid BER: 0.1220703, Tgt BER: 0.1220703, Noiseless BER 0.0000000, Valid BLER : 0.2890625
[16700/50000] At 3 dB, Loss: 0.4724319, Train BER (3 dB) : 0.1533203, Valid BER: 0.1240234, Tgt BER: 0.1240234, Noiseless BER 0.0000000, Valid BLER : 0.2695312
[16800/50000] At 3 dB, Loss: 0.5751650, Train BER (3 dB) : 0.1865234, Valid BER: 0.1074219, Tgt BER: 0.1074219, Noiseless BER 0.0000000, Valid BLER : 0.2460938
[16900/50000] At 3 dB, Loss: 0.4209391, Train BER (3 dB) : 0.1328125, Valid BER: 0.1083984, Tgt BER: 0.1083984, Noiseless BER 0.0000000, Valid BLER : 0.2500000
[17000/50000] At 3 dB, Loss: 0.4871573, Train BER (3 dB) : 0.1513672, Valid BER: 0.1210938, Tgt BER: 0.1210938, Noiseless BER 0.0000000, Valid BLER : 0.2695312
[17100/50000] At 3 dB, Loss: 0.5269376, Train BER (3 dB) : 0.1679688, Valid BER: 0.1455078, Tgt BER: 0.1455078, Noiseless BER 0.0000000, Valid BLER : 0.3007812
[17200/50000] At 3 dB, Loss: 0.5160277, Train BER (3 dB) : 0.1611328, Valid BER: 0.1171875, Tgt BER: 0.1171875, Noiseless BER 0.0000000, Valid BLER : 0.2929688
[17300/50000] At 3 dB, Loss: 0.5658196, Train BER (3 dB) : 0.1835938, Valid BER: 0.0908203, Tgt BER: 0.0908203, Noiseless BER 0.0000000, Valid BLER : 0.2148438
[17400/50000] At 3 dB, Loss: 0.4924400, Train BER (3 dB) : 0.1621094, Valid BER: 0.1328125, Tgt BER: 0.1328125, Noiseless BER 0.0000000, Valid BLER : 0.2773438
[17500/50000] At 3 dB, Loss: 0.5514025, Train BER (3 dB) : 0.1767578, Valid BER: 0.1318359, Tgt BER: 0.1318359, Noiseless BER 0.0000000, Valid BLER : 0.2812500
[17600/50000] At 3 dB, Loss: 0.4981571, Train BER (3 dB) : 0.1640625, Valid BER: 0.1250000, Tgt BER: 0.1250000, Noiseless BER 0.0000000, Valid BLER : 0.2734375
[17700/50000] At 3 dB, Loss: 0.3818300, Train BER (3 dB) : 0.1201172, Valid BER: 0.1259766, Tgt BER: 0.1259766, Noiseless BER 0.0000000, Valid BLER : 0.2890625
[17800/50000] At 3 dB, Loss: 0.4800816, Train BER (3 dB) : 0.1650391, Valid BER: 0.1357422, Tgt BER: 0.1357422, Noiseless BER 0.0000000, Valid BLER : 0.2734375
[17900/50000] At 3 dB, Loss: 0.4436319, Train BER (3 dB) : 0.1435547, Valid BER: 0.1503906, Tgt BER: 0.1503906, Noiseless BER 0.0000000, Valid BLER : 0.3320312
[18000/50000] At 3 dB, Loss: 0.4685478, Train BER (3 dB) : 0.1464844, Valid BER: 0.1250000, Tgt BER: 0.1250000, Noiseless BER 0.0000000, Valid BLER : 0.2539062
[18100/50000] At 3 dB, Loss: 0.4662851, Train BER (3 dB) : 0.1484375, Valid BER: 0.1347656, Tgt BER: 0.1347656, Noiseless BER 0.0000000, Valid BLER : 0.2929688
[18200/50000] At 3 dB, Loss: 0.4814292, Train BER (3 dB) : 0.1611328, Valid BER: 0.1308594, Tgt BER: 0.1308594, Noiseless BER 0.0000000, Valid BLER : 0.2734375
[18300/50000] At 3 dB, Loss: 0.5641406, Train BER (3 dB) : 0.1796875, Valid BER: 0.1093750, Tgt BER: 0.1093750, Noiseless BER 0.0000000, Valid BLER : 0.2421875
[18400/50000] At 3 dB, Loss: 0.4937508, Train BER (3 dB) : 0.1621094, Valid BER: 0.1201172, Tgt BER: 0.1201172, Noiseless BER 0.0000000, Valid BLER : 0.2851562
[18500/50000] At 3 dB, Loss: 0.4540302, Train BER (3 dB) : 0.1376953, Valid BER: 0.1269531, Tgt BER: 0.1269531, Noiseless BER 0.0000000, Valid BLER : 0.2695312
[18600/50000] At 3 dB, Loss: 0.4181535, Train BER (3 dB) : 0.1240234, Valid BER: 0.0947266, Tgt BER: 0.0947266, Noiseless BER 0.0000000, Valid BLER : 0.2226562
[18700/50000] At 3 dB, Loss: 0.5680504, Train BER (3 dB) : 0.1796875, Valid BER: 0.1064453, Tgt BER: 0.1064453, Noiseless BER 0.0000000, Valid BLER : 0.2500000
[18800/50000] At 3 dB, Loss: 0.4588382, Train BER (3 dB) : 0.1464844, Valid BER: 0.1406250, Tgt BER: 0.1406250, Noiseless BER 0.0000000, Valid BLER : 0.2734375
[18900/50000] At 3 dB, Loss: 0.5013905, Train BER (3 dB) : 0.1572266, Valid BER: 0.1396484, Tgt BER: 0.1396484, Noiseless BER 0.0000000, Valid BLER : 0.2656250
[19000/50000] At 3 dB, Loss: 0.4549597, Train BER (3 dB) : 0.1386719, Valid BER: 0.1181641, Tgt BER: 0.1181641, Noiseless BER 0.0000000, Valid BLER : 0.2617188
[19100/50000] At 3 dB, Loss: 0.4851024, Train BER (3 dB) : 0.1533203, Valid BER: 0.1289062, Tgt BER: 0.1289062, Noiseless BER 0.0000000, Valid BLER : 0.2929688
[19200/50000] At 3 dB, Loss: 0.4759983, Train BER (3 dB) : 0.1503906, Valid BER: 0.0966797, Tgt BER: 0.0966797, Noiseless BER 0.0000000, Valid BLER : 0.2226562
[19300/50000] At 3 dB, Loss: 0.5057432, Train BER (3 dB) : 0.1689453, Valid BER: 0.1230469, Tgt BER: 0.1230469, Noiseless BER 0.0000000, Valid BLER : 0.2695312
[19400/50000] At 3 dB, Loss: 0.5415026, Train BER (3 dB) : 0.1708984, Valid BER: 0.1416016, Tgt BER: 0.1416016, Noiseless BER 0.0000000, Valid BLER : 0.2851562
[19500/50000] At 3 dB, Loss: 0.4438085, Train BER (3 dB) : 0.1347656, Valid BER: 0.1425781, Tgt BER: 0.1425781, Noiseless BER 0.0000000, Valid BLER : 0.2851562
[19600/50000] At 3 dB, Loss: 0.4561419, Train BER (3 dB) : 0.1435547, Valid BER: 0.1083984, Tgt BER: 0.1083984, Noiseless BER 0.0000000, Valid BLER : 0.2539062
[19700/50000] At 3 dB, Loss: 0.4537851, Train BER (3 dB) : 0.1396484, Valid BER: 0.1123047, Tgt BER: 0.1123047, Noiseless BER 0.0000000, Valid BLER : 0.2539062
[19800/50000] At 3 dB, Loss: 0.5210159, Train BER (3 dB) : 0.1640625, Valid BER: 0.0966797, Tgt BER: 0.0966797, Noiseless BER 0.0000000, Valid BLER : 0.2304688
[19900/50000] At 3 dB, Loss: 0.4809289, Train BER (3 dB) : 0.1494141, Valid BER: 0.1250000, Tgt BER: 0.1250000, Noiseless BER 0.0000000, Valid BLER : 0.2460938
[20000/50000] At 3 dB, Loss: 0.4827989, Train BER (3 dB) : 0.1484375, Valid BER: 0.1386719, Tgt BER: 0.1386719, Noiseless BER 0.0000000, Valid BLER : 0.3046875
[20100/50000] At 3 dB, Loss: 0.4619595, Train BER (3 dB) : 0.1435547, Valid BER: 0.1503906, Tgt BER: 0.1503906, Noiseless BER 0.0000000, Valid BLER : 0.2968750
[20200/50000] At 3 dB, Loss: 0.4931106, Train BER (3 dB) : 0.1591797, Valid BER: 0.0996094, Tgt BER: 0.0996094, Noiseless BER 0.0000000, Valid BLER : 0.2226562
[20300/50000] At 3 dB, Loss: 0.4725415, Train BER (3 dB) : 0.1474609, Valid BER: 0.1123047, Tgt BER: 0.1123047, Noiseless BER 0.0000000, Valid BLER : 0.2343750
[20400/50000] At 3 dB, Loss: 0.5895131, Train BER (3 dB) : 0.1943359, Valid BER: 0.1064453, Tgt BER: 0.1064453, Noiseless BER 0.0000000, Valid BLER : 0.2500000
[20500/50000] At 3 dB, Loss: 0.4569928, Train BER (3 dB) : 0.1386719, Valid BER: 0.1416016, Tgt BER: 0.1416016, Noiseless BER 0.0000000, Valid BLER : 0.2695312
[20600/50000] At 3 dB, Loss: 0.4099686, Train BER (3 dB) : 0.1250000, Valid BER: 0.1435547, Tgt BER: 0.1435547, Noiseless BER 0.0000000, Valid BLER : 0.3164062
[20700/50000] At 3 dB, Loss: 0.4820808, Train BER (3 dB) : 0.1582031, Valid BER: 0.1191406, Tgt BER: 0.1191406, Noiseless BER 0.0000000, Valid BLER : 0.2578125
[20800/50000] At 3 dB, Loss: 0.5523401, Train BER (3 dB) : 0.1875000, Valid BER: 0.1357422, Tgt BER: 0.1357422, Noiseless BER 0.0000000, Valid BLER : 0.2929688
[20900/50000] At 3 dB, Loss: 0.5063668, Train BER (3 dB) : 0.1650391, Valid BER: 0.1474609, Tgt BER: 0.1474609, Noiseless BER 0.0000000, Valid BLER : 0.3125000
[21000/50000] At 3 dB, Loss: 0.3989743, Train BER (3 dB) : 0.1210938, Valid BER: 0.1103516, Tgt BER: 0.1103516, Noiseless BER 0.0000000, Valid BLER : 0.2265625
[21100/50000] At 3 dB, Loss: 0.4441027, Train BER (3 dB) : 0.1376953, Valid BER: 0.1298828, Tgt BER: 0.1298828, Noiseless BER 0.0000000, Valid BLER : 0.2500000
[21200/50000] At 3 dB, Loss: 0.5063507, Train BER (3 dB) : 0.1660156, Valid BER: 0.1103516, Tgt BER: 0.1103516, Noiseless BER 0.0000000, Valid BLER : 0.2226562
[21300/50000] At 3 dB, Loss: 0.4704018, Train BER (3 dB) : 0.1474609, Valid BER: 0.1054688, Tgt BER: 0.1054688, Noiseless BER 0.0000000, Valid BLER : 0.2187500
[21400/50000] At 3 dB, Loss: 0.4842964, Train BER (3 dB) : 0.1533203, Valid BER: 0.1367188, Tgt BER: 0.1367188, Noiseless BER 0.0000000, Valid BLER : 0.2968750
[21500/50000] At 3 dB, Loss: 0.4628195, Train BER (3 dB) : 0.1464844, Valid BER: 0.1064453, Tgt BER: 0.1064453, Noiseless BER 0.0000000, Valid BLER : 0.2460938
[21600/50000] At 3 dB, Loss: 0.5028473, Train BER (3 dB) : 0.1621094, Valid BER: 0.1191406, Tgt BER: 0.1191406, Noiseless BER 0.0000000, Valid BLER : 0.2773438
[21700/50000] At 3 dB, Loss: 0.5247678, Train BER (3 dB) : 0.1699219, Valid BER: 0.0976562, Tgt BER: 0.0976562, Noiseless BER 0.0000000, Valid BLER : 0.2617188
[21800/50000] At 3 dB, Loss: 0.4382426, Train BER (3 dB) : 0.1386719, Valid BER: 0.1035156, Tgt BER: 0.1035156, Noiseless BER 0.0000000, Valid BLER : 0.2187500
[21900/50000] At 3 dB, Loss: 0.4427106, Train BER (3 dB) : 0.1445312, Valid BER: 0.0917969, Tgt BER: 0.0917969, Noiseless BER 0.0000000, Valid BLER : 0.2070312
[22000/50000] At 3 dB, Loss: 0.3978921, Train BER (3 dB) : 0.1240234, Valid BER: 0.1250000, Tgt BER: 0.1250000, Noiseless BER 0.0000000, Valid BLER : 0.2773438
[22100/50000] At 3 dB, Loss: 0.4921670, Train BER (3 dB) : 0.1630859, Valid BER: 0.1308594, Tgt BER: 0.1308594, Noiseless BER 0.0000000, Valid BLER : 0.2695312
[22200/50000] At 3 dB, Loss: 0.4707898, Train BER (3 dB) : 0.1425781, Valid BER: 0.1093750, Tgt BER: 0.1093750, Noiseless BER 0.0000000, Valid BLER : 0.2812500
[22300/50000] At 3 dB, Loss: 0.4276318, Train BER (3 dB) : 0.1386719, Valid BER: 0.1367188, Tgt BER: 0.1367188, Noiseless BER 0.0000000, Valid BLER : 0.2812500
[22400/50000] At 3 dB, Loss: 0.5042927, Train BER (3 dB) : 0.1640625, Valid BER: 0.1210938, Tgt BER: 0.1210938, Noiseless BER 0.0000000, Valid BLER : 0.2539062
[22500/50000] At 3 dB, Loss: 0.3973765, Train BER (3 dB) : 0.1289062, Valid BER: 0.1113281, Tgt BER: 0.1113281, Noiseless BER 0.0000000, Valid BLER : 0.2460938
[22600/50000] At 3 dB, Loss: 0.4690604, Train BER (3 dB) : 0.1455078, Valid BER: 0.1142578, Tgt BER: 0.1142578, Noiseless BER 0.0000000, Valid BLER : 0.2421875
[22700/50000] At 3 dB, Loss: 0.5198787, Train BER (3 dB) : 0.1630859, Valid BER: 0.1347656, Tgt BER: 0.1347656, Noiseless BER 0.0000000, Valid BLER : 0.2851562
[22800/50000] At 3 dB, Loss: 0.4308897, Train BER (3 dB) : 0.1376953, Valid BER: 0.1093750, Tgt BER: 0.1093750, Noiseless BER 0.0000000, Valid BLER : 0.2304688
[22900/50000] At 3 dB, Loss: 0.4683623, Train BER (3 dB) : 0.1445312, Valid BER: 0.1386719, Tgt BER: 0.1386719, Noiseless BER 0.0000000, Valid BLER : 0.2890625
[23000/50000] At 3 dB, Loss: 0.5657696, Train BER (3 dB) : 0.1806641, Valid BER: 0.1337891, Tgt BER: 0.1337891, Noiseless BER 0.0000000, Valid BLER : 0.2617188
[23100/50000] At 3 dB, Loss: 0.4873159, Train BER (3 dB) : 0.1562500, Valid BER: 0.1181641, Tgt BER: 0.1181641, Noiseless BER 0.0000000, Valid BLER : 0.2695312
[23200/50000] At 3 dB, Loss: 0.4488153, Train BER (3 dB) : 0.1386719, Valid BER: 0.1376953, Tgt BER: 0.1376953, Noiseless BER 0.0000000, Valid BLER : 0.2968750
[23300/50000] At 3 dB, Loss: 0.4526619, Train BER (3 dB) : 0.1396484, Valid BER: 0.1367188, Tgt BER: 0.1367188, Noiseless BER 0.0000000, Valid BLER : 0.2890625
[23400/50000] At 3 dB, Loss: 0.4720421, Train BER (3 dB) : 0.1533203, Valid BER: 0.1298828, Tgt BER: 0.1298828, Noiseless BER 0.0000000, Valid BLER : 0.2851562
[23500/50000] At 3 dB, Loss: 0.4404502, Train BER (3 dB) : 0.1328125, Valid BER: 0.1484375, Tgt BER: 0.1484375, Noiseless BER 0.0000000, Valid BLER : 0.2890625
[23600/50000] At 3 dB, Loss: 0.4597350, Train BER (3 dB) : 0.1474609, Valid BER: 0.1347656, Tgt BER: 0.1347656, Noiseless BER 0.0000000, Valid BLER : 0.2929688
[23700/50000] At 3 dB, Loss: 0.4927337, Train BER (3 dB) : 0.1542969, Valid BER: 0.1328125, Tgt BER: 0.1328125, Noiseless BER 0.0000000, Valid BLER : 0.2460938
[23800/50000] At 3 dB, Loss: 0.4889526, Train BER (3 dB) : 0.1542969, Valid BER: 0.1318359, Tgt BER: 0.1318359, Noiseless BER 0.0000000, Valid BLER : 0.2539062
[23900/50000] At 3 dB, Loss: 0.5042784, Train BER (3 dB) : 0.1669922, Valid BER: 0.1181641, Tgt BER: 0.1181641, Noiseless BER 0.0000000, Valid BLER : 0.2773438
[24000/50000] At 3 dB, Loss: 0.4927239, Train BER (3 dB) : 0.1572266, Valid BER: 0.1083984, Tgt BER: 0.1083984, Noiseless BER 0.0000000, Valid BLER : 0.2617188
[24100/50000] At 3 dB, Loss: 0.4782096, Train BER (3 dB) : 0.1503906, Valid BER: 0.1582031, Tgt BER: 0.1582031, Noiseless BER 0.0000000, Valid BLER : 0.3203125
[24200/50000] At 3 dB, Loss: 0.4848065, Train BER (3 dB) : 0.1582031, Valid BER: 0.1376953, Tgt BER: 0.1376953, Noiseless BER 0.0000000, Valid BLER : 0.2695312
[24300/50000] At 3 dB, Loss: 0.4973628, Train BER (3 dB) : 0.1601562, Valid BER: 0.1132812, Tgt BER: 0.1132812, Noiseless BER 0.0000000, Valid BLER : 0.2539062
[24400/50000] At 3 dB, Loss: 0.4986401, Train BER (3 dB) : 0.1601562, Valid BER: 0.0957031, Tgt BER: 0.0957031, Noiseless BER 0.0000000, Valid BLER : 0.2265625
[24500/50000] At 3 dB, Loss: 0.4723553, Train BER (3 dB) : 0.1533203, Valid BER: 0.0996094, Tgt BER: 0.0996094, Noiseless BER 0.0000000, Valid BLER : 0.2304688
[24600/50000] At 3 dB, Loss: 0.4664457, Train BER (3 dB) : 0.1406250, Valid BER: 0.1093750, Tgt BER: 0.1093750, Noiseless BER 0.0000000, Valid BLER : 0.2382812
[24700/50000] At 3 dB, Loss: 0.5234424, Train BER (3 dB) : 0.1679688, Valid BER: 0.0820312, Tgt BER: 0.0820312, Noiseless BER 0.0000000, Valid BLER : 0.2109375
[24800/50000] At 3 dB, Loss: 0.4966028, Train BER (3 dB) : 0.1582031, Valid BER: 0.0986328, Tgt BER: 0.0986328, Noiseless BER 0.0000000, Valid BLER : 0.2187500
[24900/50000] At 3 dB, Loss: 0.4980533, Train BER (3 dB) : 0.1582031, Valid BER: 0.1191406, Tgt BER: 0.1191406, Noiseless BER 0.0000000, Valid BLER : 0.2500000
[25000/50000] At 3 dB, Loss: 0.5445629, Train BER (3 dB) : 0.1738281, Valid BER: 0.1259766, Tgt BER: 0.1259766, Noiseless BER 0.0000000, Valid BLER : 0.2421875
[25100/50000] At 3 dB, Loss: 0.5791816, Train BER (3 dB) : 0.1943359, Valid BER: 0.1201172, Tgt BER: 0.1201172, Noiseless BER 0.0000000, Valid BLER : 0.2656250
[25200/50000] At 3 dB, Loss: 0.4778186, Train BER (3 dB) : 0.1562500, Valid BER: 0.1171875, Tgt BER: 0.1171875, Noiseless BER 0.0000000, Valid BLER : 0.2460938
[25300/50000] At 3 dB, Loss: 0.4622124, Train BER (3 dB) : 0.1376953, Valid BER: 0.1259766, Tgt BER: 0.1259766, Noiseless BER 0.0000000, Valid BLER : 0.2773438
[25400/50000] At 3 dB, Loss: 0.4850348, Train BER (3 dB) : 0.1513672, Valid BER: 0.1113281, Tgt BER: 0.1113281, Noiseless BER 0.0000000, Valid BLER : 0.2421875
[25500/50000] At 3 dB, Loss: 0.4730392, Train BER (3 dB) : 0.1464844, Valid BER: 0.1240234, Tgt BER: 0.1240234, Noiseless BER 0.0000000, Valid BLER : 0.2656250
[25600/50000] At 3 dB, Loss: 0.5407747, Train BER (3 dB) : 0.1728516, Valid BER: 0.1230469, Tgt BER: 0.1230469, Noiseless BER 0.0000000, Valid BLER : 0.2578125
[25700/50000] At 3 dB, Loss: 0.5086604, Train BER (3 dB) : 0.1582031, Valid BER: 0.0927734, Tgt BER: 0.0927734, Noiseless BER 0.0000000, Valid BLER : 0.2109375
[25800/50000] At 3 dB, Loss: 0.5062988, Train BER (3 dB) : 0.1601562, Valid BER: 0.1123047, Tgt BER: 0.1123047, Noiseless BER 0.0000000, Valid BLER : 0.2539062
[25900/50000] At 3 dB, Loss: 0.5232485, Train BER (3 dB) : 0.1718750, Valid BER: 0.1074219, Tgt BER: 0.1074219, Noiseless BER 0.0000000, Valid BLER : 0.2460938
[26000/50000] At 3 dB, Loss: 0.4029697, Train BER (3 dB) : 0.1298828, Valid BER: 0.1162109, Tgt BER: 0.1162109, Noiseless BER 0.0000000, Valid BLER : 0.2578125
[26100/50000] At 3 dB, Loss: 0.5264900, Train BER (3 dB) : 0.1708984, Valid BER: 0.1347656, Tgt BER: 0.1347656, Noiseless BER 0.0000000, Valid BLER : 0.2851562
[26200/50000] At 3 dB, Loss: 0.4704450, Train BER (3 dB) : 0.1503906, Valid BER: 0.1289062, Tgt BER: 0.1289062, Noiseless BER 0.0000000, Valid BLER : 0.2851562
[26300/50000] At 3 dB, Loss: 0.5084755, Train BER (3 dB) : 0.1650391, Valid BER: 0.1367188, Tgt BER: 0.1367188, Noiseless BER 0.0000000, Valid BLER : 0.2890625
[26400/50000] At 3 dB, Loss: 0.5237815, Train BER (3 dB) : 0.1660156, Valid BER: 0.1347656, Tgt BER: 0.1347656, Noiseless BER 0.0000000, Valid BLER : 0.2617188
[26500/50000] At 3 dB, Loss: 0.4137365, Train BER (3 dB) : 0.1318359, Valid BER: 0.1162109, Tgt BER: 0.1162109, Noiseless BER 0.0000000, Valid BLER : 0.2539062
[26600/50000] At 3 dB, Loss: 0.3844424, Train BER (3 dB) : 0.1123047, Valid BER: 0.1367188, Tgt BER: 0.1367188, Noiseless BER 0.0000000, Valid BLER : 0.3046875
[26700/50000] At 3 dB, Loss: 0.4517313, Train BER (3 dB) : 0.1396484, Valid BER: 0.0976562, Tgt BER: 0.0976562, Noiseless BER 0.0000000, Valid BLER : 0.2539062
[26800/50000] At 3 dB, Loss: 0.4485505, Train BER (3 dB) : 0.1406250, Valid BER: 0.0927734, Tgt BER: 0.0927734, Noiseless BER 0.0000000, Valid BLER : 0.2070312
[26900/50000] At 3 dB, Loss: 0.4739464, Train BER (3 dB) : 0.1494141, Valid BER: 0.1210938, Tgt BER: 0.1210938, Noiseless BER 0.0000000, Valid BLER : 0.2578125
[27000/50000] At 3 dB, Loss: 0.4391821, Train BER (3 dB) : 0.1396484, Valid BER: 0.1152344, Tgt BER: 0.1152344, Noiseless BER 0.0000000, Valid BLER : 0.2500000
[27100/50000] At 3 dB, Loss: 0.4266593, Train BER (3 dB) : 0.1328125, Valid BER: 0.1093750, Tgt BER: 0.1093750, Noiseless BER 0.0000000, Valid BLER : 0.2187500
[27200/50000] At 3 dB, Loss: 0.4581440, Train BER (3 dB) : 0.1416016, Valid BER: 0.1113281, Tgt BER: 0.1113281, Noiseless BER 0.0000000, Valid BLER : 0.2578125
[27300/50000] At 3 dB, Loss: 0.5489795, Train BER (3 dB) : 0.1855469, Valid BER: 0.0996094, Tgt BER: 0.0996094, Noiseless BER 0.0000000, Valid BLER : 0.2148438
[27400/50000] At 3 dB, Loss: 0.4319853, Train BER (3 dB) : 0.1347656, Valid BER: 0.1015625, Tgt BER: 0.1015625, Noiseless BER 0.0000000, Valid BLER : 0.2421875
[27500/50000] At 3 dB, Loss: 0.4481899, Train BER (3 dB) : 0.1435547, Valid BER: 0.1132812, Tgt BER: 0.1132812, Noiseless BER 0.0000000, Valid BLER : 0.2460938
