Info positions : [ 7  9 10 11 12 13 14 15]
Target Info positions : [ 7  9 10 11 12 13 14 15]
Frozen positions : [0 1 2 3 4 5 6 8]
Code : polar 
embed dim : 64 
Rate Profile : polar
Batch size : 8192
Validation SNR : 3.0
Number of heads : 1
Number of layers: 3
Positional encoding : static
Layers : compelete
Print frequency: 100
Num of steps: 50000
combinational training snr = True
64
Training Model for 8,16 anew
Number of parameters : 150471
Did not find standard validation data
Need to save for: 1000
[0/50000] At 3 dB, Loss: 1.1713226, Train BER (3 dB) : 0.4384613, Valid BER: 0.5576935, Tgt BER: 0.5576935, Noiseless BER 0.5697327, Valid BLER : 0.9941406
[41000/50000] At 3 dB, Loss: 0.2692788, Train BER (3 dB) : 0.0929565, Valid BER: 0.0863037, Tgt BER: 0.0863037, Noiseless BER 0.0000000, Valid BLER : 0.2369385
[41100/50000] At 3 dB, Loss: 0.2664412, Train BER (3 dB) : 0.0899506, Valid BER: 0.0874634, Tgt BER: 0.0874634, Noiseless BER 0.0000000, Valid BLER : 0.2415771
[41200/50000] At 3 dB, Loss: 0.2658504, Train BER (3 dB) : 0.0903931, Valid BER: 0.0855408, Tgt BER: 0.0855408, Noiseless BER 0.0000000, Valid BLER : 0.2423096
[41300/50000] At 3 dB, Loss: 0.2662775, Train BER (3 dB) : 0.0905609, Valid BER: 0.0852966, Tgt BER: 0.0852966, Noiseless BER 0.0000000, Valid BLER : 0.2364502
[41400/50000] At 3 dB, Loss: 0.2624407, Train BER (3 dB) : 0.0899048, Valid BER: 0.0841370, Tgt BER: 0.0841370, Noiseless BER 0.0000000, Valid BLER : 0.2368164
[41500/50000] At 3 dB, Loss: 0.2672564, Train BER (3 dB) : 0.0921478, Valid BER: 0.0846100, Tgt BER: 0.0846100, Noiseless BER 0.0000000, Valid BLER : 0.2353516
[41600/50000] At 3 dB, Loss: 0.2641137, Train BER (3 dB) : 0.0894928, Valid BER: 0.0848999, Tgt BER: 0.0848999, Noiseless BER 0.0000000, Valid BLER : 0.2401123
[41700/50000] At 3 dB, Loss: 0.2611166, Train BER (3 dB) : 0.0890350, Valid BER: 0.0834656, Tgt BER: 0.0834656, Noiseless BER 0.0000000, Valid BLER : 0.2368164
[41800/50000] At 3 dB, Loss: 0.2666307, Train BER (3 dB) : 0.0913239, Valid BER: 0.0823822, Tgt BER: 0.0823822, Noiseless BER 0.0000000, Valid BLER : 0.2318115
[41900/50000] At 3 dB, Loss: 0.2692290, Train BER (3 dB) : 0.0917969, Valid BER: 0.0847931, Tgt BER: 0.0847931, Noiseless BER 0.0000000, Valid BLER : 0.2388916
[42000/50000] At 3 dB, Loss: 0.2697957, Train BER (3 dB) : 0.0919800, Valid BER: 0.0802460, Tgt BER: 0.0802460, Noiseless BER 0.0000000, Valid BLER : 0.2244873
[42100/50000] At 3 dB, Loss: 0.2629244, Train BER (3 dB) : 0.0885468, Valid BER: 0.0847931, Tgt BER: 0.0847931, Noiseless BER 0.0000000, Valid BLER : 0.2421875
[42200/50000] At 3 dB, Loss: 0.2736721, Train BER (3 dB) : 0.0929108, Valid BER: 0.0849915, Tgt BER: 0.0849915, Noiseless BER 0.0000000, Valid BLER : 0.2346191
[42300/50000] At 3 dB, Loss: 0.2705469, Train BER (3 dB) : 0.0924377, Valid BER: 0.0844879, Tgt BER: 0.0844879, Noiseless BER 0.0000000, Valid BLER : 0.2363281
[42400/50000] At 3 dB, Loss: 0.2668371, Train BER (3 dB) : 0.0895233, Valid BER: 0.0819397, Tgt BER: 0.0819397, Noiseless BER 0.0000000, Valid BLER : 0.2315674
[42500/50000] At 3 dB, Loss: 0.2639718, Train BER (3 dB) : 0.0894928, Valid BER: 0.0867310, Tgt BER: 0.0867310, Noiseless BER 0.0000000, Valid BLER : 0.2414551
[42600/50000] At 3 dB, Loss: 0.2709184, Train BER (3 dB) : 0.0929413, Valid BER: 0.0861511, Tgt BER: 0.0861511, Noiseless BER 0.0000000, Valid BLER : 0.2399902
[42700/50000] At 3 dB, Loss: 0.2637904, Train BER (3 dB) : 0.0900574, Valid BER: 0.0846100, Tgt BER: 0.0846100, Noiseless BER 0.0000000, Valid BLER : 0.2346191
[42800/50000] At 3 dB, Loss: 0.2651626, Train BER (3 dB) : 0.0903015, Valid BER: 0.0860443, Tgt BER: 0.0860443, Noiseless BER 0.0000000, Valid BLER : 0.2395020
[42900/50000] At 3 dB, Loss: 0.2785832, Train BER (3 dB) : 0.0945587, Valid BER: 0.0812225, Tgt BER: 0.0812225, Noiseless BER 0.0000000, Valid BLER : 0.2310791
[43000/50000] At 3 dB, Loss: 0.2683814, Train BER (3 dB) : 0.0911560, Valid BER: 0.0823517, Tgt BER: 0.0823517, Noiseless BER 0.0000000, Valid BLER : 0.2341309
[43100/50000] At 3 dB, Loss: 0.2709109, Train BER (3 dB) : 0.0920715, Valid BER: 0.0859833, Tgt BER: 0.0859833, Noiseless BER 0.0000000, Valid BLER : 0.2409668
[43200/50000] At 3 dB, Loss: 0.2655243, Train BER (3 dB) : 0.0902710, Valid BER: 0.0833740, Tgt BER: 0.0833740, Noiseless BER 0.0000000, Valid BLER : 0.2365723
[43300/50000] At 3 dB, Loss: 0.2675044, Train BER (3 dB) : 0.0917664, Valid BER: 0.0832825, Tgt BER: 0.0832825, Noiseless BER 0.0000000, Valid BLER : 0.2346191
[43400/50000] At 3 dB, Loss: 0.2623707, Train BER (3 dB) : 0.0892029, Valid BER: 0.0884705, Tgt BER: 0.0884705, Noiseless BER 0.0000000, Valid BLER : 0.2451172
[43500/50000] At 3 dB, Loss: 0.2653307, Train BER (3 dB) : 0.0898895, Valid BER: 0.0820770, Tgt BER: 0.0820770, Noiseless BER 0.0000000, Valid BLER : 0.2336426
[43600/50000] At 3 dB, Loss: 0.2696335, Train BER (3 dB) : 0.0907135, Valid BER: 0.0834198, Tgt BER: 0.0834198, Noiseless BER 0.0000000, Valid BLER : 0.2374268
[43700/50000] At 3 dB, Loss: 0.2690749, Train BER (3 dB) : 0.0910950, Valid BER: 0.0866852, Tgt BER: 0.0866852, Noiseless BER 0.0000000, Valid BLER : 0.2386475
[43800/50000] At 3 dB, Loss: 0.2747695, Train BER (3 dB) : 0.0943604, Valid BER: 0.0836945, Tgt BER: 0.0836945, Noiseless BER 0.0000000, Valid BLER : 0.2355957
[43900/50000] At 3 dB, Loss: 0.2653470, Train BER (3 dB) : 0.0902710, Valid BER: 0.0817261, Tgt BER: 0.0817261, Noiseless BER 0.0000000, Valid BLER : 0.2296143
[44000/50000] At 3 dB, Loss: 0.2657042, Train BER (3 dB) : 0.0908203, Valid BER: 0.0828400, Tgt BER: 0.0828400, Noiseless BER 0.0000000, Valid BLER : 0.2281494
[44100/50000] At 3 dB, Loss: 0.2613873, Train BER (3 dB) : 0.0883484, Valid BER: 0.0844879, Tgt BER: 0.0844879, Noiseless BER 0.0000000, Valid BLER : 0.2329102
[44200/50000] At 3 dB, Loss: 0.2679513, Train BER (3 dB) : 0.0897369, Valid BER: 0.0870819, Tgt BER: 0.0870819, Noiseless BER 0.0000000, Valid BLER : 0.2414551
[44300/50000] At 3 dB, Loss: 0.2756907, Train BER (3 dB) : 0.0941620, Valid BER: 0.0816650, Tgt BER: 0.0816650, Noiseless BER 0.0000000, Valid BLER : 0.2353516
[44400/50000] At 3 dB, Loss: 0.2640413, Train BER (3 dB) : 0.0893402, Valid BER: 0.0824432, Tgt BER: 0.0824432, Noiseless BER 0.0000000, Valid BLER : 0.2301025
[44500/50000] At 3 dB, Loss: 0.2689331, Train BER (3 dB) : 0.0907898, Valid BER: 0.0838470, Tgt BER: 0.0838470, Noiseless BER 0.0000000, Valid BLER : 0.2351074
[44600/50000] At 3 dB, Loss: 0.2744447, Train BER (3 dB) : 0.0943604, Valid BER: 0.0835876, Tgt BER: 0.0835876, Noiseless BER 0.0000000, Valid BLER : 0.2399902
[44700/50000] At 3 dB, Loss: 0.2720266, Train BER (3 dB) : 0.0926208, Valid BER: 0.0862122, Tgt BER: 0.0862122, Noiseless BER 0.0000000, Valid BLER : 0.2469482
[44800/50000] At 3 dB, Loss: 0.2697232, Train BER (3 dB) : 0.0923920, Valid BER: 0.0837097, Tgt BER: 0.0837097, Noiseless BER 0.0000000, Valid BLER : 0.2401123
[44900/50000] At 3 dB, Loss: 0.2684854, Train BER (3 dB) : 0.0926514, Valid BER: 0.0839081, Tgt BER: 0.0839081, Noiseless BER 0.0000000, Valid BLER : 0.2406006
[45000/50000] At 3 dB, Loss: 0.2714840, Train BER (3 dB) : 0.0930176, Valid BER: 0.0848083, Tgt BER: 0.0848083, Noiseless BER 0.0000000, Valid BLER : 0.2412109
[45100/50000] At 3 dB, Loss: 0.2677622, Train BER (3 dB) : 0.0907745, Valid BER: 0.0823517, Tgt BER: 0.0823517, Noiseless BER 0.0000000, Valid BLER : 0.2331543
[45200/50000] At 3 dB, Loss: 0.2662465, Train BER (3 dB) : 0.0902252, Valid BER: 0.0851593, Tgt BER: 0.0851593, Noiseless BER 0.0000000, Valid BLER : 0.2395020
[45300/50000] At 3 dB, Loss: 0.2702411, Train BER (3 dB) : 0.0921783, Valid BER: 0.0822449, Tgt BER: 0.0822449, Noiseless BER 0.0000000, Valid BLER : 0.2352295
[45400/50000] At 3 dB, Loss: 0.2665365, Train BER (3 dB) : 0.0918274, Valid BER: 0.0837097, Tgt BER: 0.0837097, Noiseless BER 0.0000000, Valid BLER : 0.2327881
[45500/50000] At 3 dB, Loss: 0.2755142, Train BER (3 dB) : 0.0933990, Valid BER: 0.0865326, Tgt BER: 0.0865326, Noiseless BER 0.0000000, Valid BLER : 0.2384033
[45600/50000] At 3 dB, Loss: 0.2657545, Train BER (3 dB) : 0.0907593, Valid BER: 0.0837250, Tgt BER: 0.0837250, Noiseless BER 0.0000000, Valid BLER : 0.2396240
[45700/50000] At 3 dB, Loss: 0.2660078, Train BER (3 dB) : 0.0905914, Valid BER: 0.0831909, Tgt BER: 0.0831909, Noiseless BER 0.0000000, Valid BLER : 0.2375488
[45800/50000] At 3 dB, Loss: 0.2607422, Train BER (3 dB) : 0.0891113, Valid BER: 0.0866089, Tgt BER: 0.0866089, Noiseless BER 0.0000000, Valid BLER : 0.2399902
[45900/50000] At 3 dB, Loss: 0.2754474, Train BER (3 dB) : 0.0949249, Valid BER: 0.0874786, Tgt BER: 0.0874786, Noiseless BER 0.0000000, Valid BLER : 0.2485352
[46000/50000] At 3 dB, Loss: 0.2657491, Train BER (3 dB) : 0.0900726, Valid BER: 0.0835114, Tgt BER: 0.0835114, Noiseless BER 0.0000000, Valid BLER : 0.2377930
[46100/50000] At 3 dB, Loss: 0.2728352, Train BER (3 dB) : 0.0924988, Valid BER: 0.0819244, Tgt BER: 0.0819244, Noiseless BER 0.0000000, Valid BLER : 0.2316895
[46200/50000] At 3 dB, Loss: 0.2669322, Train BER (3 dB) : 0.0914154, Valid BER: 0.0826416, Tgt BER: 0.0826416, Noiseless BER 0.0000000, Valid BLER : 0.2360840
[46300/50000] At 3 dB, Loss: 0.2727294, Train BER (3 dB) : 0.0944061, Valid BER: 0.0807953, Tgt BER: 0.0807953, Noiseless BER 0.0000000, Valid BLER : 0.2282715
[46400/50000] At 3 dB, Loss: 0.2604529, Train BER (3 dB) : 0.0887909, Valid BER: 0.0844421, Tgt BER: 0.0844421, Noiseless BER 0.0000000, Valid BLER : 0.2342529
[46500/50000] At 3 dB, Loss: 0.2687065, Train BER (3 dB) : 0.0912781, Valid BER: 0.0864868, Tgt BER: 0.0864868, Noiseless BER 0.0000000, Valid BLER : 0.2414551
[46600/50000] At 3 dB, Loss: 0.2589940, Train BER (3 dB) : 0.0881195, Valid BER: 0.0854340, Tgt BER: 0.0854340, Noiseless BER 0.0000000, Valid BLER : 0.2388916
[46700/50000] At 3 dB, Loss: 0.2687318, Train BER (3 dB) : 0.0902405, Valid BER: 0.0816193, Tgt BER: 0.0816193, Noiseless BER 0.0000000, Valid BLER : 0.2304688
[46800/50000] At 3 dB, Loss: 0.2675070, Train BER (3 dB) : 0.0907745, Valid BER: 0.0834198, Tgt BER: 0.0834198, Noiseless BER 0.0000000, Valid BLER : 0.2371826
[46900/50000] At 3 dB, Loss: 0.2604424, Train BER (3 dB) : 0.0881348, Valid BER: 0.0838318, Tgt BER: 0.0838318, Noiseless BER 0.0000000, Valid BLER : 0.2341309
[47000/50000] At 3 dB, Loss: 0.2716991, Train BER (3 dB) : 0.0912628, Valid BER: 0.0850067, Tgt BER: 0.0850067, Noiseless BER 0.0000000, Valid BLER : 0.2395020
[47100/50000] At 3 dB, Loss: 0.2694057, Train BER (3 dB) : 0.0919800, Valid BER: 0.0833130, Tgt BER: 0.0833130, Noiseless BER 0.0000000, Valid BLER : 0.2271729
[47200/50000] At 3 dB, Loss: 0.2728596, Train BER (3 dB) : 0.0928040, Valid BER: 0.0876923, Tgt BER: 0.0876923, Noiseless BER 0.0000000, Valid BLER : 0.2421875
[47300/50000] At 3 dB, Loss: 0.2756927, Train BER (3 dB) : 0.0929260, Valid BER: 0.0840454, Tgt BER: 0.0840454, Noiseless BER 0.0000000, Valid BLER : 0.2293701
[47400/50000] At 3 dB, Loss: 0.2616831, Train BER (3 dB) : 0.0893097, Valid BER: 0.0848694, Tgt BER: 0.0848694, Noiseless BER 0.0000000, Valid BLER : 0.2362061
[47500/50000] At 3 dB, Loss: 0.2627393, Train BER (3 dB) : 0.0903168, Valid BER: 0.0845032, Tgt BER: 0.0845032, Noiseless BER 0.0000000, Valid BLER : 0.2327881
[47600/50000] At 3 dB, Loss: 0.2735511, Train BER (3 dB) : 0.0935211, Valid BER: 0.0863647, Tgt BER: 0.0863647, Noiseless BER 0.0000000, Valid BLER : 0.2459717
[47700/50000] At 3 dB, Loss: 0.2563077, Train BER (3 dB) : 0.0867004, Valid BER: 0.0841675, Tgt BER: 0.0841675, Noiseless BER 0.0000000, Valid BLER : 0.2320557
[47800/50000] At 3 dB, Loss: 0.2672788, Train BER (3 dB) : 0.0908356, Valid BER: 0.0826874, Tgt BER: 0.0826874, Noiseless BER 0.0000000, Valid BLER : 0.2313232
[47900/50000] At 3 dB, Loss: 0.2747692, Train BER (3 dB) : 0.0930328, Valid BER: 0.0832825, Tgt BER: 0.0832825, Noiseless BER 0.0000000, Valid BLER : 0.2332764
[48000/50000] At 3 dB, Loss: 0.2673779, Train BER (3 dB) : 0.0914001, Valid BER: 0.0836945, Tgt BER: 0.0836945, Noiseless BER 0.0000000, Valid BLER : 0.2384033
[48100/50000] At 3 dB, Loss: 0.2702218, Train BER (3 dB) : 0.0924835, Valid BER: 0.0843048, Tgt BER: 0.0843048, Noiseless BER 0.0000000, Valid BLER : 0.2388916
[48200/50000] At 3 dB, Loss: 0.2658899, Train BER (3 dB) : 0.0901031, Valid BER: 0.0883636, Tgt BER: 0.0883636, Noiseless BER 0.0000000, Valid BLER : 0.2495117
[48300/50000] At 3 dB, Loss: 0.2622583, Train BER (3 dB) : 0.0894928, Valid BER: 0.0857849, Tgt BER: 0.0857849, Noiseless BER 0.0000000, Valid BLER : 0.2395020
[48400/50000] At 3 dB, Loss: 0.2687624, Train BER (3 dB) : 0.0920563, Valid BER: 0.0848389, Tgt BER: 0.0848389, Noiseless BER 0.0000000, Valid BLER : 0.2402344
[48500/50000] At 3 dB, Loss: 0.2690883, Train BER (3 dB) : 0.0906982, Valid BER: 0.0837097, Tgt BER: 0.0837097, Noiseless BER 0.0000000, Valid BLER : 0.2360840
[48600/50000] At 3 dB, Loss: 0.2576994, Train BER (3 dB) : 0.0879822, Valid BER: 0.0858765, Tgt BER: 0.0858765, Noiseless BER 0.0000000, Valid BLER : 0.2384033
[48700/50000] At 3 dB, Loss: 0.2719013, Train BER (3 dB) : 0.0932312, Valid BER: 0.0823822, Tgt BER: 0.0823822, Noiseless BER 0.0000000, Valid BLER : 0.2327881
[48800/50000] At 3 dB, Loss: 0.2613545, Train BER (3 dB) : 0.0885010, Valid BER: 0.0837097, Tgt BER: 0.0837097, Noiseless BER 0.0000000, Valid BLER : 0.2373047
[48900/50000] At 3 dB, Loss: 0.2756954, Train BER (3 dB) : 0.0941620, Valid BER: 0.0818787, Tgt BER: 0.0818787, Noiseless BER 0.0000000, Valid BLER : 0.2279053
[49000/50000] At 3 dB, Loss: 0.2642773, Train BER (3 dB) : 0.0899658, Valid BER: 0.0842590, Tgt BER: 0.0842590, Noiseless BER 0.0000000, Valid BLER : 0.2357178
[49100/50000] At 3 dB, Loss: 0.2659609, Train BER (3 dB) : 0.0910492, Valid BER: 0.0840607, Tgt BER: 0.0840607, Noiseless BER 0.0000000, Valid BLER : 0.2342529
[49200/50000] At 3 dB, Loss: 0.2643486, Train BER (3 dB) : 0.0899048, Valid BER: 0.0840759, Tgt BER: 0.0840759, Noiseless BER 0.0000000, Valid BLER : 0.2335205
[49300/50000] At 3 dB, Loss: 0.2708902, Train BER (3 dB) : 0.0927124, Valid BER: 0.0879059, Tgt BER: 0.0879059, Noiseless BER 0.0000000, Valid BLER : 0.2475586
[49400/50000] At 3 dB, Loss: 0.2727938, Train BER (3 dB) : 0.0934143, Valid BER: 0.0860901, Tgt BER: 0.0860901, Noiseless BER 0.0000000, Valid BLER : 0.2347412
[49500/50000] At 3 dB, Loss: 0.2624854, Train BER (3 dB) : 0.0888672, Valid BER: 0.0823364, Tgt BER: 0.0823364, Noiseless BER 0.0000000, Valid BLER : 0.2346191
[49600/50000] At 3 dB, Loss: 0.2639361, Train BER (3 dB) : 0.0897217, Valid BER: 0.0809937, Tgt BER: 0.0809937, Noiseless BER 0.0000000, Valid BLER : 0.2304688
[49700/50000] At 3 dB, Loss: 0.2657981, Train BER (3 dB) : 0.0908051, Valid BER: 0.0835876, Tgt BER: 0.0835876, Noiseless BER 0.0000000, Valid BLER : 0.2353516
[49800/50000] At 3 dB, Loss: 0.2729138, Train BER (3 dB) : 0.0929108, Valid BER: 0.0832367, Tgt BER: 0.0832367, Noiseless BER 0.0000000, Valid BLER : 0.2341309
[49900/50000] At 3 dB, Loss: 0.2692173, Train BER (3 dB) : 0.0921326, Valid BER: 0.0828857, Tgt BER: 0.0828857, Noiseless BER 0.0000000, Valid BLER : 0.2315674
attn list dim 0 500
attn list dim 1 ,  3
attn list dim 2 ,  1
attn list dim 3 ,  16
attn list dim 4 ,  16
Complete
Info positions : [ 7  9 10 11 12 13 14 15]
Target Info positions : [ 7  9 10 11 12 13 14 15]
Frozen positions : [0 1 2 3 4 5 6 8]
embed dim : 64 
Batch size : 128
Validation SNR : None
Number of heads : 1
Number of layers: 3
Positional encoding : static
Layers : compelete
Print frequency: 100
Num of steps: 400000
combinational training snr:  False
64
TESTING :
Model loaded at step 1000
tensor([[0., 0., 0., 0., 0., 0., 0., 0.]], device='cuda:0')
Test SNRs :  [-10.0, -8.421052631578947, -6.842105263157895, -5.2631578947368425, -3.6842105263157894, -2.1052631578947363, -0.526315789473685, 1.0526315789473681, 2.6315789473684212, 4.210526315789474, 5.789473684210527, 7.368421052631579, 8.94736842105263, 10.526315789473685, 12.105263157894736, 13.684210526315791, 15.263157894736842, 16.842105263157894, 18.42105263157895, 20.0]
BERs of Xformer: [0.46993749439716337, 0.46141250133514405, 0.438162499666214, 0.42441250085830684, 0.3974749952554703, 0.3581625014543533, 0.31388750374317176, 0.253787499666214, 0.1917749986052513, 0.1267125017940998, 0.07162499949336051, 0.035450000315904624, 0.020712499879300593, 0.01543749999254942, 0.014512499980628491, 0.014399999938905238, 0.014399999938905238, 0.014399999938905238, 0.014399999938905238, 0.014399999938905238]
BERs of SC decoding: [0.45566249787807467, 0.437862491607666, 0.4057249963283539, 0.368800002336502, 0.3113874971866608, 0.2375000014901161, 0.15528750121593474, 0.07767499908804892, 0.028874999657273297, 0.005712499981746077, 0.0006250000078580342, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
BERs of SCL decoding: [0.4551875025033951, 0.43750000000000006, 0.40523749589920044, 0.36942499876022344, 0.31135000586509703, 0.2371125027537346, 0.1543250009417534, 0.07735000103712082, 0.02853749953210354, 0.005712499981746077, 0.0006250000078580342, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
BERs of ML: [0.4551875025033951, 0.43750000000000006, 0.40523749589920044, 0.36942499876022344, 0.31135000586509703, 0.2371125027537346, 0.1543250009417534, 0.07735000103712082, 0.02853749953210354, 0.005712499981746077, 0.0006250000078580342, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
BLERs of ML: [0.9468, 0.9219000000000002, 0.8657, 0.8018, 0.6924999999999999, 0.5398000000000001, 0.35890000000000005, 0.1816, 0.07010000000000001, 0.014000000000000002, 0.0014000000000000002, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
BERs of bitML: [0.450637498497963, 0.43233749866485593, 0.4002000004053116, 0.3622000008821488, 0.3061625003814697, 0.2331624999642372, 0.1534625008702278, 0.07640000060200691, 0.028162499889731407, 0.005699999956414103, 0.0006375000099069438, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
BLERs of bitML: [0.9622999999999999, 0.9349000000000001, 0.8856999999999999, 0.8228, 0.7132999999999999, 0.5581, 0.3703, 0.1845, 0.07110000000000001, 0.0139, 0.0015000000000000002, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
BLERs of Xformer: [0.9793999999999998, 0.9710000000000001, 0.9537000000000001, 0.9401999999999999, 0.9064999999999999, 0.851, 0.7805999999999998, 0.6757, 0.544, 0.3978999999999999, 0.2636, 0.17270000000000002, 0.1311, 0.118, 0.1155, 0.11520000000000001, 0.11520000000000001, 0.11520000000000001, 0.11520000000000001, 0.11520000000000001]
Time taken = 24.58890390396118 seconds
tensor([[0., 0., 0., 0., 0., 0., 0., 0.]], device='cuda:0')
Info positions : [ 7  9 10 11 12 13 14 15]
Target Info positions : [ 7  9 10 11 12 13 14 15]
Frozen positions : [0 1 2 3 4 5 6 8]
embed dim : 64 
Batch size : 128
Validation SNR : None
Number of heads : 1
Number of layers: 3
Positional encoding : static
Layers : compelete
Print frequency: 100
Num of steps: 400000
combinational training snr:  False
64
TESTING :
Model loaded at step 2000
tensor([[0., 0., 0., 0., 0., 0., 0., 0.]], device='cuda:0')
Test SNRs :  [-10.0, -8.421052631578947, -6.842105263157895, -5.2631578947368425, -3.6842105263157894, -2.1052631578947363, -0.526315789473685, 1.0526315789473681, 2.6315789473684212, 4.210526315789474, 5.789473684210527, 7.368421052631579, 8.94736842105263, 10.526315789473685, 12.105263157894736, 13.684210526315791, 15.263157894736842, 16.842105263157894, 18.42105263157895, 20.0]
BERs of Xformer: [0.4643749982118607, 0.45408750474452975, 0.4402249991893768, 0.4192499965429306, 0.39123749732971197, 0.35668749809265143, 0.2985749959945679, 0.24491250216960908, 0.19530000090599062, 0.1343875005841255, 0.0835875004529953, 0.05047499984502793, 0.034725000336766246, 0.030224999599158763, 0.02946249973028898, 0.029462499916553496, 0.029462499916553496, 0.029462499916553496, 0.029462499916553496, 0.029462499916553496]
BERs of SC decoding: [0.4487500011920929, 0.4316249966621398, 0.40561250150203704, 0.36909999549388883, 0.3101125001907349, 0.2389624983072281, 0.1513250008225441, 0.07332499995827674, 0.027725000120699405, 0.005962499929592013, 0.00039999999862629917, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
BERs of SCL decoding: [0.44792499840259553, 0.43091250360012057, 0.4054374992847443, 0.3685000002384185, 0.31062500178813934, 0.23892499804496767, 0.150950001180172, 0.07320000007748603, 0.027412500046193597, 0.005962499929592013, 0.00039999999862629917, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
BERs of ML: [0.44792499840259553, 0.43091250360012057, 0.4054374992847443, 0.3685000002384185, 0.31062500178813934, 0.23892499804496767, 0.150950001180172, 0.07320000007748603, 0.027412500046193597, 0.005962499929592013, 0.00039999999862629917, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
BLERs of ML: [0.9427000000000001, 0.9148999999999999, 0.8713, 0.8070999999999998, 0.6942999999999999, 0.5411, 0.35109999999999997, 0.1754, 0.0661, 0.015, 0.0007000000000000001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
BERs of bitML: [0.44656250178813933, 0.4241499990224838, 0.40029999911785125, 0.3639375060796738, 0.30668750107288356, 0.23454999923706057, 0.14946250021457672, 0.07218749970197678, 0.02757499981671572, 0.005899999989196657, 0.00039999999862629917, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
BLERs of bitML: [0.9585999999999999, 0.9318000000000002, 0.892, 0.8267, 0.7148, 0.5558, 0.35989999999999994, 0.1788, 0.0675, 0.015, 0.0007000000000000001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
BLERs of Xformer: [0.9769, 0.9690999999999999, 0.9541999999999999, 0.938, 0.9064, 0.8601, 0.7751000000000001, 0.6900000000000001, 0.5813, 0.45530000000000004, 0.33490000000000003, 0.264, 0.22590000000000002, 0.2161, 0.21430000000000002, 0.21430000000000002, 0.21430000000000002, 0.21430000000000002, 0.21430000000000002, 0.21430000000000002]
Time taken = 24.520941495895386 seconds
tensor([[0., 0., 0., 0., 0., 0., 0., 0.]], device='cuda:0')
Info positions : [ 7  9 10 11 12 13 14 15]
Target Info positions : [ 7  9 10 11 12 13 14 15]
Frozen positions : [0 1 2 3 4 5 6 8]
embed dim : 64 
Batch size : 128
Validation SNR : None
Number of heads : 1
Number of layers: 3
Positional encoding : static
Layers : compelete
Print frequency: 100
Num of steps: 400000
combinational training snr:  False
64
TESTING :
Model loaded at step 3000
tensor([[0., 0., 0., 0., 0., 0., 0., 0.]], device='cuda:0')
Test SNRs :  [-10.0, -8.421052631578947, -6.842105263157895, -5.2631578947368425, -3.6842105263157894, -2.1052631578947363, -0.526315789473685, 1.0526315789473681, 2.6315789473684212, 4.210526315789474, 5.789473684210527, 7.368421052631579, 8.94736842105263, 10.526315789473685, 12.105263157894736, 13.684210526315791, 15.263157894736842, 16.842105263157894, 18.42105263157895, 20.0]
BERs of Xformer: [0.46773749887943267, 0.45548749864101407, 0.44112499952316286, 0.41972500085830694, 0.38744999766349786, 0.356850004196167, 0.31125000119209284, 0.258050000667572, 0.20118750035762786, 0.14724999964237215, 0.09617499932646749, 0.06292499937117099, 0.048999999463558194, 0.045162499696016316, 0.04451250061392784, 0.04451250061392784, 0.04451250061392784, 0.04451250061392784, 0.04451250061392784, 0.04451250061392784]
BERs of SC decoding: [0.45509999692440034, 0.43446250259876257, 0.40821249783039093, 0.37231249511241915, 0.3081875056028366, 0.23955000191926953, 0.154399998486042, 0.07582499980926513, 0.027387499995529647, 0.005162500008009374, 0.0006875000239233487, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
BERs of SCL decoding: [0.45563749372959134, 0.4342624962329864, 0.40860000252723694, 0.3715749979019165, 0.30814999639987944, 0.23838749974966053, 0.1545000001788139, 0.07574999928474427, 0.027037500031292436, 0.0051250000251457095, 0.0006875000239233487, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
BERs of ML: [0.45563749372959134, 0.4342624962329864, 0.40860000252723694, 0.3715749979019165, 0.30814999639987944, 0.23838749974966053, 0.1545000001788139, 0.07574999928474427, 0.027037500031292436, 0.0051250000251457095, 0.0006875000239233487, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
