Info positions : [ 7  9 10 11 12 13 14 15]
Target Info positions : [ 7  9 10 11 12 13 14 15]
Frozen positions : [0 1 2 3 4 5 6 8]
embed dim : 64 
Batch size : 8192
Validation SNR : 3.0
Number of heads : 8
Number of layers: 6
Positional encoding : static
Layers : compelete
Print frequency: 100
Num of steps: 50000
combinational training snr:  True
64
Training Model for 8,16 anew
Number of parameters : 299661
Did not find standard validation data
Need to save for: 1000
[0/50000] At 3 dB, Loss: 1.1854484, Train BER (3 dB) : 0.5295258, Valid BER: 0.4606476, Tgt BER: 0.4606476, Noiseless BER 0.4534149, Valid BLER : 0.9412842
[36100/50000] At 3 dB, Loss: 0.2480879, Train BER (3 dB) : 0.0842285, Valid BER: 0.0809784, Tgt BER: 0.0809784, Noiseless BER 0.0000000, Valid BLER : 0.2137451
[36200/50000] At 3 dB, Loss: 0.2575155, Train BER (3 dB) : 0.0878906, Valid BER: 0.0772247, Tgt BER: 0.0772247, Noiseless BER 0.0000000, Valid BLER : 0.2110596
[36300/50000] At 3 dB, Loss: 0.2539424, Train BER (3 dB) : 0.0858917, Valid BER: 0.0844421, Tgt BER: 0.0844421, Noiseless BER 0.0000000, Valid BLER : 0.2216797
[36400/50000] At 3 dB, Loss: 0.2523974, Train BER (3 dB) : 0.0853424, Valid BER: 0.0809784, Tgt BER: 0.0809784, Noiseless BER 0.0000000, Valid BLER : 0.2135010
[36500/50000] At 3 dB, Loss: 0.2595168, Train BER (3 dB) : 0.0875092, Valid BER: 0.0847321, Tgt BER: 0.0847321, Noiseless BER 0.0000000, Valid BLER : 0.2230225
[36600/50000] At 3 dB, Loss: 0.2573680, Train BER (3 dB) : 0.0885010, Valid BER: 0.0850372, Tgt BER: 0.0850372, Noiseless BER 0.0000000, Valid BLER : 0.2232666
[36700/50000] At 3 dB, Loss: 0.2619361, Train BER (3 dB) : 0.0893555, Valid BER: 0.0845947, Tgt BER: 0.0845947, Noiseless BER 0.0000000, Valid BLER : 0.2236328
[36800/50000] At 3 dB, Loss: 0.2504988, Train BER (3 dB) : 0.0853577, Valid BER: 0.0820312, Tgt BER: 0.0820312, Noiseless BER 0.0000000, Valid BLER : 0.2169189
[36900/50000] At 3 dB, Loss: 0.2535747, Train BER (3 dB) : 0.0870667, Valid BER: 0.0836334, Tgt BER: 0.0836334, Noiseless BER 0.0000000, Valid BLER : 0.2211914
[37000/50000] At 3 dB, Loss: 0.2597051, Train BER (3 dB) : 0.0885315, Valid BER: 0.0826263, Tgt BER: 0.0826263, Noiseless BER 0.0000000, Valid BLER : 0.2225342
[37100/50000] At 3 dB, Loss: 0.2535578, Train BER (3 dB) : 0.0860443, Valid BER: 0.0820312, Tgt BER: 0.0820312, Noiseless BER 0.0000000, Valid BLER : 0.2191162
[37200/50000] At 3 dB, Loss: 0.2526371, Train BER (3 dB) : 0.0857391, Valid BER: 0.0813599, Tgt BER: 0.0813599, Noiseless BER 0.0000000, Valid BLER : 0.2220459
[37300/50000] At 3 dB, Loss: 0.2648177, Train BER (3 dB) : 0.0916443, Valid BER: 0.0823975, Tgt BER: 0.0823975, Noiseless BER 0.0000000, Valid BLER : 0.2225342
[37400/50000] At 3 dB, Loss: 0.2521351, Train BER (3 dB) : 0.0865173, Valid BER: 0.0846252, Tgt BER: 0.0846252, Noiseless BER 0.0000000, Valid BLER : 0.2235107
[37500/50000] At 3 dB, Loss: 0.2584237, Train BER (3 dB) : 0.0880890, Valid BER: 0.0850525, Tgt BER: 0.0850525, Noiseless BER 0.0000000, Valid BLER : 0.2259521
[37600/50000] At 3 dB, Loss: 0.2609555, Train BER (3 dB) : 0.0893250, Valid BER: 0.0809326, Tgt BER: 0.0809326, Noiseless BER 0.0000000, Valid BLER : 0.2144775
[37700/50000] At 3 dB, Loss: 0.2554100, Train BER (3 dB) : 0.0859833, Valid BER: 0.0803375, Tgt BER: 0.0803375, Noiseless BER 0.0000000, Valid BLER : 0.2149658
[37800/50000] At 3 dB, Loss: 0.2598593, Train BER (3 dB) : 0.0888367, Valid BER: 0.0818329, Tgt BER: 0.0818329, Noiseless BER 0.0000000, Valid BLER : 0.2149658
[37900/50000] At 3 dB, Loss: 0.2553896, Train BER (3 dB) : 0.0871124, Valid BER: 0.0832825, Tgt BER: 0.0832825, Noiseless BER 0.0000000, Valid BLER : 0.2203369
[38000/50000] At 3 dB, Loss: 0.2573311, Train BER (3 dB) : 0.0865479, Valid BER: 0.0866241, Tgt BER: 0.0866241, Noiseless BER 0.0000000, Valid BLER : 0.2238770
[38100/50000] At 3 dB, Loss: 0.2467009, Train BER (3 dB) : 0.0846252, Valid BER: 0.0837250, Tgt BER: 0.0837250, Noiseless BER 0.0000000, Valid BLER : 0.2239990
[38200/50000] At 3 dB, Loss: 0.2566944, Train BER (3 dB) : 0.0879822, Valid BER: 0.0839539, Tgt BER: 0.0839539, Noiseless BER 0.0000000, Valid BLER : 0.2210693
[38300/50000] At 3 dB, Loss: 0.2575385, Train BER (3 dB) : 0.0875702, Valid BER: 0.0817871, Tgt BER: 0.0817871, Noiseless BER 0.0000000, Valid BLER : 0.2198486
[38400/50000] At 3 dB, Loss: 0.2468521, Train BER (3 dB) : 0.0846405, Valid BER: 0.0834045, Tgt BER: 0.0834045, Noiseless BER 0.0000000, Valid BLER : 0.2255859
[38500/50000] At 3 dB, Loss: 0.2597146, Train BER (3 dB) : 0.0891876, Valid BER: 0.0795593, Tgt BER: 0.0795593, Noiseless BER 0.0000000, Valid BLER : 0.2145996
[38600/50000] At 3 dB, Loss: 0.2514815, Train BER (3 dB) : 0.0860138, Valid BER: 0.0852966, Tgt BER: 0.0852966, Noiseless BER 0.0000000, Valid BLER : 0.2239990
[38700/50000] At 3 dB, Loss: 0.2497613, Train BER (3 dB) : 0.0841370, Valid BER: 0.0818787, Tgt BER: 0.0818787, Noiseless BER 0.0000000, Valid BLER : 0.2170410
[38800/50000] At 3 dB, Loss: 0.2575935, Train BER (3 dB) : 0.0872650, Valid BER: 0.0827484, Tgt BER: 0.0827484, Noiseless BER 0.0000000, Valid BLER : 0.2163086
[38900/50000] At 3 dB, Loss: 0.2543463, Train BER (3 dB) : 0.0865326, Valid BER: 0.0812225, Tgt BER: 0.0812225, Noiseless BER 0.0000000, Valid BLER : 0.2167969
[39000/50000] At 3 dB, Loss: 0.2486046, Train BER (3 dB) : 0.0844879, Valid BER: 0.0823364, Tgt BER: 0.0823364, Noiseless BER 0.0000000, Valid BLER : 0.2200928
[39100/50000] At 3 dB, Loss: 0.2515185, Train BER (3 dB) : 0.0865784, Valid BER: 0.0809479, Tgt BER: 0.0809479, Noiseless BER 0.0000000, Valid BLER : 0.2154541
[39200/50000] At 3 dB, Loss: 0.2528732, Train BER (3 dB) : 0.0859528, Valid BER: 0.0809479, Tgt BER: 0.0809479, Noiseless BER 0.0000000, Valid BLER : 0.2165527
[39300/50000] At 3 dB, Loss: 0.2583594, Train BER (3 dB) : 0.0887604, Valid BER: 0.0837555, Tgt BER: 0.0837555, Noiseless BER 0.0000000, Valid BLER : 0.2183838
[39400/50000] At 3 dB, Loss: 0.2548118, Train BER (3 dB) : 0.0874939, Valid BER: 0.0813599, Tgt BER: 0.0813599, Noiseless BER 0.0000000, Valid BLER : 0.2163086
[39500/50000] At 3 dB, Loss: 0.2524109, Train BER (3 dB) : 0.0864716, Valid BER: 0.0808258, Tgt BER: 0.0808258, Noiseless BER 0.0000000, Valid BLER : 0.2125244
[39600/50000] At 3 dB, Loss: 0.2621161, Train BER (3 dB) : 0.0900574, Valid BER: 0.0838013, Tgt BER: 0.0838013, Noiseless BER 0.0000000, Valid BLER : 0.2214355
[39700/50000] At 3 dB, Loss: 0.2508615, Train BER (3 dB) : 0.0853729, Valid BER: 0.0797882, Tgt BER: 0.0797882, Noiseless BER 0.0000000, Valid BLER : 0.2169189
[39800/50000] At 3 dB, Loss: 0.2479487, Train BER (3 dB) : 0.0847321, Valid BER: 0.0809631, Tgt BER: 0.0809631, Noiseless BER 0.0000000, Valid BLER : 0.2161865
[39900/50000] At 3 dB, Loss: 0.2504681, Train BER (3 dB) : 0.0854340, Valid BER: 0.0805969, Tgt BER: 0.0805969, Noiseless BER 0.0000000, Valid BLER : 0.2139893
[40000/50000] At 3 dB, Loss: 0.2489515, Train BER (3 dB) : 0.0857849, Valid BER: 0.0795593, Tgt BER: 0.0795593, Noiseless BER 0.0000000, Valid BLER : 0.2167969
[40100/50000] At 3 dB, Loss: 0.2506860, Train BER (3 dB) : 0.0864868, Valid BER: 0.0827942, Tgt BER: 0.0827942, Noiseless BER 0.0000000, Valid BLER : 0.2193604
[40200/50000] At 3 dB, Loss: 0.2515032, Train BER (3 dB) : 0.0855560, Valid BER: 0.0812073, Tgt BER: 0.0812073, Noiseless BER 0.0000000, Valid BLER : 0.2177734
[40300/50000] At 3 dB, Loss: 0.2528509, Train BER (3 dB) : 0.0872498, Valid BER: 0.0798798, Tgt BER: 0.0798798, Noiseless BER 0.0000000, Valid BLER : 0.2189941
[40400/50000] At 3 dB, Loss: 0.2487227, Train BER (3 dB) : 0.0853729, Valid BER: 0.0843506, Tgt BER: 0.0843506, Noiseless BER 0.0000000, Valid BLER : 0.2232666
[40500/50000] At 3 dB, Loss: 0.2555641, Train BER (3 dB) : 0.0868378, Valid BER: 0.0831299, Tgt BER: 0.0831299, Noiseless BER 0.0000000, Valid BLER : 0.2203369
[40600/50000] At 3 dB, Loss: 0.2560931, Train BER (3 dB) : 0.0869751, Valid BER: 0.0799866, Tgt BER: 0.0799866, Noiseless BER 0.0000000, Valid BLER : 0.2182617
[40700/50000] At 3 dB, Loss: 0.2559178, Train BER (3 dB) : 0.0882721, Valid BER: 0.0818634, Tgt BER: 0.0818634, Noiseless BER 0.0000000, Valid BLER : 0.2166748
[40800/50000] At 3 dB, Loss: 0.2549896, Train BER (3 dB) : 0.0856781, Valid BER: 0.0807953, Tgt BER: 0.0807953, Noiseless BER 0.0000000, Valid BLER : 0.2188721
[40900/50000] At 3 dB, Loss: 0.2597097, Train BER (3 dB) : 0.0894775, Valid BER: 0.0814819, Tgt BER: 0.0814819, Noiseless BER 0.0000000, Valid BLER : 0.2145996
[41000/50000] At 3 dB, Loss: 0.2574961, Train BER (3 dB) : 0.0880432, Valid BER: 0.0843201, Tgt BER: 0.0843201, Noiseless BER 0.0000000, Valid BLER : 0.2257080
[41100/50000] At 3 dB, Loss: 0.2529391, Train BER (3 dB) : 0.0867767, Valid BER: 0.0799255, Tgt BER: 0.0799255, Noiseless BER 0.0000000, Valid BLER : 0.2160645
[41200/50000] At 3 dB, Loss: 0.2531835, Train BER (3 dB) : 0.0865631, Valid BER: 0.0814819, Tgt BER: 0.0814819, Noiseless BER 0.0000000, Valid BLER : 0.2171631
[41300/50000] At 3 dB, Loss: 0.2507290, Train BER (3 dB) : 0.0852051, Valid BER: 0.0865936, Tgt BER: 0.0865936, Noiseless BER 0.0000000, Valid BLER : 0.2283936
[41400/50000] At 3 dB, Loss: 0.2642387, Train BER (3 dB) : 0.0904694, Valid BER: 0.0841370, Tgt BER: 0.0841370, Noiseless BER 0.0000000, Valid BLER : 0.2209473
[41500/50000] At 3 dB, Loss: 0.2522473, Train BER (3 dB) : 0.0870667, Valid BER: 0.0810547, Tgt BER: 0.0810547, Noiseless BER 0.0000000, Valid BLER : 0.2170410
[41600/50000] At 3 dB, Loss: 0.2602830, Train BER (3 dB) : 0.0895081, Valid BER: 0.0838623, Tgt BER: 0.0838623, Noiseless BER 0.0000000, Valid BLER : 0.2238770
[41700/50000] At 3 dB, Loss: 0.2481815, Train BER (3 dB) : 0.0846558, Valid BER: 0.0840302, Tgt BER: 0.0840302, Noiseless BER 0.0000000, Valid BLER : 0.2224121
[41800/50000] At 3 dB, Loss: 0.2575461, Train BER (3 dB) : 0.0869598, Valid BER: 0.0811462, Tgt BER: 0.0811462, Noiseless BER 0.0000000, Valid BLER : 0.2126465
[41900/50000] At 3 dB, Loss: 0.2505505, Train BER (3 dB) : 0.0858917, Valid BER: 0.0820007, Tgt BER: 0.0820007, Noiseless BER 0.0000000, Valid BLER : 0.2169189
[42000/50000] At 3 dB, Loss: 0.2528251, Train BER (3 dB) : 0.0864868, Valid BER: 0.0865784, Tgt BER: 0.0865784, Noiseless BER 0.0000000, Valid BLER : 0.2218018
[42100/50000] At 3 dB, Loss: 0.2575031, Train BER (3 dB) : 0.0883942, Valid BER: 0.0842285, Tgt BER: 0.0842285, Noiseless BER 0.0000000, Valid BLER : 0.2200928
[42200/50000] At 3 dB, Loss: 0.2592214, Train BER (3 dB) : 0.0882874, Valid BER: 0.0837250, Tgt BER: 0.0837250, Noiseless BER 0.0000000, Valid BLER : 0.2197266
[42300/50000] At 3 dB, Loss: 0.2500015, Train BER (3 dB) : 0.0851898, Valid BER: 0.0826111, Tgt BER: 0.0826111, Noiseless BER 0.0000000, Valid BLER : 0.2225342
[42400/50000] At 3 dB, Loss: 0.2627113, Train BER (3 dB) : 0.0897064, Valid BER: 0.0852051, Tgt BER: 0.0852051, Noiseless BER 0.0000000, Valid BLER : 0.2238770
[42500/50000] At 3 dB, Loss: 0.2505196, Train BER (3 dB) : 0.0856323, Valid BER: 0.0810242, Tgt BER: 0.0810242, Noiseless BER 0.0000000, Valid BLER : 0.2139893
[42600/50000] At 3 dB, Loss: 0.2500635, Train BER (3 dB) : 0.0856171, Valid BER: 0.0819397, Tgt BER: 0.0819397, Noiseless BER 0.0000000, Valid BLER : 0.2203369
[42700/50000] At 3 dB, Loss: 0.2592372, Train BER (3 dB) : 0.0886078, Valid BER: 0.0844269, Tgt BER: 0.0844269, Noiseless BER 0.0000000, Valid BLER : 0.2235107
[42800/50000] At 3 dB, Loss: 0.2419958, Train BER (3 dB) : 0.0829315, Valid BER: 0.0872803, Tgt BER: 0.0872803, Noiseless BER 0.0000000, Valid BLER : 0.2272949
[42900/50000] At 3 dB, Loss: 0.2551754, Train BER (3 dB) : 0.0869293, Valid BER: 0.0823669, Tgt BER: 0.0823669, Noiseless BER 0.0000000, Valid BLER : 0.2197266
[43000/50000] At 3 dB, Loss: 0.2528331, Train BER (3 dB) : 0.0856781, Valid BER: 0.0818176, Tgt BER: 0.0818176, Noiseless BER 0.0000000, Valid BLER : 0.2220459
[43100/50000] At 3 dB, Loss: 0.2473474, Train BER (3 dB) : 0.0846100, Valid BER: 0.0796051, Tgt BER: 0.0796051, Noiseless BER 0.0000000, Valid BLER : 0.2210693
[43200/50000] At 3 dB, Loss: 0.2575886, Train BER (3 dB) : 0.0883789, Valid BER: 0.0855255, Tgt BER: 0.0855255, Noiseless BER 0.0000000, Valid BLER : 0.2235107
[43300/50000] At 3 dB, Loss: 0.2467840, Train BER (3 dB) : 0.0846863, Valid BER: 0.0843506, Tgt BER: 0.0843506, Noiseless BER 0.0000000, Valid BLER : 0.2197266
[43400/50000] At 3 dB, Loss: 0.2491175, Train BER (3 dB) : 0.0847626, Valid BER: 0.0849762, Tgt BER: 0.0849762, Noiseless BER 0.0000000, Valid BLER : 0.2244873
[43500/50000] At 3 dB, Loss: 0.2552416, Train BER (3 dB) : 0.0869598, Valid BER: 0.0795898, Tgt BER: 0.0795898, Noiseless BER 0.0000000, Valid BLER : 0.2161865
[43600/50000] At 3 dB, Loss: 0.2484079, Train BER (3 dB) : 0.0838928, Valid BER: 0.0820465, Tgt BER: 0.0820465, Noiseless BER 0.0000000, Valid BLER : 0.2222900
[43700/50000] At 3 dB, Loss: 0.2666820, Train BER (3 dB) : 0.0906372, Valid BER: 0.0814209, Tgt BER: 0.0814209, Noiseless BER 0.0000000, Valid BLER : 0.2193604
[43800/50000] At 3 dB, Loss: 0.2527688, Train BER (3 dB) : 0.0861053, Valid BER: 0.0858307, Tgt BER: 0.0858307, Noiseless BER 0.0000000, Valid BLER : 0.2260742
[43900/50000] At 3 dB, Loss: 0.2499394, Train BER (3 dB) : 0.0851746, Valid BER: 0.0815430, Tgt BER: 0.0815430, Noiseless BER 0.0000000, Valid BLER : 0.2141113
[44000/50000] At 3 dB, Loss: 0.2587516, Train BER (3 dB) : 0.0888519, Valid BER: 0.0820923, Tgt BER: 0.0820923, Noiseless BER 0.0000000, Valid BLER : 0.2182617
[44100/50000] At 3 dB, Loss: 0.2500620, Train BER (3 dB) : 0.0846863, Valid BER: 0.0818024, Tgt BER: 0.0818024, Noiseless BER 0.0000000, Valid BLER : 0.2203369
[44200/50000] At 3 dB, Loss: 0.2582503, Train BER (3 dB) : 0.0886993, Valid BER: 0.0847626, Tgt BER: 0.0847626, Noiseless BER 0.0000000, Valid BLER : 0.2203369
[44300/50000] At 3 dB, Loss: 0.2467330, Train BER (3 dB) : 0.0841370, Valid BER: 0.0861511, Tgt BER: 0.0861511, Noiseless BER 0.0000000, Valid BLER : 0.2257080
[44400/50000] At 3 dB, Loss: 0.2562355, Train BER (3 dB) : 0.0870209, Valid BER: 0.0848236, Tgt BER: 0.0848236, Noiseless BER 0.0000000, Valid BLER : 0.2207031
[44500/50000] At 3 dB, Loss: 0.2513249, Train BER (3 dB) : 0.0855865, Valid BER: 0.0843506, Tgt BER: 0.0843506, Noiseless BER 0.0000000, Valid BLER : 0.2308350
[44600/50000] At 3 dB, Loss: 0.2540745, Train BER (3 dB) : 0.0863647, Valid BER: 0.0822601, Tgt BER: 0.0822601, Noiseless BER 0.0000000, Valid BLER : 0.2241211
[44700/50000] At 3 dB, Loss: 0.2489677, Train BER (3 dB) : 0.0840607, Valid BER: 0.0850372, Tgt BER: 0.0850372, Noiseless BER 0.0000000, Valid BLER : 0.2242432
[44800/50000] At 3 dB, Loss: 0.2513810, Train BER (3 dB) : 0.0861816, Valid BER: 0.0802612, Tgt BER: 0.0802612, Noiseless BER 0.0000000, Valid BLER : 0.2158203
[44900/50000] At 3 dB, Loss: 0.2527177, Train BER (3 dB) : 0.0849304, Valid BER: 0.0812225, Tgt BER: 0.0812225, Noiseless BER 0.0000000, Valid BLER : 0.2158203
[45000/50000] At 3 dB, Loss: 0.2518201, Train BER (3 dB) : 0.0863495, Valid BER: 0.0856628, Tgt BER: 0.0856628, Noiseless BER 0.0000000, Valid BLER : 0.2255859
[45100/50000] At 3 dB, Loss: 0.2451185, Train BER (3 dB) : 0.0836487, Valid BER: 0.0791626, Tgt BER: 0.0791626, Noiseless BER 0.0000000, Valid BLER : 0.2160645
[45200/50000] At 3 dB, Loss: 0.2566631, Train BER (3 dB) : 0.0869904, Valid BER: 0.0800781, Tgt BER: 0.0800781, Noiseless BER 0.0000000, Valid BLER : 0.2135010
[45300/50000] At 3 dB, Loss: 0.2507848, Train BER (3 dB) : 0.0859070, Valid BER: 0.0823364, Tgt BER: 0.0823364, Noiseless BER 0.0000000, Valid BLER : 0.2225342
[45400/50000] At 3 dB, Loss: 0.2478412, Train BER (3 dB) : 0.0840454, Valid BER: 0.0805359, Tgt BER: 0.0805359, Noiseless BER 0.0000000, Valid BLER : 0.2128906
[45500/50000] At 3 dB, Loss: 0.2523262, Train BER (3 dB) : 0.0851898, Valid BER: 0.0823975, Tgt BER: 0.0823975, Noiseless BER 0.0000000, Valid BLER : 0.2170410
[45600/50000] At 3 dB, Loss: 0.2599757, Train BER (3 dB) : 0.0891876, Valid BER: 0.0817108, Tgt BER: 0.0817108, Noiseless BER 0.0000000, Valid BLER : 0.2154541
[45700/50000] At 3 dB, Loss: 0.2524500, Train BER (3 dB) : 0.0862122, Valid BER: 0.0823364, Tgt BER: 0.0823364, Noiseless BER 0.0000000, Valid BLER : 0.2180176
[45800/50000] At 3 dB, Loss: 0.2578137, Train BER (3 dB) : 0.0892334, Valid BER: 0.0781097, Tgt BER: 0.0781097, Noiseless BER 0.0000000, Valid BLER : 0.2106934
[45900/50000] At 3 dB, Loss: 0.2610271, Train BER (3 dB) : 0.0895081, Valid BER: 0.0804138, Tgt BER: 0.0804138, Noiseless BER 0.0000000, Valid BLER : 0.2202148
[46000/50000] At 3 dB, Loss: 0.2504334, Train BER (3 dB) : 0.0854034, Valid BER: 0.0833740, Tgt BER: 0.0833740, Noiseless BER 0.0000000, Valid BLER : 0.2194824
[46100/50000] At 3 dB, Loss: 0.2518230, Train BER (3 dB) : 0.0860138, Valid BER: 0.0827942, Tgt BER: 0.0827942, Noiseless BER 0.0000000, Valid BLER : 0.2208252
[46200/50000] At 3 dB, Loss: 0.2492653, Train BER (3 dB) : 0.0846100, Valid BER: 0.0794678, Tgt BER: 0.0794678, Noiseless BER 0.0000000, Valid BLER : 0.2128906
[46300/50000] At 3 dB, Loss: 0.2527289, Train BER (3 dB) : 0.0853729, Valid BER: 0.0809174, Tgt BER: 0.0809174, Noiseless BER 0.0000000, Valid BLER : 0.2166748
[46400/50000] At 3 dB, Loss: 0.2530542, Train BER (3 dB) : 0.0868378, Valid BER: 0.0837097, Tgt BER: 0.0837097, Noiseless BER 0.0000000, Valid BLER : 0.2210693
[46500/50000] At 3 dB, Loss: 0.2522112, Train BER (3 dB) : 0.0860596, Valid BER: 0.0852814, Tgt BER: 0.0852814, Noiseless BER 0.0000000, Valid BLER : 0.2218018
[46600/50000] At 3 dB, Loss: 0.2529026, Train BER (3 dB) : 0.0863342, Valid BER: 0.0842285, Tgt BER: 0.0842285, Noiseless BER 0.0000000, Valid BLER : 0.2238770
[46700/50000] At 3 dB, Loss: 0.2568692, Train BER (3 dB) : 0.0878143, Valid BER: 0.0823364, Tgt BER: 0.0823364, Noiseless BER 0.0000000, Valid BLER : 0.2193604
[46800/50000] At 3 dB, Loss: 0.2545021, Train BER (3 dB) : 0.0869446, Valid BER: 0.0823059, Tgt BER: 0.0823059, Noiseless BER 0.0000000, Valid BLER : 0.2154541
[46900/50000] At 3 dB, Loss: 0.2515970, Train BER (3 dB) : 0.0859070, Valid BER: 0.0891418, Tgt BER: 0.0891418, Noiseless BER 0.0000000, Valid BLER : 0.2266846
[47000/50000] At 3 dB, Loss: 0.2478026, Train BER (3 dB) : 0.0845032, Valid BER: 0.0840149, Tgt BER: 0.0840149, Noiseless BER 0.0000000, Valid BLER : 0.2198486
[47100/50000] At 3 dB, Loss: 0.2597023, Train BER (3 dB) : 0.0889435, Valid BER: 0.0826263, Tgt BER: 0.0826263, Noiseless BER 0.0000000, Valid BLER : 0.2189941
[47200/50000] At 3 dB, Loss: 0.2508861, Train BER (3 dB) : 0.0851898, Valid BER: 0.0796356, Tgt BER: 0.0796356, Noiseless BER 0.0000000, Valid BLER : 0.2152100
[47300/50000] At 3 dB, Loss: 0.2522145, Train BER (3 dB) : 0.0863647, Valid BER: 0.0823517, Tgt BER: 0.0823517, Noiseless BER 0.0000000, Valid BLER : 0.2200928
[47400/50000] At 3 dB, Loss: 0.2571184, Train BER (3 dB) : 0.0884399, Valid BER: 0.0820160, Tgt BER: 0.0820160, Noiseless BER 0.0000000, Valid BLER : 0.2210693
[47500/50000] At 3 dB, Loss: 0.2527941, Train BER (3 dB) : 0.0866699, Valid BER: 0.0829315, Tgt BER: 0.0829315, Noiseless BER 0.0000000, Valid BLER : 0.2181396
[47600/50000] At 3 dB, Loss: 0.2513395, Train BER (3 dB) : 0.0856781, Valid BER: 0.0813904, Tgt BER: 0.0813904, Noiseless BER 0.0000000, Valid BLER : 0.2149658
[47700/50000] At 3 dB, Loss: 0.2569803, Train BER (3 dB) : 0.0876770, Valid BER: 0.0819855, Tgt BER: 0.0819855, Noiseless BER 0.0000000, Valid BLER : 0.2193604
[47800/50000] At 3 dB, Loss: 0.2513274, Train BER (3 dB) : 0.0851898, Valid BER: 0.0811462, Tgt BER: 0.0811462, Noiseless BER 0.0000000, Valid BLER : 0.2108154
[47900/50000] At 3 dB, Loss: 0.2559959, Train BER (3 dB) : 0.0870056, Valid BER: 0.0823822, Tgt BER: 0.0823822, Noiseless BER 0.0000000, Valid BLER : 0.2194824
[48000/50000] At 3 dB, Loss: 0.2541225, Train BER (3 dB) : 0.0855408, Valid BER: 0.0781097, Tgt BER: 0.0781097, Noiseless BER 0.0000000, Valid BLER : 0.2086182
[48100/50000] At 3 dB, Loss: 0.2626885, Train BER (3 dB) : 0.0905914, Valid BER: 0.0848236, Tgt BER: 0.0848236, Noiseless BER 0.0000000, Valid BLER : 0.2272949
[48200/50000] At 3 dB, Loss: 0.2491498, Train BER (3 dB) : 0.0856628, Valid BER: 0.0832520, Tgt BER: 0.0832520, Noiseless BER 0.0000000, Valid BLER : 0.2205811
[48300/50000] At 3 dB, Loss: 0.2544645, Train BER (3 dB) : 0.0872955, Valid BER: 0.0822906, Tgt BER: 0.0822906, Noiseless BER 0.0000000, Valid BLER : 0.2219238
[48400/50000] At 3 dB, Loss: 0.2470274, Train BER (3 dB) : 0.0841980, Valid BER: 0.0813599, Tgt BER: 0.0813599, Noiseless BER 0.0000000, Valid BLER : 0.2204590
[48500/50000] At 3 dB, Loss: 0.2598054, Train BER (3 dB) : 0.0881195, Valid BER: 0.0830078, Tgt BER: 0.0830078, Noiseless BER 0.0000000, Valid BLER : 0.2215576
[48600/50000] At 3 dB, Loss: 0.2439560, Train BER (3 dB) : 0.0840302, Valid BER: 0.0816498, Tgt BER: 0.0816498, Noiseless BER 0.0000000, Valid BLER : 0.2198486
[48700/50000] At 3 dB, Loss: 0.2510043, Train BER (3 dB) : 0.0863953, Valid BER: 0.0799866, Tgt BER: 0.0799866, Noiseless BER 0.0000000, Valid BLER : 0.2130127
[48800/50000] At 3 dB, Loss: 0.2524076, Train BER (3 dB) : 0.0851593, Valid BER: 0.0815735, Tgt BER: 0.0815735, Noiseless BER 0.0000000, Valid BLER : 0.2203369
[48900/50000] At 3 dB, Loss: 0.2576889, Train BER (3 dB) : 0.0889435, Valid BER: 0.0837097, Tgt BER: 0.0837097, Noiseless BER 0.0000000, Valid BLER : 0.2196045
[49000/50000] At 3 dB, Loss: 0.2533922, Train BER (3 dB) : 0.0870514, Valid BER: 0.0845184, Tgt BER: 0.0845184, Noiseless BER 0.0000000, Valid BLER : 0.2253418
[49100/50000] At 3 dB, Loss: 0.2561770, Train BER (3 dB) : 0.0876617, Valid BER: 0.0786591, Tgt BER: 0.0786591, Noiseless BER 0.0000000, Valid BLER : 0.2109375
[49200/50000] At 3 dB, Loss: 0.2524213, Train BER (3 dB) : 0.0863800, Valid BER: 0.0811310, Tgt BER: 0.0811310, Noiseless BER 0.0000000, Valid BLER : 0.2177734
[49300/50000] At 3 dB, Loss: 0.2632041, Train BER (3 dB) : 0.0900726, Valid BER: 0.0822296, Tgt BER: 0.0822296, Noiseless BER 0.0000000, Valid BLER : 0.2166748
[49400/50000] At 3 dB, Loss: 0.2437983, Train BER (3 dB) : 0.0839844, Valid BER: 0.0817413, Tgt BER: 0.0817413, Noiseless BER 0.0000000, Valid BLER : 0.2165527
[49500/50000] At 3 dB, Loss: 0.2537954, Train BER (3 dB) : 0.0856323, Valid BER: 0.0801697, Tgt BER: 0.0801697, Noiseless BER 0.0000000, Valid BLER : 0.2170410
[49600/50000] At 3 dB, Loss: 0.2470263, Train BER (3 dB) : 0.0839996, Valid BER: 0.0836945, Tgt BER: 0.0836945, Noiseless BER 0.0000000, Valid BLER : 0.2220459
[49700/50000] At 3 dB, Loss: 0.2527032, Train BER (3 dB) : 0.0875092, Valid BER: 0.0823517, Tgt BER: 0.0823517, Noiseless BER 0.0000000, Valid BLER : 0.2186279
[49800/50000] At 3 dB, Loss: 0.2506768, Train BER (3 dB) : 0.0861511, Valid BER: 0.0800323, Tgt BER: 0.0800323, Noiseless BER 0.0000000, Valid BLER : 0.2147217
[49900/50000] At 3 dB, Loss: 0.2603837, Train BER (3 dB) : 0.0889893, Valid BER: 0.0833893, Tgt BER: 0.0833893, Noiseless BER 0.0000000, Valid BLER : 0.2220459
attn list dim 0 500
attn list dim 1 ,  6
attn list dim 2 ,  8
attn list dim 3 ,  16
attn list dim 4 ,  16
