Info positions : [ 7  9 10 11 12 13 14 15]
Target Info positions : [ 7  9 10 11 12 13 14 15]
Frozen positions : [0 1 2 3 4 5 6 8]
embed dim : 64 
Batch size : 8192
Validation SNR : 3.0
Number of heads : 2
Number of layers: 2
Positional encoding : static
Layers : compelete
Print frequency: 100
Num of steps: 200000
combinational training snr:  False
64
Training Model for 8,16 anew
Number of parameters : 100741
Did not find standard validation data
Need to save for: 1000
[0/200000] At 3 dB, Loss: 1.4975147, Train BER (3 dB) : 0.5555267, Valid BER: 0.4474182, Tgt BER: 0.4474182, Noiseless BER 0.4393158, Valid BLER : 0.9938965
[58100/200000] At 3 dB, Loss: 0.2465305, Train BER (3 dB) : 0.0895996, Valid BER: 0.0833588, Tgt BER: 0.0833588, Noiseless BER 0.0000000, Valid BLER : 0.2752686
[58200/200000] At 3 dB, Loss: 0.2343858, Train BER (3 dB) : 0.0854034, Valid BER: 0.0833435, Tgt BER: 0.0833435, Noiseless BER 0.0000000, Valid BLER : 0.2735596
[58300/200000] At 3 dB, Loss: 0.2378515, Train BER (3 dB) : 0.0873718, Valid BER: 0.0809326, Tgt BER: 0.0809326, Noiseless BER 0.0000000, Valid BLER : 0.2741699
[58400/200000] At 3 dB, Loss: 0.2433584, Train BER (3 dB) : 0.0884705, Valid BER: 0.0824585, Tgt BER: 0.0824585, Noiseless BER 0.0000000, Valid BLER : 0.2729492
[58500/200000] At 3 dB, Loss: 0.2374955, Train BER (3 dB) : 0.0876007, Valid BER: 0.0848694, Tgt BER: 0.0848694, Noiseless BER 0.0000000, Valid BLER : 0.2803955
[58600/200000] At 3 dB, Loss: 0.2396892, Train BER (3 dB) : 0.0879974, Valid BER: 0.0807037, Tgt BER: 0.0807037, Noiseless BER 0.0000000, Valid BLER : 0.2683105
[58700/200000] At 3 dB, Loss: 0.2356046, Train BER (3 dB) : 0.0868073, Valid BER: 0.0830383, Tgt BER: 0.0830383, Noiseless BER 0.0000000, Valid BLER : 0.2731934
[58800/200000] At 3 dB, Loss: 0.2480855, Train BER (3 dB) : 0.0904236, Valid BER: 0.0838623, Tgt BER: 0.0838623, Noiseless BER 0.0000000, Valid BLER : 0.2777100
[58900/200000] At 3 dB, Loss: 0.2409149, Train BER (3 dB) : 0.0898285, Valid BER: 0.0808716, Tgt BER: 0.0808716, Noiseless BER 0.0000000, Valid BLER : 0.2714844
[59000/200000] At 3 dB, Loss: 0.2366981, Train BER (3 dB) : 0.0860443, Valid BER: 0.0815125, Tgt BER: 0.0815125, Noiseless BER 0.0000000, Valid BLER : 0.2757568
[59100/200000] At 3 dB, Loss: 0.2414412, Train BER (3 dB) : 0.0884094, Valid BER: 0.0814667, Tgt BER: 0.0814667, Noiseless BER 0.0000000, Valid BLER : 0.2742920
[59200/200000] At 3 dB, Loss: 0.2416233, Train BER (3 dB) : 0.0895691, Valid BER: 0.0801239, Tgt BER: 0.0801239, Noiseless BER 0.0000000, Valid BLER : 0.2675781
[59300/200000] At 3 dB, Loss: 0.2380238, Train BER (3 dB) : 0.0883484, Valid BER: 0.0815277, Tgt BER: 0.0815277, Noiseless BER 0.0000000, Valid BLER : 0.2724609
[59400/200000] At 3 dB, Loss: 0.2388963, Train BER (3 dB) : 0.0885010, Valid BER: 0.0838165, Tgt BER: 0.0838165, Noiseless BER 0.0000000, Valid BLER : 0.2785645
[59500/200000] At 3 dB, Loss: 0.2472705, Train BER (3 dB) : 0.0914154, Valid BER: 0.0792999, Tgt BER: 0.0792999, Noiseless BER 0.0000000, Valid BLER : 0.2697754
[59600/200000] At 3 dB, Loss: 0.2427496, Train BER (3 dB) : 0.0906830, Valid BER: 0.0782776, Tgt BER: 0.0782776, Noiseless BER 0.0000000, Valid BLER : 0.2603760
[59700/200000] At 3 dB, Loss: 0.2439171, Train BER (3 dB) : 0.0897064, Valid BER: 0.0818024, Tgt BER: 0.0818024, Noiseless BER 0.0000000, Valid BLER : 0.2746582
[59800/200000] At 3 dB, Loss: 0.2413689, Train BER (3 dB) : 0.0888062, Valid BER: 0.0850067, Tgt BER: 0.0850067, Noiseless BER 0.0000000, Valid BLER : 0.2803955
[59900/200000] At 3 dB, Loss: 0.2433234, Train BER (3 dB) : 0.0901794, Valid BER: 0.0833588, Tgt BER: 0.0833588, Noiseless BER 0.0000000, Valid BLER : 0.2803955
[60000/200000] At 3 dB, Loss: 0.2428681, Train BER (3 dB) : 0.0892639, Valid BER: 0.0836792, Tgt BER: 0.0836792, Noiseless BER 0.0000000, Valid BLER : 0.2756348
[60100/200000] At 3 dB, Loss: 0.2441480, Train BER (3 dB) : 0.0897522, Valid BER: 0.0797119, Tgt BER: 0.0797119, Noiseless BER 0.0000000, Valid BLER : 0.2680664
[60200/200000] At 3 dB, Loss: 0.2343172, Train BER (3 dB) : 0.0869293, Valid BER: 0.0868835, Tgt BER: 0.0868835, Noiseless BER 0.0000000, Valid BLER : 0.2855225
[60300/200000] At 3 dB, Loss: 0.2447563, Train BER (3 dB) : 0.0893402, Valid BER: 0.0816650, Tgt BER: 0.0816650, Noiseless BER 0.0000000, Valid BLER : 0.2703857
[60400/200000] At 3 dB, Loss: 0.2287633, Train BER (3 dB) : 0.0837555, Valid BER: 0.0810852, Tgt BER: 0.0810852, Noiseless BER 0.0000000, Valid BLER : 0.2701416
[60500/200000] At 3 dB, Loss: 0.2425995, Train BER (3 dB) : 0.0901489, Valid BER: 0.0810547, Tgt BER: 0.0810547, Noiseless BER 0.0000000, Valid BLER : 0.2686768
[60600/200000] At 3 dB, Loss: 0.2352711, Train BER (3 dB) : 0.0859070, Valid BER: 0.0856781, Tgt BER: 0.0856781, Noiseless BER 0.0000000, Valid BLER : 0.2775879
[60700/200000] At 3 dB, Loss: 0.2369847, Train BER (3 dB) : 0.0865631, Valid BER: 0.0839844, Tgt BER: 0.0839844, Noiseless BER 0.0000000, Valid BLER : 0.2698975
[60800/200000] At 3 dB, Loss: 0.2414820, Train BER (3 dB) : 0.0886841, Valid BER: 0.0832214, Tgt BER: 0.0832214, Noiseless BER 0.0000000, Valid BLER : 0.2796631
[60900/200000] At 3 dB, Loss: 0.2461253, Train BER (3 dB) : 0.0905151, Valid BER: 0.0818939, Tgt BER: 0.0818939, Noiseless BER 0.0000000, Valid BLER : 0.2720947
[61000/200000] At 3 dB, Loss: 0.2427886, Train BER (3 dB) : 0.0893402, Valid BER: 0.0841064, Tgt BER: 0.0841064, Noiseless BER 0.0000000, Valid BLER : 0.2764893
[61100/200000] At 3 dB, Loss: 0.2455634, Train BER (3 dB) : 0.0895691, Valid BER: 0.0825806, Tgt BER: 0.0825806, Noiseless BER 0.0000000, Valid BLER : 0.2738037
[61200/200000] At 3 dB, Loss: 0.2450050, Train BER (3 dB) : 0.0901642, Valid BER: 0.0833435, Tgt BER: 0.0833435, Noiseless BER 0.0000000, Valid BLER : 0.2807617
[61300/200000] At 3 dB, Loss: 0.2439776, Train BER (3 dB) : 0.0896606, Valid BER: 0.0827637, Tgt BER: 0.0827637, Noiseless BER 0.0000000, Valid BLER : 0.2751465
[61400/200000] At 3 dB, Loss: 0.2394767, Train BER (3 dB) : 0.0871429, Valid BER: 0.0876160, Tgt BER: 0.0876160, Noiseless BER 0.0000000, Valid BLER : 0.2856445
[61500/200000] At 3 dB, Loss: 0.2461371, Train BER (3 dB) : 0.0905457, Valid BER: 0.0852203, Tgt BER: 0.0852203, Noiseless BER 0.0000000, Valid BLER : 0.2835693
[61600/200000] At 3 dB, Loss: 0.2410982, Train BER (3 dB) : 0.0886383, Valid BER: 0.0855255, Tgt BER: 0.0855255, Noiseless BER 0.0000000, Valid BLER : 0.2818604
[61700/200000] At 3 dB, Loss: 0.2443790, Train BER (3 dB) : 0.0896912, Valid BER: 0.0831451, Tgt BER: 0.0831451, Noiseless BER 0.0000000, Valid BLER : 0.2769775
[61800/200000] At 3 dB, Loss: 0.2424420, Train BER (3 dB) : 0.0888824, Valid BER: 0.0810852, Tgt BER: 0.0810852, Noiseless BER 0.0000000, Valid BLER : 0.2740479
[61900/200000] At 3 dB, Loss: 0.2450491, Train BER (3 dB) : 0.0897369, Valid BER: 0.0814209, Tgt BER: 0.0814209, Noiseless BER 0.0000000, Valid BLER : 0.2741699
[62000/200000] At 3 dB, Loss: 0.2492326, Train BER (3 dB) : 0.0917664, Valid BER: 0.0849152, Tgt BER: 0.0849152, Noiseless BER 0.0000000, Valid BLER : 0.2817383
[62100/200000] At 3 dB, Loss: 0.2406389, Train BER (3 dB) : 0.0890350, Valid BER: 0.0842133, Tgt BER: 0.0842133, Noiseless BER 0.0000000, Valid BLER : 0.2821045
[62200/200000] At 3 dB, Loss: 0.2405466, Train BER (3 dB) : 0.0876465, Valid BER: 0.0842438, Tgt BER: 0.0842438, Noiseless BER 0.0000000, Valid BLER : 0.2841797
[62300/200000] At 3 dB, Loss: 0.2449046, Train BER (3 dB) : 0.0905762, Valid BER: 0.0853424, Tgt BER: 0.0853424, Noiseless BER 0.0000000, Valid BLER : 0.2807617
[62400/200000] At 3 dB, Loss: 0.2442995, Train BER (3 dB) : 0.0893402, Valid BER: 0.0808716, Tgt BER: 0.0808716, Noiseless BER 0.0000000, Valid BLER : 0.2728271
[62500/200000] At 3 dB, Loss: 0.2448923, Train BER (3 dB) : 0.0908508, Valid BER: 0.0798950, Tgt BER: 0.0798950, Noiseless BER 0.0000000, Valid BLER : 0.2672119
[62600/200000] At 3 dB, Loss: 0.2411840, Train BER (3 dB) : 0.0893555, Valid BER: 0.0836029, Tgt BER: 0.0836029, Noiseless BER 0.0000000, Valid BLER : 0.2760010
[62700/200000] At 3 dB, Loss: 0.2387529, Train BER (3 dB) : 0.0877991, Valid BER: 0.0823517, Tgt BER: 0.0823517, Noiseless BER 0.0000000, Valid BLER : 0.2742920
[62800/200000] At 3 dB, Loss: 0.2373400, Train BER (3 dB) : 0.0873260, Valid BER: 0.0842133, Tgt BER: 0.0842133, Noiseless BER 0.0000000, Valid BLER : 0.2825928
[62900/200000] At 3 dB, Loss: 0.2467542, Train BER (3 dB) : 0.0919952, Valid BER: 0.0848083, Tgt BER: 0.0848083, Noiseless BER 0.0000000, Valid BLER : 0.2777100
[63000/200000] At 3 dB, Loss: 0.2470439, Train BER (3 dB) : 0.0922699, Valid BER: 0.0829926, Tgt BER: 0.0829926, Noiseless BER 0.0000000, Valid BLER : 0.2741699
[63100/200000] At 3 dB, Loss: 0.2468720, Train BER (3 dB) : 0.0903168, Valid BER: 0.0824280, Tgt BER: 0.0824280, Noiseless BER 0.0000000, Valid BLER : 0.2741699
[63200/200000] At 3 dB, Loss: 0.2442389, Train BER (3 dB) : 0.0914459, Valid BER: 0.0822906, Tgt BER: 0.0822906, Noiseless BER 0.0000000, Valid BLER : 0.2714844
[63300/200000] At 3 dB, Loss: 0.2394767, Train BER (3 dB) : 0.0887909, Valid BER: 0.0830383, Tgt BER: 0.0830383, Noiseless BER 0.0000000, Valid BLER : 0.2764893
[63400/200000] At 3 dB, Loss: 0.2406720, Train BER (3 dB) : 0.0888062, Valid BER: 0.0845795, Tgt BER: 0.0845795, Noiseless BER 0.0000000, Valid BLER : 0.2785645
[63500/200000] At 3 dB, Loss: 0.2406736, Train BER (3 dB) : 0.0909119, Valid BER: 0.0790863, Tgt BER: 0.0790863, Noiseless BER 0.0000000, Valid BLER : 0.2664795
[63600/200000] At 3 dB, Loss: 0.2346237, Train BER (3 dB) : 0.0869446, Valid BER: 0.0787964, Tgt BER: 0.0787964, Noiseless BER 0.0000000, Valid BLER : 0.2628174
[63700/200000] At 3 dB, Loss: 0.2407866, Train BER (3 dB) : 0.0894318, Valid BER: 0.0815430, Tgt BER: 0.0815430, Noiseless BER 0.0000000, Valid BLER : 0.2766113
[63800/200000] At 3 dB, Loss: 0.2373016, Train BER (3 dB) : 0.0876312, Valid BER: 0.0827026, Tgt BER: 0.0827026, Noiseless BER 0.0000000, Valid BLER : 0.2758789
[63900/200000] At 3 dB, Loss: 0.2459365, Train BER (3 dB) : 0.0908813, Valid BER: 0.0800171, Tgt BER: 0.0800171, Noiseless BER 0.0000000, Valid BLER : 0.2666016
[64000/200000] At 3 dB, Loss: 0.2409770, Train BER (3 dB) : 0.0891724, Valid BER: 0.0833282, Tgt BER: 0.0833282, Noiseless BER 0.0000000, Valid BLER : 0.2761230
[64100/200000] At 3 dB, Loss: 0.2459902, Train BER (3 dB) : 0.0909424, Valid BER: 0.0818787, Tgt BER: 0.0818787, Noiseless BER 0.0000000, Valid BLER : 0.2714844
[64200/200000] At 3 dB, Loss: 0.2500972, Train BER (3 dB) : 0.0924835, Valid BER: 0.0816650, Tgt BER: 0.0816650, Noiseless BER 0.0000000, Valid BLER : 0.2740479
[64300/200000] At 3 dB, Loss: 0.2396288, Train BER (3 dB) : 0.0886383, Valid BER: 0.0828094, Tgt BER: 0.0828094, Noiseless BER 0.0000000, Valid BLER : 0.2758789
[64400/200000] At 3 dB, Loss: 0.2404533, Train BER (3 dB) : 0.0874176, Valid BER: 0.0826263, Tgt BER: 0.0826263, Noiseless BER 0.0000000, Valid BLER : 0.2751465
[64500/200000] At 3 dB, Loss: 0.2420747, Train BER (3 dB) : 0.0889893, Valid BER: 0.0852051, Tgt BER: 0.0852051, Noiseless BER 0.0000000, Valid BLER : 0.2790527
[64600/200000] At 3 dB, Loss: 0.2501400, Train BER (3 dB) : 0.0923309, Valid BER: 0.0849609, Tgt BER: 0.0849609, Noiseless BER 0.0000000, Valid BLER : 0.2828369
[64700/200000] At 3 dB, Loss: 0.2382427, Train BER (3 dB) : 0.0886536, Valid BER: 0.0819397, Tgt BER: 0.0819397, Noiseless BER 0.0000000, Valid BLER : 0.2783203
[64800/200000] At 3 dB, Loss: 0.2352639, Train BER (3 dB) : 0.0869751, Valid BER: 0.0810089, Tgt BER: 0.0810089, Noiseless BER 0.0000000, Valid BLER : 0.2738037
[64900/200000] At 3 dB, Loss: 0.2427464, Train BER (3 dB) : 0.0902405, Valid BER: 0.0855255, Tgt BER: 0.0855255, Noiseless BER 0.0000000, Valid BLER : 0.2849121
[65000/200000] At 3 dB, Loss: 0.2392898, Train BER (3 dB) : 0.0879669, Valid BER: 0.0849609, Tgt BER: 0.0849609, Noiseless BER 0.0000000, Valid BLER : 0.2845459
[65100/200000] At 3 dB, Loss: 0.2467541, Train BER (3 dB) : 0.0905304, Valid BER: 0.0817719, Tgt BER: 0.0817719, Noiseless BER 0.0000000, Valid BLER : 0.2760010
[65200/200000] At 3 dB, Loss: 0.2400192, Train BER (3 dB) : 0.0889740, Valid BER: 0.0839844, Tgt BER: 0.0839844, Noiseless BER 0.0000000, Valid BLER : 0.2847900
[65300/200000] At 3 dB, Loss: 0.2341319, Train BER (3 dB) : 0.0868835, Valid BER: 0.0829315, Tgt BER: 0.0829315, Noiseless BER 0.0000000, Valid BLER : 0.2775879
[65400/200000] At 3 dB, Loss: 0.2396167, Train BER (3 dB) : 0.0879059, Valid BER: 0.0837555, Tgt BER: 0.0837555, Noiseless BER 0.0000000, Valid BLER : 0.2758789
[65500/200000] At 3 dB, Loss: 0.2473808, Train BER (3 dB) : 0.0915833, Valid BER: 0.0828705, Tgt BER: 0.0828705, Noiseless BER 0.0000000, Valid BLER : 0.2698975
[65600/200000] At 3 dB, Loss: 0.2444491, Train BER (3 dB) : 0.0904541, Valid BER: 0.0817566, Tgt BER: 0.0817566, Noiseless BER 0.0000000, Valid BLER : 0.2730713
[65700/200000] At 3 dB, Loss: 0.2411999, Train BER (3 dB) : 0.0878601, Valid BER: 0.0806427, Tgt BER: 0.0806427, Noiseless BER 0.0000000, Valid BLER : 0.2728271
[65800/200000] At 3 dB, Loss: 0.2426539, Train BER (3 dB) : 0.0894928, Valid BER: 0.0807495, Tgt BER: 0.0807495, Noiseless BER 0.0000000, Valid BLER : 0.2709961
[65900/200000] At 3 dB, Loss: 0.2473249, Train BER (3 dB) : 0.0916748, Valid BER: 0.0798645, Tgt BER: 0.0798645, Noiseless BER 0.0000000, Valid BLER : 0.2670898
[66000/200000] At 3 dB, Loss: 0.2497828, Train BER (3 dB) : 0.0921173, Valid BER: 0.0844421, Tgt BER: 0.0844421, Noiseless BER 0.0000000, Valid BLER : 0.2802734
[66100/200000] At 3 dB, Loss: 0.2448277, Train BER (3 dB) : 0.0901489, Valid BER: 0.0794678, Tgt BER: 0.0794678, Noiseless BER 0.0000000, Valid BLER : 0.2644043
[66200/200000] At 3 dB, Loss: 0.2406697, Train BER (3 dB) : 0.0877686, Valid BER: 0.0848389, Tgt BER: 0.0848389, Noiseless BER 0.0000000, Valid BLER : 0.2742920
[66300/200000] At 3 dB, Loss: 0.2441623, Train BER (3 dB) : 0.0904388, Valid BER: 0.0841980, Tgt BER: 0.0841980, Noiseless BER 0.0000000, Valid BLER : 0.2799072
[66400/200000] At 3 dB, Loss: 0.2398879, Train BER (3 dB) : 0.0879364, Valid BER: 0.0842896, Tgt BER: 0.0842896, Noiseless BER 0.0000000, Valid BLER : 0.2761230
[66500/200000] At 3 dB, Loss: 0.2341295, Train BER (3 dB) : 0.0856476, Valid BER: 0.0823517, Tgt BER: 0.0823517, Noiseless BER 0.0000000, Valid BLER : 0.2742920
[66600/200000] At 3 dB, Loss: 0.2460441, Train BER (3 dB) : 0.0905762, Valid BER: 0.0809784, Tgt BER: 0.0809784, Noiseless BER 0.0000000, Valid BLER : 0.2667236
[66700/200000] At 3 dB, Loss: 0.2343907, Train BER (3 dB) : 0.0854797, Valid BER: 0.0809174, Tgt BER: 0.0809174, Noiseless BER 0.0000000, Valid BLER : 0.2717285
[66800/200000] At 3 dB, Loss: 0.2469116, Train BER (3 dB) : 0.0910950, Valid BER: 0.0858307, Tgt BER: 0.0858307, Noiseless BER 0.0000000, Valid BLER : 0.2858887
[66900/200000] At 3 dB, Loss: 0.2363335, Train BER (3 dB) : 0.0864716, Valid BER: 0.0832214, Tgt BER: 0.0832214, Noiseless BER 0.0000000, Valid BLER : 0.2778320
[67000/200000] At 3 dB, Loss: 0.2361646, Train BER (3 dB) : 0.0866852, Valid BER: 0.0808258, Tgt BER: 0.0808258, Noiseless BER 0.0000000, Valid BLER : 0.2731934
[67100/200000] At 3 dB, Loss: 0.2440828, Train BER (3 dB) : 0.0898438, Valid BER: 0.0825348, Tgt BER: 0.0825348, Noiseless BER 0.0000000, Valid BLER : 0.2685547
[67200/200000] At 3 dB, Loss: 0.2430736, Train BER (3 dB) : 0.0896606, Valid BER: 0.0839539, Tgt BER: 0.0839539, Noiseless BER 0.0000000, Valid BLER : 0.2811279
[67300/200000] At 3 dB, Loss: 0.2476052, Train BER (3 dB) : 0.0907135, Valid BER: 0.0832214, Tgt BER: 0.0832214, Noiseless BER 0.0000000, Valid BLER : 0.2745361
[67400/200000] At 3 dB, Loss: 0.2431354, Train BER (3 dB) : 0.0890045, Valid BER: 0.0797882, Tgt BER: 0.0797882, Noiseless BER 0.0000000, Valid BLER : 0.2733154
[67500/200000] At 3 dB, Loss: 0.2433482, Train BER (3 dB) : 0.0896606, Valid BER: 0.0822449, Tgt BER: 0.0822449, Noiseless BER 0.0000000, Valid BLER : 0.2735596
[67600/200000] At 3 dB, Loss: 0.2448652, Train BER (3 dB) : 0.0905762, Valid BER: 0.0834045, Tgt BER: 0.0834045, Noiseless BER 0.0000000, Valid BLER : 0.2729492
[67700/200000] At 3 dB, Loss: 0.2318156, Train BER (3 dB) : 0.0855408, Valid BER: 0.0801849, Tgt BER: 0.0801849, Noiseless BER 0.0000000, Valid BLER : 0.2675781
[67800/200000] At 3 dB, Loss: 0.2438020, Train BER (3 dB) : 0.0910034, Valid BER: 0.0801086, Tgt BER: 0.0801086, Noiseless BER 0.0000000, Valid BLER : 0.2659912
[67900/200000] At 3 dB, Loss: 0.2438527, Train BER (3 dB) : 0.0901184, Valid BER: 0.0829010, Tgt BER: 0.0829010, Noiseless BER 0.0000000, Valid BLER : 0.2725830
[68000/200000] At 3 dB, Loss: 0.2423936, Train BER (3 dB) : 0.0897675, Valid BER: 0.0805359, Tgt BER: 0.0805359, Noiseless BER 0.0000000, Valid BLER : 0.2677002
[68100/200000] At 3 dB, Loss: 0.2373870, Train BER (3 dB) : 0.0868530, Valid BER: 0.0804749, Tgt BER: 0.0804749, Noiseless BER 0.0000000, Valid BLER : 0.2668457
[68200/200000] At 3 dB, Loss: 0.2394353, Train BER (3 dB) : 0.0880432, Valid BER: 0.0827789, Tgt BER: 0.0827789, Noiseless BER 0.0000000, Valid BLER : 0.2717285
[68300/200000] At 3 dB, Loss: 0.2407242, Train BER (3 dB) : 0.0896606, Valid BER: 0.0857239, Tgt BER: 0.0857239, Noiseless BER 0.0000000, Valid BLER : 0.2772217
[68400/200000] At 3 dB, Loss: 0.2474994, Train BER (3 dB) : 0.0922241, Valid BER: 0.0853271, Tgt BER: 0.0853271, Noiseless BER 0.0000000, Valid BLER : 0.2790527
[68500/200000] At 3 dB, Loss: 0.2486594, Train BER (3 dB) : 0.0917664, Valid BER: 0.0836334, Tgt BER: 0.0836334, Noiseless BER 0.0000000, Valid BLER : 0.2781982
[68600/200000] At 3 dB, Loss: 0.2460339, Train BER (3 dB) : 0.0911102, Valid BER: 0.0819855, Tgt BER: 0.0819855, Noiseless BER 0.0000000, Valid BLER : 0.2760010
[68700/200000] At 3 dB, Loss: 0.2415872, Train BER (3 dB) : 0.0888824, Valid BER: 0.0817871, Tgt BER: 0.0817871, Noiseless BER 0.0000000, Valid BLER : 0.2788086
[68800/200000] At 3 dB, Loss: 0.2453450, Train BER (3 dB) : 0.0909271, Valid BER: 0.0808563, Tgt BER: 0.0808563, Noiseless BER 0.0000000, Valid BLER : 0.2690430
[68900/200000] At 3 dB, Loss: 0.2395701, Train BER (3 dB) : 0.0887756, Valid BER: 0.0806732, Tgt BER: 0.0806732, Noiseless BER 0.0000000, Valid BLER : 0.2746582
[69000/200000] At 3 dB, Loss: 0.2425524, Train BER (3 dB) : 0.0894623, Valid BER: 0.0842896, Tgt BER: 0.0842896, Noiseless BER 0.0000000, Valid BLER : 0.2760010
[69100/200000] At 3 dB, Loss: 0.2468232, Train BER (3 dB) : 0.0925293, Valid BER: 0.0823975, Tgt BER: 0.0823975, Noiseless BER 0.0000000, Valid BLER : 0.2716064
[69200/200000] At 3 dB, Loss: 0.2400371, Train BER (3 dB) : 0.0890045, Valid BER: 0.0829773, Tgt BER: 0.0829773, Noiseless BER 0.0000000, Valid BLER : 0.2768555
[69300/200000] At 3 dB, Loss: 0.2396790, Train BER (3 dB) : 0.0888977, Valid BER: 0.0855713, Tgt BER: 0.0855713, Noiseless BER 0.0000000, Valid BLER : 0.2791748
[69400/200000] At 3 dB, Loss: 0.2381333, Train BER (3 dB) : 0.0871887, Valid BER: 0.0830078, Tgt BER: 0.0830078, Noiseless BER 0.0000000, Valid BLER : 0.2752686
[69500/200000] At 3 dB, Loss: 0.2425719, Train BER (3 dB) : 0.0901642, Valid BER: 0.0809631, Tgt BER: 0.0809631, Noiseless BER 0.0000000, Valid BLER : 0.2686768
[69600/200000] At 3 dB, Loss: 0.2386656, Train BER (3 dB) : 0.0877228, Valid BER: 0.0813141, Tgt BER: 0.0813141, Noiseless BER 0.0000000, Valid BLER : 0.2696533
[69700/200000] At 3 dB, Loss: 0.2377031, Train BER (3 dB) : 0.0884247, Valid BER: 0.0808258, Tgt BER: 0.0808258, Noiseless BER 0.0000000, Valid BLER : 0.2696533
[69800/200000] At 3 dB, Loss: 0.2366820, Train BER (3 dB) : 0.0873871, Valid BER: 0.0823059, Tgt BER: 0.0823059, Noiseless BER 0.0000000, Valid BLER : 0.2780762
[69900/200000] At 3 dB, Loss: 0.2413292, Train BER (3 dB) : 0.0890045, Valid BER: 0.0829315, Tgt BER: 0.0829315, Noiseless BER 0.0000000, Valid BLER : 0.2767334
[70000/200000] At 3 dB, Loss: 0.2298474, Train BER (3 dB) : 0.0844574, Valid BER: 0.0835724, Tgt BER: 0.0835724, Noiseless BER 0.0000000, Valid BLER : 0.2747803
[70100/200000] At 3 dB, Loss: 0.2380461, Train BER (3 dB) : 0.0881805, Valid BER: 0.0842896, Tgt BER: 0.0842896, Noiseless BER 0.0000000, Valid BLER : 0.2767334
[70200/200000] At 3 dB, Loss: 0.2358701, Train BER (3 dB) : 0.0872803, Valid BER: 0.0823517, Tgt BER: 0.0823517, Noiseless BER 0.0000000, Valid BLER : 0.2811279
[70300/200000] At 3 dB, Loss: 0.2429200, Train BER (3 dB) : 0.0894012, Valid BER: 0.0814667, Tgt BER: 0.0814667, Noiseless BER 0.0000000, Valid BLER : 0.2716064
[70400/200000] At 3 dB, Loss: 0.2393809, Train BER (3 dB) : 0.0890350, Valid BER: 0.0798187, Tgt BER: 0.0798187, Noiseless BER 0.0000000, Valid BLER : 0.2655029
[70500/200000] At 3 dB, Loss: 0.2368734, Train BER (3 dB) : 0.0884247, Valid BER: 0.0810547, Tgt BER: 0.0810547, Noiseless BER 0.0000000, Valid BLER : 0.2728271
[70600/200000] At 3 dB, Loss: 0.2428664, Train BER (3 dB) : 0.0891266, Valid BER: 0.0827789, Tgt BER: 0.0827789, Noiseless BER 0.0000000, Valid BLER : 0.2744141
[70700/200000] At 3 dB, Loss: 0.2414438, Train BER (3 dB) : 0.0899963, Valid BER: 0.0801239, Tgt BER: 0.0801239, Noiseless BER 0.0000000, Valid BLER : 0.2718506
[70800/200000] At 3 dB, Loss: 0.2369119, Train BER (3 dB) : 0.0877838, Valid BER: 0.0820923, Tgt BER: 0.0820923, Noiseless BER 0.0000000, Valid BLER : 0.2683105
[70900/200000] At 3 dB, Loss: 0.2438126, Train BER (3 dB) : 0.0895233, Valid BER: 0.0835419, Tgt BER: 0.0835419, Noiseless BER 0.0000000, Valid BLER : 0.2735596
[71000/200000] At 3 dB, Loss: 0.2392161, Train BER (3 dB) : 0.0880280, Valid BER: 0.0842896, Tgt BER: 0.0842896, Noiseless BER 0.0000000, Valid BLER : 0.2763672
[71100/200000] At 3 dB, Loss: 0.2384021, Train BER (3 dB) : 0.0888824, Valid BER: 0.0824127, Tgt BER: 0.0824127, Noiseless BER 0.0000000, Valid BLER : 0.2706299
[71200/200000] At 3 dB, Loss: 0.2413540, Train BER (3 dB) : 0.0892334, Valid BER: 0.0854797, Tgt BER: 0.0854797, Noiseless BER 0.0000000, Valid BLER : 0.2829590
[71300/200000] At 3 dB, Loss: 0.2444434, Train BER (3 dB) : 0.0902100, Valid BER: 0.0822296, Tgt BER: 0.0822296, Noiseless BER 0.0000000, Valid BLER : 0.2734375
[71400/200000] At 3 dB, Loss: 0.2413188, Train BER (3 dB) : 0.0894165, Valid BER: 0.0846558, Tgt BER: 0.0846558, Noiseless BER 0.0000000, Valid BLER : 0.2772217
[71500/200000] At 3 dB, Loss: 0.2356688, Train BER (3 dB) : 0.0866241, Valid BER: 0.0849457, Tgt BER: 0.0849457, Noiseless BER 0.0000000, Valid BLER : 0.2835693
[71600/200000] At 3 dB, Loss: 0.2378053, Train BER (3 dB) : 0.0881195, Valid BER: 0.0832520, Tgt BER: 0.0832520, Noiseless BER 0.0000000, Valid BLER : 0.2750244
[71700/200000] At 3 dB, Loss: 0.2385245, Train BER (3 dB) : 0.0881348, Valid BER: 0.0822601, Tgt BER: 0.0822601, Noiseless BER 0.0000000, Valid BLER : 0.2783203
[71800/200000] At 3 dB, Loss: 0.2282844, Train BER (3 dB) : 0.0854492, Valid BER: 0.0827484, Tgt BER: 0.0827484, Noiseless BER 0.0000000, Valid BLER : 0.2734375
[71900/200000] At 3 dB, Loss: 0.2475022, Train BER (3 dB) : 0.0917969, Valid BER: 0.0827332, Tgt BER: 0.0827332, Noiseless BER 0.0000000, Valid BLER : 0.2727051
