Info positions : [3 5 6 7]
Target Info positions : [3 5 6 7]
Frozen positions : [0 1 2 4]
Code : polar 
embed dim : 8 
Rate Profile : polar
Batch size : 128
Validation SNR : 2.0
Number of heads : 1
Number of layers: 1
Positional encoding : static
Layers : compelete
Print frequency: 100
Num of steps: 50000
8
Training Model for 4,8 loaded at step 2000 from previous model 4,8
Number of parameters : 939
Did not find standard validation data
Need to save for: 500
[0/50000] At 2 dB, Loss: 0.6280265, Train BER (2 dB) : 0.2128906, Valid BER: 0.1738281, Tgt BER: 0.1738281, Noiseless BER 0.0000000, Valid BLER : 0.3750000
[45900/50000] At 2 dB, Loss: 0.5822920, Train BER (2 dB) : 0.1972656, Valid BER: 0.1269531, Tgt BER: 0.1269531, Noiseless BER 0.0000000, Valid BLER : 0.2656250
[46000/50000] At 2 dB, Loss: 0.4790651, Train BER (2 dB) : 0.1640625, Valid BER: 0.1132812, Tgt BER: 0.1132812, Noiseless BER 0.0000000, Valid BLER : 0.3046875
[46100/50000] At 2 dB, Loss: 0.5077648, Train BER (2 dB) : 0.1816406, Valid BER: 0.1171875, Tgt BER: 0.1171875, Noiseless BER 0.0000000, Valid BLER : 0.3203125
[46200/50000] At 2 dB, Loss: 0.5166994, Train BER (2 dB) : 0.1777344, Valid BER: 0.1132812, Tgt BER: 0.1132812, Noiseless BER 0.0000000, Valid BLER : 0.2734375
[46300/50000] At 2 dB, Loss: 0.5411264, Train BER (2 dB) : 0.1757812, Valid BER: 0.0742188, Tgt BER: 0.0742188, Noiseless BER 0.0000000, Valid BLER : 0.2187500
[46400/50000] At 2 dB, Loss: 0.4776215, Train BER (2 dB) : 0.1464844, Valid BER: 0.1367188, Tgt BER: 0.1367188, Noiseless BER 0.0000000, Valid BLER : 0.3046875
[46500/50000] At 2 dB, Loss: 0.5242202, Train BER (2 dB) : 0.1777344, Valid BER: 0.1152344, Tgt BER: 0.1152344, Noiseless BER 0.0000000, Valid BLER : 0.2500000
[46600/50000] At 2 dB, Loss: 0.5322165, Train BER (2 dB) : 0.1796875, Valid BER: 0.1191406, Tgt BER: 0.1191406, Noiseless BER 0.0000000, Valid BLER : 0.2578125
[46700/50000] At 2 dB, Loss: 0.5167532, Train BER (2 dB) : 0.1738281, Valid BER: 0.1484375, Tgt BER: 0.1484375, Noiseless BER 0.0000000, Valid BLER : 0.2890625
[46800/50000] At 2 dB, Loss: 0.5652680, Train BER (2 dB) : 0.1855469, Valid BER: 0.1210938, Tgt BER: 0.1210938, Noiseless BER 0.0000000, Valid BLER : 0.2968750
[46900/50000] At 2 dB, Loss: 0.5124207, Train BER (2 dB) : 0.1640625, Valid BER: 0.1113281, Tgt BER: 0.1113281, Noiseless BER 0.0000000, Valid BLER : 0.2500000
[47000/50000] At 2 dB, Loss: 0.4799883, Train BER (2 dB) : 0.1699219, Valid BER: 0.1132812, Tgt BER: 0.1132812, Noiseless BER 0.0000000, Valid BLER : 0.2500000
[47100/50000] At 2 dB, Loss: 0.4920074, Train BER (2 dB) : 0.1796875, Valid BER: 0.1035156, Tgt BER: 0.1035156, Noiseless BER 0.0000000, Valid BLER : 0.2343750
[47200/50000] At 2 dB, Loss: 0.4923627, Train BER (2 dB) : 0.1757812, Valid BER: 0.1289062, Tgt BER: 0.1289062, Noiseless BER 0.0000000, Valid BLER : 0.2890625
[47300/50000] At 2 dB, Loss: 0.6066850, Train BER (2 dB) : 0.2109375, Valid BER: 0.1484375, Tgt BER: 0.1484375, Noiseless BER 0.0000000, Valid BLER : 0.3281250
[47400/50000] At 2 dB, Loss: 0.4718193, Train BER (2 dB) : 0.1601562, Valid BER: 0.1191406, Tgt BER: 0.1191406, Noiseless BER 0.0000000, Valid BLER : 0.2578125
[47500/50000] At 2 dB, Loss: 0.5123249, Train BER (2 dB) : 0.1679688, Valid BER: 0.1523438, Tgt BER: 0.1523438, Noiseless BER 0.0000000, Valid BLER : 0.3593750
[47600/50000] At 2 dB, Loss: 0.5430777, Train BER (2 dB) : 0.1992188, Valid BER: 0.1562500, Tgt BER: 0.1562500, Noiseless BER 0.0000000, Valid BLER : 0.3125000
[47700/50000] At 2 dB, Loss: 0.5424653, Train BER (2 dB) : 0.1972656, Valid BER: 0.1074219, Tgt BER: 0.1074219, Noiseless BER 0.0000000, Valid BLER : 0.2500000
[47800/50000] At 2 dB, Loss: 0.5577402, Train BER (2 dB) : 0.1933594, Valid BER: 0.1171875, Tgt BER: 0.1171875, Noiseless BER 0.0000000, Valid BLER : 0.2968750
[47900/50000] At 2 dB, Loss: 0.5663253, Train BER (2 dB) : 0.2031250, Valid BER: 0.1484375, Tgt BER: 0.1484375, Noiseless BER 0.0000000, Valid BLER : 0.3437500
[48000/50000] At 2 dB, Loss: 0.4592694, Train BER (2 dB) : 0.1718750, Valid BER: 0.1171875, Tgt BER: 0.1171875, Noiseless BER 0.0000000, Valid BLER : 0.2343750
[48100/50000] At 2 dB, Loss: 0.5646925, Train BER (2 dB) : 0.2031250, Valid BER: 0.1367188, Tgt BER: 0.1367188, Noiseless BER 0.0000000, Valid BLER : 0.3281250
[48200/50000] At 2 dB, Loss: 0.5646572, Train BER (2 dB) : 0.2089844, Valid BER: 0.0996094, Tgt BER: 0.0996094, Noiseless BER 0.0000000, Valid BLER : 0.2421875
[48300/50000] At 2 dB, Loss: 0.5377160, Train BER (2 dB) : 0.2050781, Valid BER: 0.1113281, Tgt BER: 0.1113281, Noiseless BER 0.0000000, Valid BLER : 0.2421875
[48400/50000] At 2 dB, Loss: 0.6165807, Train BER (2 dB) : 0.2050781, Valid BER: 0.1484375, Tgt BER: 0.1484375, Noiseless BER 0.0000000, Valid BLER : 0.2890625
[48500/50000] At 2 dB, Loss: 0.4971281, Train BER (2 dB) : 0.1699219, Valid BER: 0.1328125, Tgt BER: 0.1328125, Noiseless BER 0.0000000, Valid BLER : 0.2812500
[48600/50000] At 2 dB, Loss: 0.4898717, Train BER (2 dB) : 0.1640625, Valid BER: 0.1445312, Tgt BER: 0.1445312, Noiseless BER 0.0000000, Valid BLER : 0.3203125
[48700/50000] At 2 dB, Loss: 0.5109442, Train BER (2 dB) : 0.1582031, Valid BER: 0.1035156, Tgt BER: 0.1035156, Noiseless BER 0.0000000, Valid BLER : 0.2500000
[48800/50000] At 2 dB, Loss: 0.5728382, Train BER (2 dB) : 0.1992188, Valid BER: 0.1015625, Tgt BER: 0.1015625, Noiseless BER 0.0000000, Valid BLER : 0.2343750
[48900/50000] At 2 dB, Loss: 0.4973823, Train BER (2 dB) : 0.1601562, Valid BER: 0.1367188, Tgt BER: 0.1367188, Noiseless BER 0.0000000, Valid BLER : 0.3125000
[49000/50000] At 2 dB, Loss: 0.4855715, Train BER (2 dB) : 0.1718750, Valid BER: 0.1367188, Tgt BER: 0.1367188, Noiseless BER 0.0000000, Valid BLER : 0.3125000
[49100/50000] At 2 dB, Loss: 0.4626492, Train BER (2 dB) : 0.1660156, Valid BER: 0.1015625, Tgt BER: 0.1015625, Noiseless BER 0.0000000, Valid BLER : 0.2109375
[49200/50000] At 2 dB, Loss: 0.6146602, Train BER (2 dB) : 0.2109375, Valid BER: 0.1582031, Tgt BER: 0.1582031, Noiseless BER 0.0000000, Valid BLER : 0.3281250
[49300/50000] At 2 dB, Loss: 0.5603205, Train BER (2 dB) : 0.1835938, Valid BER: 0.1542969, Tgt BER: 0.1542969, Noiseless BER 0.0000000, Valid BLER : 0.3359375
[49400/50000] At 2 dB, Loss: 0.4847016, Train BER (2 dB) : 0.1699219, Valid BER: 0.1250000, Tgt BER: 0.1250000, Noiseless BER 0.0000000, Valid BLER : 0.2734375
[49500/50000] At 2 dB, Loss: 0.4156737, Train BER (2 dB) : 0.1406250, Valid BER: 0.1113281, Tgt BER: 0.1113281, Noiseless BER 0.0000000, Valid BLER : 0.2734375
[49600/50000] At 2 dB, Loss: 0.4461142, Train BER (2 dB) : 0.1503906, Valid BER: 0.0820312, Tgt BER: 0.0820312, Noiseless BER 0.0000000, Valid BLER : 0.2343750
[49700/50000] At 2 dB, Loss: 0.5120573, Train BER (2 dB) : 0.1816406, Valid BER: 0.1074219, Tgt BER: 0.1074219, Noiseless BER 0.0000000, Valid BLER : 0.2656250
[49800/50000] At 2 dB, Loss: 0.5124664, Train BER (2 dB) : 0.1757812, Valid BER: 0.1425781, Tgt BER: 0.1425781, Noiseless BER 0.0000000, Valid BLER : 0.3046875
[49900/50000] At 2 dB, Loss: 0.5827650, Train BER (2 dB) : 0.2011719, Valid BER: 0.1093750, Tgt BER: 0.1093750, Noiseless BER 0.0000000, Valid BLER : 0.2812500
Complete
Info positions : [3 5 6 7]
Target Info positions : [3 5 6 7]
Frozen positions : [0 1 2 4]
Code : polar 
embed dim : 8 
Rate Profile : polar
Batch size : 128
Validation SNR : None
Number of heads : 1
Number of layers: 1
Positional encoding : static
Layers : compelete
Print frequency: 100
Num of steps: 400000
8
TESTING :
Info positions : [3 5 6 7]
Target Info positions : [3 5 6 7]
Frozen positions : [0 1 2 4]
Code : polar 
embed dim : 8 
Rate Profile : polar
Batch size : 128
Validation SNR : None
Number of heads : 1
Number of layers: 1
Positional encoding : static
Layers : compelete
Print frequency: 100
Num of steps: 400000
8
TESTING :
Info positions : [3 5 6 7]
Target Info positions : [3 5 6 7]
Frozen positions : [0 1 2 4]
Code : polar 
embed dim : 8 
Rate Profile : polar
Batch size : 128
Validation SNR : None
Number of heads : 1
Number of layers: 1
Positional encoding : static
Layers : compelete
Print frequency: 100
Num of steps: 400000
8
TESTING :
Info positions : [3 5 6 7]
Target Info positions : [3 5 6 7]
Frozen positions : [0 1 2 4]
Code : polar 
embed dim : 8 
Rate Profile : polar
Batch size : 128
Validation SNR : None
Number of heads : 1
Number of layers: 1
Positional encoding : static
Layers : compelete
Print frequency: 100
Num of steps: 400000
8
TESTING :
Info positions : [3 5 6 7]
Target Info positions : [3 5 6 7]
Frozen positions : [0 1 2 4]
Code : polar 
embed dim : 8 
Rate Profile : polar
Batch size : 128
Validation SNR : None
Number of heads : 1
Number of layers: 1
Positional encoding : static
Layers : compelete
Print frequency: 100
Num of steps: 400000
8
TESTING :
Model loaded at step 500
tensor([[0., 0., 0., 0.]], device='cuda:0')
Test SNRs :  [-10.0, -3.333333333333333, 3.333333333333334, 10.0, 16.666666666666668, 23.333333333333336, 30.0]
BERs of Xformer: [0.47269999682903296, 0.3814750015735626, 0.18815000206232071, 0.08627500012516975, 0.08512500002980232, 0.08512500002980232, 0.08512500002980232]
BERs of SC decoding: [0.4251249969005585, 0.24429999589920043, 0.011250000074505804, 0.0, 0.0, 0.0, 0.0]
BERs of SCL decoding: [0.4244249999523163, 0.24037499874830243, 0.009249999932944774, 0.0, 0.0, 0.0, 0.0]
BERs of ML: [0.4244249999523163, 0.24037499874830243, 0.009249999932944774, 0.0, 0.0, 0.0, 0.0]
BLERs of ML: [0.7701999999999999, 0.43639999999999995, 0.017099999999999997, 0.0, 0.0, 0.0, 0.0]
BERs of bitML: [0.41887499988079074, 0.23687499761581418, 0.009225000021979212, 0.0, 0.0, 0.0, 0.0]
BLERs of bitML: [0.7918000000000001, 0.445, 0.0173, 0.0, 0.0, 0.0, 0.0]
BLERs of Xformer: [0.8805000000000001, 0.7578, 0.47590000000000005, 0.34080000000000005, 0.3405, 0.3405, 0.3405]
Time taken = 5.829758167266846 seconds
tensor([[0., 0., 0., 0.]], device='cuda:0')
Info positions : [3 5 6 7]
Target Info positions : [3 5 6 7]
Frozen positions : [0 1 2 4]
Code : polar 
embed dim : 8 
Rate Profile : polar
Batch size : 128
Validation SNR : None
Number of heads : 1
Number of layers: 1
Positional encoding : static
Layers : compelete
Print frequency: 100
Num of steps: 400000
8
TESTING :
Info positions : [3 5 6 7]
Target Info positions : [3 5 6 7]
Frozen positions : [0 1 2 4]
Code : polar 
embed dim : 8 
Rate Profile : polar
Batch size : 128
Validation SNR : None
Number of heads : 1
Number of layers: 1
Positional encoding : static
Layers : compelete
Print frequency: 100
Num of steps: 400000
8
TESTING :
Info positions : [3 5 6 7]
Target Info positions : [3 5 6 7]
Frozen positions : [0 1 2 4]
Code : polar 
embed dim : 8 
Rate Profile : polar
Batch size : 128
Validation SNR : None
Number of heads : 1
Number of layers: 1
Positional encoding : static
Layers : compelete
Print frequency: 100
Num of steps: 400000
8
TESTING :
Info positions : [3 5 6 7]
Target Info positions : [3 5 6 7]
Frozen positions : [0 1 2 4]
Code : polar 
embed dim : 8 
Rate Profile : polar
Batch size : 128
Validation SNR : None
Number of heads : 1
Number of layers: 1
Positional encoding : static
Layers : compelete
Print frequency: 100
Num of steps: 400000
8
TESTING :
Info positions : [3 5 6 7]
Target Info positions : [3 5 6 7]
Frozen positions : [0 1 2 4]
Code : polar 
embed dim : 8 
Rate Profile : polar
Batch size : 128
Validation SNR : None
Number of heads : 1
Number of layers: 1
Positional encoding : static
Layers : compelete
Print frequency: 100
Num of steps: 400000
8
TESTING :
Model loaded at step 1000
tensor([[0., 0., 0., 0.]], device='cuda:0')
Test SNRs :  [-10.0, -3.333333333333333, 3.333333333333334, 10.0, 16.666666666666668, 23.333333333333336, 30.0]
BERs of Xformer: [0.4695249944925308, 0.3774249970912934, 0.18499999940395354, 0.08424999937415123, 0.08227500021457672, 0.08227500021457672, 0.08227500021457672]
BERs of SC decoding: [0.4249000072479248, 0.23935000002384188, 0.010550000006332992, 0.0, 0.0, 0.0, 0.0]
BERs of SCL decoding: [0.4210500001907348, 0.23434999883174895, 0.009325000038370489, 0.0, 0.0, 0.0, 0.0]
BERs of ML: [0.4210500001907348, 0.23434999883174895, 0.009325000038370489, 0.0, 0.0, 0.0, 0.0]
BLERs of ML: [0.7668000000000001, 0.4235, 0.0166, 0.0, 0.0, 0.0, 0.0]
BERs of bitML: [0.4153499990701675, 0.23129999935626985, 0.009425000101327897, 0.0, 0.0, 0.0, 0.0]
BLERs of bitML: [0.7913, 0.43349999999999994, 0.016900000000000002, 0.0, 0.0, 0.0, 0.0]
BLERs of Xformer: [0.887, 0.7563, 0.47429999999999994, 0.3311, 0.3291, 0.3291, 0.3291]
Time taken = 5.849963903427124 seconds
tensor([[0., 0., 0., 0.]], device='cuda:0')
Info positions : [3 5 6 7]
Target Info positions : [3 5 6 7]
Frozen positions : [0 1 2 4]
Code : polar 
embed dim : 8 
Rate Profile : polar
Batch size : 128
Validation SNR : None
Number of heads : 1
Number of layers: 1
Positional encoding : static
Layers : compelete
Print frequency: 100
Num of steps: 400000
8
TESTING :
Info positions : [3 5 6 7]
Target Info positions : [3 5 6 7]
Frozen positions : [0 1 2 4]
Code : polar 
embed dim : 8 
Rate Profile : polar
Batch size : 128
Validation SNR : None
Number of heads : 1
Number of layers: 1
Positional encoding : static
Layers : compelete
Print frequency: 100
Num of steps: 400000
8
TESTING :
Info positions : [3 5 6 7]
Target Info positions : [3 5 6 7]
Frozen positions : [0 1 2 4]
Code : polar 
embed dim : 8 
Rate Profile : polar
Batch size : 128
Validation SNR : None
Number of heads : 1
Number of layers: 1
Positional encoding : static
Layers : compelete
Print frequency: 100
Num of steps: 400000
8
TESTING :
Info positions : [3 5 6 7]
Target Info positions : [3 5 6 7]
Frozen positions : [0 1 2 4]
Code : polar 
embed dim : 8 
Rate Profile : polar
Batch size : 128
Validation SNR : None
Number of heads : 1
Number of layers: 1
Positional encoding : static
Layers : compelete
Print frequency: 100
Num of steps: 400000
8
TESTING :
Info positions : [3 5 6 7]
Target Info positions : [3 5 6 7]
Frozen positions : [0 1 2 4]
Code : polar 
embed dim : 8 
Rate Profile : polar
Batch size : 128
Validation SNR : None
Number of heads : 1
Number of layers: 1
Positional encoding : static
Layers : compelete
Print frequency: 100
Num of steps: 400000
8
TESTING :
Model loaded at step 1500
tensor([[0., 0., 0., 0.]], device='cuda:0')
Test SNRs :  [-10.0, -3.333333333333333, 3.333333333333334, 10.0, 16.666666666666668, 23.333333333333336, 30.0]
BERs of Xformer: [0.4836750060319901, 0.4195250034332276, 0.29444999992847437, 0.24974999874830248, 0.24907499998807903, 0.24907499998807903, 0.24907499998807903]
BERs of SC decoding: [0.4250750035047531, 0.24175000041723255, 0.01100000012665987, 0.0, 0.0, 0.0, 0.0]
BERs of SCL decoding: [0.4231250017881393, 0.23512499928474423, 0.009324999991804361, 0.0, 0.0, 0.0, 0.0]
BERs of ML: [0.4231250017881393, 0.23512499928474423, 0.009324999991804361, 0.0, 0.0, 0.0, 0.0]
BLERs of ML: [0.7702, 0.4195, 0.017300000000000003, 0.0, 0.0, 0.0, 0.0]
BERs of bitML: [0.4186499983072281, 0.23250000178813934, 0.00927500007674098, 0.0, 0.0, 0.0, 0.0]
BLERs of bitML: [0.7927, 0.4325, 0.017300000000000003, 0.0, 0.0, 0.0, 0.0]
BLERs of Xformer: [0.9092, 0.8239, 0.6923, 0.6644999999999999, 0.665, 0.665, 0.665]
Time taken = 5.866142749786377 seconds
tensor([[0., 0., 0., 0.]], device='cuda:0')
Info positions : [3 5 6 7]
Target Info positions : [3 5 6 7]
Frozen positions : [0 1 2 4]
Code : polar 
embed dim : 8 
Rate Profile : polar
Batch size : 128
Validation SNR : None
Number of heads : 1
Number of layers: 1
Positional encoding : static
Layers : compelete
Print frequency: 100
Num of steps: 400000
8
TESTING :
Info positions : [3 5 6 7]
Target Info positions : [3 5 6 7]
Frozen positions : [0 1 2 4]
Code : polar 
embed dim : 8 
Rate Profile : polar
Batch size : 128
Validation SNR : None
Number of heads : 1
Number of layers: 1
Positional encoding : static
Layers : compelete
Print frequency: 100
Num of steps: 400000
8
TESTING :
Info positions : [3 5 6 7]
Target Info positions : [3 5 6 7]
Frozen positions : [0 1 2 4]
Code : polar 
embed dim : 8 
Rate Profile : polar
Batch size : 128
Validation SNR : None
Number of heads : 1
Number of layers: 1
Positional encoding : static
Layers : compelete
Print frequency: 100
Num of steps: 400000
8
TESTING :
Info positions : [3 5 6 7]
Target Info positions : [3 5 6 7]
Frozen positions : [0 1 2 4]
Code : polar 
embed dim : 8 
Rate Profile : polar
Batch size : 128
Validation SNR : None
Number of heads : 1
Number of layers: 1
Positional encoding : static
Layers : compelete
Print frequency: 100
Num of steps: 400000
8
TESTING :
Info positions : [3 5 6 7]
Target Info positions : [3 5 6 7]
Frozen positions : [0 1 2 4]
Code : polar 
embed dim : 8 
Rate Profile : polar
Batch size : 128
Validation SNR : None
Number of heads : 1
Number of layers: 1
Positional encoding : static
Layers : compelete
Print frequency: 100
Num of steps: 400000
8
TESTING :
Model loaded at step 2000
tensor([[0., 0., 0., 0.]], device='cuda:0')
Test SNRs :  [-10.0, -3.333333333333333, 3.333333333333334, 10.0, 16.666666666666668, 23.333333333333336, 30.0]
BERs of Xformer: [0.4801499962806701, 0.4310000002384186, 0.3391749978065491, 0.3358500003814697, 0.33607499897480014, 0.33607499897480014, 0.33607499897480014]
BERs of SC decoding: [0.4229500025510788, 0.24572499990463256, 0.012225000094622376, 0.0, 0.0, 0.0, 0.0]
BERs of SCL decoding: [0.4221749991178513, 0.24164999723434447, 0.01119999988004565, 0.0, 0.0, 0.0, 0.0]
BERs of ML: [0.4221749991178513, 0.24164999723434447, 0.01119999988004565, 0.0, 0.0, 0.0, 0.0]
BLERs of ML: [0.7641, 0.43320000000000003, 0.020399999999999998, 0.0, 0.0, 0.0, 0.0]
BERs of bitML: [0.4196999967098236, 0.23889999687671662, 0.01112499991431832, 0.0, 0.0, 0.0, 0.0]
BLERs of bitML: [0.7909999999999999, 0.4451, 0.0203, 0.0, 0.0, 0.0, 0.0]
BLERs of Xformer: [0.9045000000000001, 0.8233999999999999, 0.6770999999999999, 0.6693, 0.6697, 0.6697, 0.6697]
Time taken = 5.831164836883545 seconds
tensor([[0., 0., 0., 0.]], device='cuda:0')
Info positions : [3 5 6 7]
Target Info positions : [3 5 6 7]
Frozen positions : [0 1 2 4]
Code : polar 
embed dim : 8 
Rate Profile : polar
Batch size : 128
Validation SNR : None
Number of heads : 1
Number of layers: 1
Positional encoding : static
Layers : compelete
Print frequency: 100
Num of steps: 400000
8
TESTING :
Info positions : [3 5 6 7]
Target Info positions : [3 5 6 7]
Frozen positions : [0 1 2 4]
Code : polar 
embed dim : 8 
Rate Profile : polar
Batch size : 128
Validation SNR : None
Number of heads : 1
Number of layers: 1
Positional encoding : static
Layers : compelete
Print frequency: 100
Num of steps: 400000
8
TESTING :
Info positions : [3 5 6 7]
Target Info positions : [3 5 6 7]
Frozen positions : [0 1 2 4]
Code : polar 
embed dim : 8 
Rate Profile : polar
Batch size : 128
Validation SNR : None
Number of heads : 1
Number of layers: 1
Positional encoding : static
Layers : compelete
Print frequency: 100
Num of steps: 400000
8
TESTING :
Info positions : [3 5 6 7]
Target Info positions : [3 5 6 7]
Frozen positions : [0 1 2 4]
Code : polar 
embed dim : 8 
Rate Profile : polar
Batch size : 128
Validation SNR : None
Number of heads : 1
Number of layers: 1
Positional encoding : static
Layers : compelete
Print frequency: 100
Num of steps: 400000
8
TESTING :
Info positions : [3 5 6 7]
Target Info positions : [3 5 6 7]
Frozen positions : [0 1 2 4]
Code : polar 
embed dim : 8 
Rate Profile : polar
Batch size : 128
Validation SNR : None
Number of heads : 1
Number of layers: 1
Positional encoding : static
Layers : compelete
Print frequency: 100
Num of steps: 400000
8
TESTING :
Model loaded at step 2500
tensor([[0., 0., 0., 0.]], device='cuda:0')
Test SNRs :  [-10.0, -3.333333333333333, 3.333333333333334, 10.0, 16.666666666666668, 23.333333333333336, 30.0]
BERs of Xformer: [0.47862500250339507, 0.40847499966621403, 0.28957499861717223, 0.25174999982118607, 0.2512000009417534, 0.2512000009417534, 0.2512000009417534]
BERs of SC decoding: [0.4221999973058701, 0.24152499884366987, 0.010650000162422657, 0.0, 0.0, 0.0, 0.0]
BERs of SCL decoding: [0.4211000025272369, 0.23662499785423277, 0.009100000001490116, 0.0, 0.0, 0.0, 0.0]
BERs of ML: [0.4211000025272369, 0.23662499785423277, 0.009100000001490116, 0.0, 0.0, 0.0, 0.0]
BLERs of ML: [0.7654, 0.42929999999999996, 0.0176, 0.0, 0.0, 0.0, 0.0]
BERs of bitML: [0.41679999828338626, 0.23334999978542326, 0.009200000064447522, 0.0, 0.0, 0.0, 0.0]
BLERs of bitML: [0.7901000000000001, 0.4403, 0.017900000000000003, 0.0, 0.0, 0.0, 0.0]
BLERs of Xformer: [0.9044, 0.8115000000000001, 0.6703, 0.6705, 0.6707000000000001, 0.6707000000000001, 0.6707000000000001]
Time taken = 5.995082378387451 seconds
tensor([[0., 0., 0., 0.]], device='cuda:0')
Info positions : [3 5 6 7]
Target Info positions : [3 5 6 7]
Frozen positions : [0 1 2 4]
Code : polar 
embed dim : 8 
Rate Profile : polar
Batch size : 128
Validation SNR : None
Number of heads : 1
Number of layers: 1
Positional encoding : static
Layers : compelete
Print frequency: 100
Num of steps: 400000
8
TESTING :
Info positions : [3 5 6 7]
Target Info positions : [3 5 6 7]
Frozen positions : [0 1 2 4]
Code : polar 
embed dim : 8 
Rate Profile : polar
Batch size : 128
Validation SNR : None
Number of heads : 1
Number of layers: 1
Positional encoding : static
Layers : compelete
Print frequency: 100
Num of steps: 400000
8
TESTING :
Info positions : [3 5 6 7]
Target Info positions : [3 5 6 7]
Frozen positions : [0 1 2 4]
Code : polar 
embed dim : 8 
Rate Profile : polar
Batch size : 128
Validation SNR : None
Number of heads : 1
Number of layers: 1
Positional encoding : static
Layers : compelete
Print frequency: 100
Num of steps: 400000
8
TESTING :
Info positions : [3 5 6 7]
Target Info positions : [3 5 6 7]
Frozen positions : [0 1 2 4]
Code : polar 
embed dim : 8 
Rate Profile : polar
Batch size : 128
Validation SNR : None
Number of heads : 1
Number of layers: 1
Positional encoding : static
Layers : compelete
Print frequency: 100
Num of steps: 400000
8
TESTING :
Info positions : [3 5 6 7]
Target Info positions : [3 5 6 7]
Frozen positions : [0 1 2 4]
Code : polar 
embed dim : 8 
Rate Profile : polar
Batch size : 128
Validation SNR : None
Number of heads : 1
Number of layers: 1
Positional encoding : static
Layers : compelete
Print frequency: 100
Num of steps: 400000
8
TESTING :
Model loaded at step 3000
tensor([[0., 0., 0., 0.]], device='cuda:0')
Test SNRs :  [-10.0, -3.333333333333333, 3.333333333333334, 10.0, 16.666666666666668, 23.333333333333336, 30.0]
BERs of Xformer: [0.4841500014066696, 0.42047500312328345, 0.341499999165535, 0.33267500102519987, 0.3335500031709671, 0.3335500031709671, 0.3335500031709671]
BERs of SC decoding: [0.42800000011920925, 0.23440000116825108, 0.010724999941885473, 0.0, 0.0, 0.0, 0.0]
BERs of SCL decoding: [0.42762499749660493, 0.23137500286102294, 0.009574999986216427, 0.0, 0.0, 0.0, 0.0]
BERs of ML: [0.42762499749660493, 0.23137500286102294, 0.009574999986216427, 0.0, 0.0, 0.0, 0.0]
BLERs of ML: [0.7727999999999999, 0.42179999999999995, 0.016900000000000002, 0.0, 0.0, 0.0, 0.0]
BERs of bitML: [0.42265000045299533, 0.22970000207424163, 0.009500000020489096, 0.0, 0.0, 0.0, 0.0]
BLERs of bitML: [0.7969, 0.4341, 0.0172, 0.0, 0.0, 0.0, 0.0]
BLERs of Xformer: [0.9124999999999999, 0.8272, 0.7012999999999999, 0.6655, 0.6664000000000001, 0.6664000000000001, 0.6664000000000001]
Time taken = 5.797806024551392 seconds
tensor([[0., 0., 0., 0.]], device='cuda:0')
Info positions : [3 5 6 7]
Target Info positions : [3 5 6 7]
Frozen positions : [0 1 2 4]
Code : polar 
embed dim : 8 
Rate Profile : polar
Batch size : 128
Validation SNR : None
Number of heads : 1
Number of layers: 1
Positional encoding : static
Layers : compelete
Print frequency: 100
Num of steps: 400000
8
TESTING :
Info positions : [3 5 6 7]
Target Info positions : [3 5 6 7]
Frozen positions : [0 1 2 4]
Code : polar 
embed dim : 8 
Rate Profile : polar
Batch size : 128
Validation SNR : None
Number of heads : 1
Number of layers: 1
Positional encoding : static
Layers : compelete
Print frequency: 100
Num of steps: 400000
8
TESTING :
Info positions : [3 5 6 7]
Target Info positions : [3 5 6 7]
Frozen positions : [0 1 2 4]
Code : polar 
embed dim : 8 
Rate Profile : polar
Batch size : 128
Validation SNR : None
Number of heads : 1
Number of layers: 1
Positional encoding : static
Layers : compelete
Print frequency: 100
Num of steps: 400000
8
TESTING :
Info positions : [3 5 6 7]
Target Info positions : [3 5 6 7]
Frozen positions : [0 1 2 4]
Code : polar 
embed dim : 8 
Rate Profile : polar
Batch size : 128
Validation SNR : None
Number of heads : 1
Number of layers: 1
Positional encoding : static
Layers : compelete
Print frequency: 100
Num of steps: 400000
8
TESTING :
Info positions : [3 5 6 7]
Target Info positions : [3 5 6 7]
Frozen positions : [0 1 2 4]
Code : polar 
embed dim : 8 
Rate Profile : polar
Batch size : 128
Validation SNR : None
Number of heads : 1
Number of layers: 1
Positional encoding : static
Layers : compelete
Print frequency: 100
Num of steps: 400000
8
TESTING :
Model loaded at step 3500
tensor([[0., 0., 0., 0.]], device='cuda:0')
Test SNRs :  [-10.0, -3.333333333333333, 3.333333333333334, 10.0, 16.666666666666668, 23.333333333333336, 30.0]
BERs of Xformer: [0.47405000329017644, 0.41052499711513524, 0.2966999977827073, 0.2530249938368797, 0.2523749992251396, 0.2523749992251396, 0.2523749992251396]
BERs of SC decoding: [0.4212499976158142, 0.23592500090599058, 0.01084999991580844, 0.0, 0.0, 0.0, 0.0]
BERs of SCL decoding: [0.41837499737739564, 0.23032499849796292, 0.008825000049546361, 0.0, 0.0, 0.0, 0.0]
BERs of ML: [0.41837499737739564, 0.23032499849796292, 0.008825000049546361, 0.0, 0.0, 0.0, 0.0]
BLERs of ML: [0.7644000000000001, 0.4181, 0.0159, 0.0, 0.0, 0.0, 0.0]
BERs of bitML: [0.4142250031232834, 0.22732499986886975, 0.008850000146776437, 0.0, 0.0, 0.0, 0.0]
