Info positions : [ 7  9 10 11 12 13 14 15]
Target Info positions : [ 7  9 10 11 12 13 14 15]
Frozen positions : [0 1 2 3 4 5 6 8]
embed dim : 64 
Batch size : 8192
Validation SNR : 3.0
Number of heads : 1
Number of layers: 3
Positional encoding : static
Layers : compelete
Print frequency: 100
Num of steps: 200000
combinational training snr:  False
64
Training Model for 8,16 anew
Number of parameters : 150471
Did not find standard validation data
Need to save for: 1000
[0/200000] At 3 dB, Loss: 1.1366661, Train BER (10 dB) : 0.4823303, Valid BER: 0.5511322, Tgt BER: 0.5511322, Noiseless BER 0.5630798, Valid BLER : 0.9862061
[40500/200000] At 3 dB, Loss: 0.0043554, Train BER (10 dB) : 0.0015259, Valid BER: 0.1420898, Tgt BER: 0.1420898, Noiseless BER 0.0000000, Valid BLER : 0.4360352
[40600/200000] At 3 dB, Loss: 0.0038992, Train BER (10 dB) : 0.0012207, Valid BER: 0.1415710, Tgt BER: 0.1415710, Noiseless BER 0.0000000, Valid BLER : 0.4301758
[40700/200000] At 3 dB, Loss: 0.0036728, Train BER (10 dB) : 0.0012665, Valid BER: 0.1393585, Tgt BER: 0.1393585, Noiseless BER 0.0000000, Valid BLER : 0.4230957
[40800/200000] At 3 dB, Loss: 0.0036020, Train BER (10 dB) : 0.0013123, Valid BER: 0.1454315, Tgt BER: 0.1454315, Noiseless BER 0.0000000, Valid BLER : 0.4340820
[40900/200000] At 3 dB, Loss: 0.0040035, Train BER (10 dB) : 0.0011292, Valid BER: 0.1460876, Tgt BER: 0.1460876, Noiseless BER 0.0000000, Valid BLER : 0.4395752
[41000/200000] At 3 dB, Loss: 0.0024552, Train BER (10 dB) : 0.0006561, Valid BER: 0.1401062, Tgt BER: 0.1401062, Noiseless BER 0.0000000, Valid BLER : 0.4224854
[41100/200000] At 3 dB, Loss: 0.0040242, Train BER (10 dB) : 0.0012970, Valid BER: 0.1443024, Tgt BER: 0.1443024, Noiseless BER 0.0000000, Valid BLER : 0.4395752
[41200/200000] At 3 dB, Loss: 0.0031968, Train BER (10 dB) : 0.0009918, Valid BER: 0.1445312, Tgt BER: 0.1445312, Noiseless BER 0.0000000, Valid BLER : 0.4317627
[41300/200000] At 3 dB, Loss: 0.0042198, Train BER (10 dB) : 0.0012665, Valid BER: 0.1397095, Tgt BER: 0.1397095, Noiseless BER 0.0000000, Valid BLER : 0.4277344
[41400/200000] At 3 dB, Loss: 0.0035357, Train BER (10 dB) : 0.0010986, Valid BER: 0.1501770, Tgt BER: 0.1501770, Noiseless BER 0.0000000, Valid BLER : 0.4443359
[41500/200000] At 3 dB, Loss: 0.0040800, Train BER (10 dB) : 0.0012665, Valid BER: 0.1415863, Tgt BER: 0.1415863, Noiseless BER 0.0000000, Valid BLER : 0.4277344
[41600/200000] At 3 dB, Loss: 0.0047892, Train BER (10 dB) : 0.0013733, Valid BER: 0.1419983, Tgt BER: 0.1419983, Noiseless BER 0.0000000, Valid BLER : 0.4339600
[41700/200000] At 3 dB, Loss: 0.0041657, Train BER (10 dB) : 0.0013885, Valid BER: 0.1427307, Tgt BER: 0.1427307, Noiseless BER 0.0000000, Valid BLER : 0.4311523
[41800/200000] At 3 dB, Loss: 0.0033888, Train BER (10 dB) : 0.0010834, Valid BER: 0.1403503, Tgt BER: 0.1403503, Noiseless BER 0.0000000, Valid BLER : 0.4350586
[41900/200000] At 3 dB, Loss: 0.0034088, Train BER (10 dB) : 0.0011139, Valid BER: 0.1432495, Tgt BER: 0.1432495, Noiseless BER 0.0000000, Valid BLER : 0.4371338
[42000/200000] At 3 dB, Loss: 0.0043771, Train BER (10 dB) : 0.0012970, Valid BER: 0.1419220, Tgt BER: 0.1419220, Noiseless BER 0.0000000, Valid BLER : 0.4195557
[42100/200000] At 3 dB, Loss: 0.0039232, Train BER (10 dB) : 0.0011292, Valid BER: 0.1377716, Tgt BER: 0.1377716, Noiseless BER 0.0000000, Valid BLER : 0.4237061
[42200/200000] At 3 dB, Loss: 0.0037490, Train BER (10 dB) : 0.0010834, Valid BER: 0.1386261, Tgt BER: 0.1386261, Noiseless BER 0.0000000, Valid BLER : 0.4188232
[42300/200000] At 3 dB, Loss: 0.0036944, Train BER (10 dB) : 0.0012207, Valid BER: 0.1418762, Tgt BER: 0.1418762, Noiseless BER 0.0000000, Valid BLER : 0.4263916
[42400/200000] At 3 dB, Loss: 0.0030042, Train BER (10 dB) : 0.0009003, Valid BER: 0.1408386, Tgt BER: 0.1408386, Noiseless BER 0.0000000, Valid BLER : 0.4278564
[42500/200000] At 3 dB, Loss: 0.0034108, Train BER (10 dB) : 0.0010071, Valid BER: 0.1449127, Tgt BER: 0.1449127, Noiseless BER 0.0000000, Valid BLER : 0.4412842
[42600/200000] At 3 dB, Loss: 0.0034728, Train BER (10 dB) : 0.0011902, Valid BER: 0.1462708, Tgt BER: 0.1462708, Noiseless BER 0.0000000, Valid BLER : 0.4398193
[42700/200000] At 3 dB, Loss: 0.0035471, Train BER (10 dB) : 0.0010223, Valid BER: 0.1395416, Tgt BER: 0.1395416, Noiseless BER 0.0000000, Valid BLER : 0.4197998
[42800/200000] At 3 dB, Loss: 0.0033364, Train BER (10 dB) : 0.0010376, Valid BER: 0.1456451, Tgt BER: 0.1456451, Noiseless BER 0.0000000, Valid BLER : 0.4423828
[42900/200000] At 3 dB, Loss: 0.0035719, Train BER (10 dB) : 0.0011902, Valid BER: 0.1458893, Tgt BER: 0.1458893, Noiseless BER 0.0000000, Valid BLER : 0.4401855
[43000/200000] At 3 dB, Loss: 0.0030652, Train BER (10 dB) : 0.0010376, Valid BER: 0.1404266, Tgt BER: 0.1404266, Noiseless BER 0.0000000, Valid BLER : 0.4270020
[43100/200000] At 3 dB, Loss: 0.0034699, Train BER (10 dB) : 0.0010681, Valid BER: 0.1447601, Tgt BER: 0.1447601, Noiseless BER 0.0000000, Valid BLER : 0.4353027
[43200/200000] At 3 dB, Loss: 0.0040713, Train BER (10 dB) : 0.0013123, Valid BER: 0.1411591, Tgt BER: 0.1411591, Noiseless BER 0.0000000, Valid BLER : 0.4350586
[43300/200000] At 3 dB, Loss: 0.0039919, Train BER (10 dB) : 0.0011902, Valid BER: 0.1433105, Tgt BER: 0.1433105, Noiseless BER 0.0000000, Valid BLER : 0.4268799
[43400/200000] At 3 dB, Loss: 0.0039941, Train BER (10 dB) : 0.0013580, Valid BER: 0.1433411, Tgt BER: 0.1433411, Noiseless BER 0.0000000, Valid BLER : 0.4362793
[43500/200000] At 3 dB, Loss: 0.0029691, Train BER (10 dB) : 0.0008392, Valid BER: 0.1418457, Tgt BER: 0.1418457, Noiseless BER 0.0000000, Valid BLER : 0.4350586
[43600/200000] At 3 dB, Loss: 0.0031388, Train BER (10 dB) : 0.0010681, Valid BER: 0.1388245, Tgt BER: 0.1388245, Noiseless BER 0.0000000, Valid BLER : 0.4274902
[43700/200000] At 3 dB, Loss: 0.0040817, Train BER (10 dB) : 0.0013123, Valid BER: 0.1393433, Tgt BER: 0.1393433, Noiseless BER 0.0000000, Valid BLER : 0.4260254
[43800/200000] At 3 dB, Loss: 0.0033932, Train BER (10 dB) : 0.0010376, Valid BER: 0.1405487, Tgt BER: 0.1405487, Noiseless BER 0.0000000, Valid BLER : 0.4312744
[43900/200000] At 3 dB, Loss: 0.0035117, Train BER (10 dB) : 0.0011139, Valid BER: 0.1394348, Tgt BER: 0.1394348, Noiseless BER 0.0000000, Valid BLER : 0.4268799
[44000/200000] At 3 dB, Loss: 0.0029070, Train BER (10 dB) : 0.0009308, Valid BER: 0.1368561, Tgt BER: 0.1368561, Noiseless BER 0.0000000, Valid BLER : 0.4158936
[44100/200000] At 3 dB, Loss: 0.0044011, Train BER (10 dB) : 0.0014191, Valid BER: 0.1421356, Tgt BER: 0.1421356, Noiseless BER 0.0000000, Valid BLER : 0.4310303
[44200/200000] At 3 dB, Loss: 0.0032923, Train BER (10 dB) : 0.0010223, Valid BER: 0.1460266, Tgt BER: 0.1460266, Noiseless BER 0.0000000, Valid BLER : 0.4375000
[44300/200000] At 3 dB, Loss: 0.0036735, Train BER (10 dB) : 0.0012665, Valid BER: 0.1421814, Tgt BER: 0.1421814, Noiseless BER 0.0000000, Valid BLER : 0.4248047
[44400/200000] At 3 dB, Loss: 0.0025748, Train BER (10 dB) : 0.0008545, Valid BER: 0.1386108, Tgt BER: 0.1386108, Noiseless BER 0.0000000, Valid BLER : 0.4166260
[44500/200000] At 3 dB, Loss: 0.0034881, Train BER (10 dB) : 0.0012054, Valid BER: 0.1406403, Tgt BER: 0.1406403, Noiseless BER 0.0000000, Valid BLER : 0.4233398
[44600/200000] At 3 dB, Loss: 0.0027095, Train BER (10 dB) : 0.0008240, Valid BER: 0.1389313, Tgt BER: 0.1389313, Noiseless BER 0.0000000, Valid BLER : 0.4208984
[44700/200000] At 3 dB, Loss: 0.0030120, Train BER (10 dB) : 0.0010223, Valid BER: 0.1365967, Tgt BER: 0.1365967, Noiseless BER 0.0000000, Valid BLER : 0.4244385
[44800/200000] At 3 dB, Loss: 0.0027173, Train BER (10 dB) : 0.0008240, Valid BER: 0.1404266, Tgt BER: 0.1404266, Noiseless BER 0.0000000, Valid BLER : 0.4282227
[44900/200000] At 3 dB, Loss: 0.0029968, Train BER (10 dB) : 0.0009308, Valid BER: 0.1427307, Tgt BER: 0.1427307, Noiseless BER 0.0000000, Valid BLER : 0.4356689
[45000/200000] At 3 dB, Loss: 0.0029427, Train BER (10 dB) : 0.0010529, Valid BER: 0.1382141, Tgt BER: 0.1382141, Noiseless BER 0.0000000, Valid BLER : 0.4208984
[45100/200000] At 3 dB, Loss: 0.0037606, Train BER (10 dB) : 0.0012665, Valid BER: 0.1369781, Tgt BER: 0.1369781, Noiseless BER 0.0000000, Valid BLER : 0.4293213
[45200/200000] At 3 dB, Loss: 0.0038032, Train BER (10 dB) : 0.0011597, Valid BER: 0.1412811, Tgt BER: 0.1412811, Noiseless BER 0.0000000, Valid BLER : 0.4315186
[45300/200000] At 3 dB, Loss: 0.0031517, Train BER (10 dB) : 0.0008850, Valid BER: 0.1384583, Tgt BER: 0.1384583, Noiseless BER 0.0000000, Valid BLER : 0.4179688
[45400/200000] At 3 dB, Loss: 0.0039569, Train BER (10 dB) : 0.0012970, Valid BER: 0.1455994, Tgt BER: 0.1455994, Noiseless BER 0.0000000, Valid BLER : 0.4404297
[45500/200000] At 3 dB, Loss: 0.0026013, Train BER (10 dB) : 0.0008850, Valid BER: 0.1432800, Tgt BER: 0.1432800, Noiseless BER 0.0000000, Valid BLER : 0.4414062
[45600/200000] At 3 dB, Loss: 0.0037870, Train BER (10 dB) : 0.0011292, Valid BER: 0.1451416, Tgt BER: 0.1451416, Noiseless BER 0.0000000, Valid BLER : 0.4306641
[45700/200000] At 3 dB, Loss: 0.0026450, Train BER (10 dB) : 0.0008545, Valid BER: 0.1456146, Tgt BER: 0.1456146, Noiseless BER 0.0000000, Valid BLER : 0.4378662
[45800/200000] At 3 dB, Loss: 0.0029354, Train BER (10 dB) : 0.0010986, Valid BER: 0.1439667, Tgt BER: 0.1439667, Noiseless BER 0.0000000, Valid BLER : 0.4370117
[45900/200000] At 3 dB, Loss: 0.0029911, Train BER (10 dB) : 0.0010986, Valid BER: 0.1440582, Tgt BER: 0.1440582, Noiseless BER 0.0000000, Valid BLER : 0.4348145
[46000/200000] At 3 dB, Loss: 0.0029989, Train BER (10 dB) : 0.0010834, Valid BER: 0.1377869, Tgt BER: 0.1377869, Noiseless BER 0.0000000, Valid BLER : 0.4207764
[46100/200000] At 3 dB, Loss: 0.0039006, Train BER (10 dB) : 0.0011902, Valid BER: 0.1454163, Tgt BER: 0.1454163, Noiseless BER 0.0000000, Valid BLER : 0.4345703
[46200/200000] At 3 dB, Loss: 0.0032217, Train BER (10 dB) : 0.0010071, Valid BER: 0.1396484, Tgt BER: 0.1396484, Noiseless BER 0.0000000, Valid BLER : 0.4311523
[46300/200000] At 3 dB, Loss: 0.0033034, Train BER (10 dB) : 0.0011902, Valid BER: 0.1362457, Tgt BER: 0.1362457, Noiseless BER 0.0000000, Valid BLER : 0.4263916
[46400/200000] At 3 dB, Loss: 0.0033445, Train BER (10 dB) : 0.0009918, Valid BER: 0.1386261, Tgt BER: 0.1386261, Noiseless BER 0.0000000, Valid BLER : 0.4299316
[46500/200000] At 3 dB, Loss: 0.0034391, Train BER (10 dB) : 0.0011597, Valid BER: 0.1447449, Tgt BER: 0.1447449, Noiseless BER 0.0000000, Valid BLER : 0.4343262
[46600/200000] At 3 dB, Loss: 0.0029008, Train BER (10 dB) : 0.0010376, Valid BER: 0.1363068, Tgt BER: 0.1363068, Noiseless BER 0.0000000, Valid BLER : 0.4215088
[46700/200000] At 3 dB, Loss: 0.0029157, Train BER (10 dB) : 0.0010071, Valid BER: 0.1401367, Tgt BER: 0.1401367, Noiseless BER 0.0000000, Valid BLER : 0.4294434
[46800/200000] At 3 dB, Loss: 0.0028977, Train BER (10 dB) : 0.0009460, Valid BER: 0.1354980, Tgt BER: 0.1354980, Noiseless BER 0.0000000, Valid BLER : 0.4122314
[46900/200000] At 3 dB, Loss: 0.0039103, Train BER (10 dB) : 0.0013428, Valid BER: 0.1411285, Tgt BER: 0.1411285, Noiseless BER 0.0000000, Valid BLER : 0.4299316
[47000/200000] At 3 dB, Loss: 0.0032878, Train BER (10 dB) : 0.0012054, Valid BER: 0.1402588, Tgt BER: 0.1402588, Noiseless BER 0.0000000, Valid BLER : 0.4293213
[47100/200000] At 3 dB, Loss: 0.0039248, Train BER (10 dB) : 0.0013885, Valid BER: 0.1368408, Tgt BER: 0.1368408, Noiseless BER 0.0000000, Valid BLER : 0.4216309
[47200/200000] At 3 dB, Loss: 0.0024629, Train BER (10 dB) : 0.0007935, Valid BER: 0.1412964, Tgt BER: 0.1412964, Noiseless BER 0.0000000, Valid BLER : 0.4200439
[47300/200000] At 3 dB, Loss: 0.0035697, Train BER (10 dB) : 0.0012665, Valid BER: 0.1394501, Tgt BER: 0.1394501, Noiseless BER 0.0000000, Valid BLER : 0.4230957
[47400/200000] At 3 dB, Loss: 0.0028940, Train BER (10 dB) : 0.0009613, Valid BER: 0.1364899, Tgt BER: 0.1364899, Noiseless BER 0.0000000, Valid BLER : 0.4182129
[47500/200000] At 3 dB, Loss: 0.0034842, Train BER (10 dB) : 0.0012817, Valid BER: 0.1331940, Tgt BER: 0.1331940, Noiseless BER 0.0000000, Valid BLER : 0.4160156
[47600/200000] At 3 dB, Loss: 0.0031273, Train BER (10 dB) : 0.0010223, Valid BER: 0.1389008, Tgt BER: 0.1389008, Noiseless BER 0.0000000, Valid BLER : 0.4260254
[47700/200000] At 3 dB, Loss: 0.0029941, Train BER (10 dB) : 0.0010071, Valid BER: 0.1339874, Tgt BER: 0.1339874, Noiseless BER 0.0000000, Valid BLER : 0.4190674
[47800/200000] At 3 dB, Loss: 0.0029903, Train BER (10 dB) : 0.0010986, Valid BER: 0.1402740, Tgt BER: 0.1402740, Noiseless BER 0.0000000, Valid BLER : 0.4213867
[47900/200000] At 3 dB, Loss: 0.0029905, Train BER (10 dB) : 0.0009460, Valid BER: 0.1349792, Tgt BER: 0.1349792, Noiseless BER 0.0000000, Valid BLER : 0.4125977
[48000/200000] At 3 dB, Loss: 0.0031448, Train BER (10 dB) : 0.0010529, Valid BER: 0.1381531, Tgt BER: 0.1381531, Noiseless BER 0.0000000, Valid BLER : 0.4216309
[48100/200000] At 3 dB, Loss: 0.0041581, Train BER (10 dB) : 0.0014038, Valid BER: 0.1366272, Tgt BER: 0.1366272, Noiseless BER 0.0000000, Valid BLER : 0.4188232
[48200/200000] At 3 dB, Loss: 0.0035845, Train BER (10 dB) : 0.0012665, Valid BER: 0.1370087, Tgt BER: 0.1370087, Noiseless BER 0.0000000, Valid BLER : 0.4165039
[48300/200000] At 3 dB, Loss: 0.0019994, Train BER (10 dB) : 0.0005188, Valid BER: 0.1376190, Tgt BER: 0.1376190, Noiseless BER 0.0000000, Valid BLER : 0.4272461
[48400/200000] At 3 dB, Loss: 0.0031698, Train BER (10 dB) : 0.0010681, Valid BER: 0.1386414, Tgt BER: 0.1386414, Noiseless BER 0.0000000, Valid BLER : 0.4226074
[48500/200000] At 3 dB, Loss: 0.0026066, Train BER (10 dB) : 0.0007324, Valid BER: 0.1349945, Tgt BER: 0.1349945, Noiseless BER 0.0000000, Valid BLER : 0.4182129
[48600/200000] At 3 dB, Loss: 0.0025039, Train BER (10 dB) : 0.0009918, Valid BER: 0.1323090, Tgt BER: 0.1323090, Noiseless BER 0.0000000, Valid BLER : 0.4161377
[48700/200000] At 3 dB, Loss: 0.0034779, Train BER (10 dB) : 0.0013885, Valid BER: 0.1340637, Tgt BER: 0.1340637, Noiseless BER 0.0000000, Valid BLER : 0.4179688
[48800/200000] At 3 dB, Loss: 0.0027410, Train BER (10 dB) : 0.0009003, Valid BER: 0.1416779, Tgt BER: 0.1416779, Noiseless BER 0.0000000, Valid BLER : 0.4293213
[48900/200000] At 3 dB, Loss: 0.0031702, Train BER (10 dB) : 0.0011292, Valid BER: 0.1302185, Tgt BER: 0.1302185, Noiseless BER 0.0000000, Valid BLER : 0.4187012
[49000/200000] At 3 dB, Loss: 0.0036657, Train BER (10 dB) : 0.0011444, Valid BER: 0.1308136, Tgt BER: 0.1308136, Noiseless BER 0.0000000, Valid BLER : 0.4145508
[49100/200000] At 3 dB, Loss: 0.0036167, Train BER (10 dB) : 0.0010986, Valid BER: 0.1387482, Tgt BER: 0.1387482, Noiseless BER 0.0000000, Valid BLER : 0.4287109
[49200/200000] At 3 dB, Loss: 0.0029286, Train BER (10 dB) : 0.0010071, Valid BER: 0.1316528, Tgt BER: 0.1316528, Noiseless BER 0.0000000, Valid BLER : 0.4168701
[49300/200000] At 3 dB, Loss: 0.0028187, Train BER (10 dB) : 0.0009613, Valid BER: 0.1324463, Tgt BER: 0.1324463, Noiseless BER 0.0000000, Valid BLER : 0.4150391
[49400/200000] At 3 dB, Loss: 0.0034858, Train BER (10 dB) : 0.0012054, Valid BER: 0.1383362, Tgt BER: 0.1383362, Noiseless BER 0.0000000, Valid BLER : 0.4200439
[49500/200000] At 3 dB, Loss: 0.0034080, Train BER (10 dB) : 0.0012360, Valid BER: 0.1316528, Tgt BER: 0.1316528, Noiseless BER 0.0000000, Valid BLER : 0.4057617
[49600/200000] At 3 dB, Loss: 0.0030826, Train BER (10 dB) : 0.0010986, Valid BER: 0.1346130, Tgt BER: 0.1346130, Noiseless BER 0.0000000, Valid BLER : 0.4151611
[49700/200000] At 3 dB, Loss: 0.0027937, Train BER (10 dB) : 0.0009613, Valid BER: 0.1352539, Tgt BER: 0.1352539, Noiseless BER 0.0000000, Valid BLER : 0.4144287
[49800/200000] At 3 dB, Loss: 0.0040522, Train BER (10 dB) : 0.0012817, Valid BER: 0.1313782, Tgt BER: 0.1313782, Noiseless BER 0.0000000, Valid BLER : 0.4141846
[49900/200000] At 3 dB, Loss: 0.0029502, Train BER (10 dB) : 0.0010376, Valid BER: 0.1298065, Tgt BER: 0.1298065, Noiseless BER 0.0000000, Valid BLER : 0.4056396
[50000/200000] At 3 dB, Loss: 0.0030177, Train BER (10 dB) : 0.0011444, Valid BER: 0.1291199, Tgt BER: 0.1291199, Noiseless BER 0.0000000, Valid BLER : 0.4071045
[50100/200000] At 3 dB, Loss: 0.0020672, Train BER (10 dB) : 0.0007477, Valid BER: 0.1306000, Tgt BER: 0.1306000, Noiseless BER 0.0000000, Valid BLER : 0.4127197
[50200/200000] At 3 dB, Loss: 0.0029905, Train BER (10 dB) : 0.0011444, Valid BER: 0.1347351, Tgt BER: 0.1347351, Noiseless BER 0.0000000, Valid BLER : 0.4189453
[50300/200000] At 3 dB, Loss: 0.0028587, Train BER (10 dB) : 0.0009155, Valid BER: 0.1332703, Tgt BER: 0.1332703, Noiseless BER 0.0000000, Valid BLER : 0.4178467
[50400/200000] At 3 dB, Loss: 0.0025956, Train BER (10 dB) : 0.0009003, Valid BER: 0.1297607, Tgt BER: 0.1297607, Noiseless BER 0.0000000, Valid BLER : 0.4033203
[50500/200000] At 3 dB, Loss: 0.0030749, Train BER (10 dB) : 0.0012054, Valid BER: 0.1302948, Tgt BER: 0.1302948, Noiseless BER 0.0000000, Valid BLER : 0.4139404
[50600/200000] At 3 dB, Loss: 0.0025128, Train BER (10 dB) : 0.0007782, Valid BER: 0.1272736, Tgt BER: 0.1272736, Noiseless BER 0.0000000, Valid BLER : 0.4055176
[50700/200000] At 3 dB, Loss: 0.0024823, Train BER (10 dB) : 0.0007629, Valid BER: 0.1299744, Tgt BER: 0.1299744, Noiseless BER 0.0000000, Valid BLER : 0.4057617
[50800/200000] At 3 dB, Loss: 0.0033673, Train BER (10 dB) : 0.0010986, Valid BER: 0.1333313, Tgt BER: 0.1333313, Noiseless BER 0.0000000, Valid BLER : 0.4162598
[50900/200000] At 3 dB, Loss: 0.0027944, Train BER (10 dB) : 0.0009003, Valid BER: 0.1244354, Tgt BER: 0.1244354, Noiseless BER 0.0000000, Valid BLER : 0.3946533
[51000/200000] At 3 dB, Loss: 0.0023278, Train BER (10 dB) : 0.0007477, Valid BER: 0.1315002, Tgt BER: 0.1315002, Noiseless BER 0.0000000, Valid BLER : 0.4111328
[51100/200000] At 3 dB, Loss: 0.0036713, Train BER (10 dB) : 0.0013733, Valid BER: 0.1297150, Tgt BER: 0.1297150, Noiseless BER 0.0000000, Valid BLER : 0.4094238
[51200/200000] At 3 dB, Loss: 0.0033505, Train BER (10 dB) : 0.0010681, Valid BER: 0.1280518, Tgt BER: 0.1280518, Noiseless BER 0.0000000, Valid BLER : 0.4058838
[51300/200000] At 3 dB, Loss: 0.0029029, Train BER (10 dB) : 0.0009918, Valid BER: 0.1267090, Tgt BER: 0.1267090, Noiseless BER 0.0000000, Valid BLER : 0.3952637
[51400/200000] At 3 dB, Loss: 0.0031250, Train BER (10 dB) : 0.0010376, Valid BER: 0.1255646, Tgt BER: 0.1255646, Noiseless BER 0.0000000, Valid BLER : 0.3967285
[51500/200000] At 3 dB, Loss: 0.0031202, Train BER (10 dB) : 0.0010529, Valid BER: 0.1305389, Tgt BER: 0.1305389, Noiseless BER 0.0000000, Valid BLER : 0.4077148
[51600/200000] At 3 dB, Loss: 0.0027333, Train BER (10 dB) : 0.0009155, Valid BER: 0.1279297, Tgt BER: 0.1279297, Noiseless BER 0.0000000, Valid BLER : 0.4031982
[51700/200000] At 3 dB, Loss: 0.0030676, Train BER (10 dB) : 0.0009155, Valid BER: 0.1274261, Tgt BER: 0.1274261, Noiseless BER 0.0000000, Valid BLER : 0.3947754
[51800/200000] At 3 dB, Loss: 0.0021133, Train BER (10 dB) : 0.0006104, Valid BER: 0.1327362, Tgt BER: 0.1327362, Noiseless BER 0.0000000, Valid BLER : 0.4158936
[51900/200000] At 3 dB, Loss: 0.0030954, Train BER (10 dB) : 0.0011139, Valid BER: 0.1247101, Tgt BER: 0.1247101, Noiseless BER 0.0000000, Valid BLER : 0.3918457
[52000/200000] At 3 dB, Loss: 0.0030018, Train BER (10 dB) : 0.0009460, Valid BER: 0.1279144, Tgt BER: 0.1279144, Noiseless BER 0.0000000, Valid BLER : 0.3970947
[52100/200000] At 3 dB, Loss: 0.0019599, Train BER (10 dB) : 0.0006409, Valid BER: 0.1251373, Tgt BER: 0.1251373, Noiseless BER 0.0000000, Valid BLER : 0.3927002
[52200/200000] At 3 dB, Loss: 0.0017125, Train BER (10 dB) : 0.0005341, Valid BER: 0.1235962, Tgt BER: 0.1235962, Noiseless BER 0.0000000, Valid BLER : 0.3865967
[52300/200000] At 3 dB, Loss: 0.0023835, Train BER (10 dB) : 0.0007782, Valid BER: 0.1201782, Tgt BER: 0.1201782, Noiseless BER 0.0000000, Valid BLER : 0.3826904
[52400/200000] At 3 dB, Loss: 0.0025640, Train BER (10 dB) : 0.0008087, Valid BER: 0.1219788, Tgt BER: 0.1219788, Noiseless BER 0.0000000, Valid BLER : 0.3869629
[52500/200000] At 3 dB, Loss: 0.0028354, Train BER (10 dB) : 0.0008850, Valid BER: 0.1225739, Tgt BER: 0.1225739, Noiseless BER 0.0000000, Valid BLER : 0.3966064
[52600/200000] At 3 dB, Loss: 0.0023633, Train BER (10 dB) : 0.0008240, Valid BER: 0.1211548, Tgt BER: 0.1211548, Noiseless BER 0.0000000, Valid BLER : 0.3830566
[52700/200000] At 3 dB, Loss: 0.0021745, Train BER (10 dB) : 0.0007019, Valid BER: 0.1197052, Tgt BER: 0.1197052, Noiseless BER 0.0000000, Valid BLER : 0.3822021
[52800/200000] At 3 dB, Loss: 0.0026552, Train BER (10 dB) : 0.0009460, Valid BER: 0.1225586, Tgt BER: 0.1225586, Noiseless BER 0.0000000, Valid BLER : 0.3825684
[52900/200000] At 3 dB, Loss: 0.0024979, Train BER (10 dB) : 0.0007629, Valid BER: 0.1219940, Tgt BER: 0.1219940, Noiseless BER 0.0000000, Valid BLER : 0.3807373
[53000/200000] At 3 dB, Loss: 0.0020767, Train BER (10 dB) : 0.0006561, Valid BER: 0.1190033, Tgt BER: 0.1190033, Noiseless BER 0.0000000, Valid BLER : 0.3690186
[53100/200000] At 3 dB, Loss: 0.0024332, Train BER (10 dB) : 0.0007019, Valid BER: 0.1193542, Tgt BER: 0.1193542, Noiseless BER 0.0000000, Valid BLER : 0.3776855
[53200/200000] At 3 dB, Loss: 0.0020689, Train BER (10 dB) : 0.0006561, Valid BER: 0.1190796, Tgt BER: 0.1190796, Noiseless BER 0.0000000, Valid BLER : 0.3720703
[53300/200000] At 3 dB, Loss: 0.0020089, Train BER (10 dB) : 0.0005646, Valid BER: 0.1148376, Tgt BER: 0.1148376, Noiseless BER 0.0000000, Valid BLER : 0.3605957
[53400/200000] At 3 dB, Loss: 0.0024877, Train BER (10 dB) : 0.0007019, Valid BER: 0.1176758, Tgt BER: 0.1176758, Noiseless BER 0.0000000, Valid BLER : 0.3671875
[53500/200000] At 3 dB, Loss: 0.0019308, Train BER (10 dB) : 0.0005646, Valid BER: 0.1186523, Tgt BER: 0.1186523, Noiseless BER 0.0000000, Valid BLER : 0.3684082
[53600/200000] At 3 dB, Loss: 0.0016218, Train BER (10 dB) : 0.0004730, Valid BER: 0.1112976, Tgt BER: 0.1112976, Noiseless BER 0.0000000, Valid BLER : 0.3494873
[53700/200000] At 3 dB, Loss: 0.0016034, Train BER (10 dB) : 0.0004883, Valid BER: 0.1201935, Tgt BER: 0.1201935, Noiseless BER 0.0000000, Valid BLER : 0.3563232
[53800/200000] At 3 dB, Loss: 0.0022449, Train BER (10 dB) : 0.0006714, Valid BER: 0.1153412, Tgt BER: 0.1153412, Noiseless BER 0.0000000, Valid BLER : 0.3554688
[53900/200000] At 3 dB, Loss: 0.0025272, Train BER (10 dB) : 0.0008240, Valid BER: 0.1202393, Tgt BER: 0.1202393, Noiseless BER 0.0000000, Valid BLER : 0.3748779
[54000/200000] At 3 dB, Loss: 0.0019651, Train BER (10 dB) : 0.0005035, Valid BER: 0.1146851, Tgt BER: 0.1146851, Noiseless BER 0.0000000, Valid BLER : 0.3514404
[54100/200000] At 3 dB, Loss: 0.0020789, Train BER (10 dB) : 0.0006866, Valid BER: 0.1142273, Tgt BER: 0.1142273, Noiseless BER 0.0000000, Valid BLER : 0.3494873
[54200/200000] At 3 dB, Loss: 0.0022200, Train BER (10 dB) : 0.0006714, Valid BER: 0.1137085, Tgt BER: 0.1137085, Noiseless BER 0.0000000, Valid BLER : 0.3518066
[54300/200000] At 3 dB, Loss: 0.0028310, Train BER (10 dB) : 0.0008545, Valid BER: 0.1150360, Tgt BER: 0.1150360, Noiseless BER 0.0000000, Valid BLER : 0.3480225
