Info positions : [ 7  9 10 11 12 13 14 15]
Target Info positions : [ 7  9 10 11 12 13 14 15]
Frozen positions : [0 1 2 3 4 5 6 8]
embed dim : 64 
Batch size : 8192
Validation SNR : 3.0
Number of heads : 1
Number of layers: 3
Positional encoding : static
Layers : compelete
Print frequency: 100
Num of steps: 200000
combinational training snr:  False
64
Training Model for 8,16 anew
Number of parameters : 150471
Did not find standard validation data
Need to save for: 1000
[0/200000] At 3 dB, Loss: 1.6881373, Train BER (3 dB) : 0.5660858, Valid BER: 0.4371948, Tgt BER: 0.4371948, Noiseless BER 0.4251709, Valid BLER : 0.9215088
[124600/200000] At 3 dB, Loss: 0.1942655, Train BER (3 dB) : 0.0788574, Valid BER: 0.0774994, Tgt BER: 0.0774994, Noiseless BER 0.0000000, Valid BLER : 0.2630615
[124700/200000] At 3 dB, Loss: 0.2009907, Train BER (3 dB) : 0.0815735, Valid BER: 0.0831299, Tgt BER: 0.0831299, Noiseless BER 0.0000000, Valid BLER : 0.2731934
[124800/200000] At 3 dB, Loss: 0.2023241, Train BER (3 dB) : 0.0823975, Valid BER: 0.0773468, Tgt BER: 0.0773468, Noiseless BER 0.0000000, Valid BLER : 0.2644043
[124900/200000] At 3 dB, Loss: 0.1951261, Train BER (3 dB) : 0.0797272, Valid BER: 0.0800323, Tgt BER: 0.0800323, Noiseless BER 0.0000000, Valid BLER : 0.2666016
[125000/200000] At 3 dB, Loss: 0.1955252, Train BER (3 dB) : 0.0805206, Valid BER: 0.0793610, Tgt BER: 0.0793610, Noiseless BER 0.0000000, Valid BLER : 0.2683105
[125100/200000] At 3 dB, Loss: 0.1982488, Train BER (3 dB) : 0.0805206, Valid BER: 0.0789185, Tgt BER: 0.0789185, Noiseless BER 0.0000000, Valid BLER : 0.2696533
[125200/200000] At 3 dB, Loss: 0.1993489, Train BER (3 dB) : 0.0814209, Valid BER: 0.0797577, Tgt BER: 0.0797577, Noiseless BER 0.0000000, Valid BLER : 0.2730713
[125300/200000] At 3 dB, Loss: 0.1999340, Train BER (3 dB) : 0.0820770, Valid BER: 0.0785065, Tgt BER: 0.0785065, Noiseless BER 0.0000000, Valid BLER : 0.2612305
[125400/200000] At 3 dB, Loss: 0.1967927, Train BER (3 dB) : 0.0812225, Valid BER: 0.0776215, Tgt BER: 0.0776215, Noiseless BER 0.0000000, Valid BLER : 0.2623291
[125500/200000] At 3 dB, Loss: 0.1986291, Train BER (3 dB) : 0.0799408, Valid BER: 0.0786896, Tgt BER: 0.0786896, Noiseless BER 0.0000000, Valid BLER : 0.2659912
[125600/200000] At 3 dB, Loss: 0.1963221, Train BER (3 dB) : 0.0788879, Valid BER: 0.0796051, Tgt BER: 0.0796051, Noiseless BER 0.0000000, Valid BLER : 0.2673340
[125700/200000] At 3 dB, Loss: 0.2015070, Train BER (3 dB) : 0.0817261, Valid BER: 0.0794525, Tgt BER: 0.0794525, Noiseless BER 0.0000000, Valid BLER : 0.2629395
[125800/200000] At 3 dB, Loss: 0.2004413, Train BER (3 dB) : 0.0818481, Valid BER: 0.0824738, Tgt BER: 0.0824738, Noiseless BER 0.0000000, Valid BLER : 0.2760010
[125900/200000] At 3 dB, Loss: 0.2047416, Train BER (3 dB) : 0.0843201, Valid BER: 0.0839386, Tgt BER: 0.0839386, Noiseless BER 0.0000000, Valid BLER : 0.2817383
[126000/200000] At 3 dB, Loss: 0.2002741, Train BER (3 dB) : 0.0818787, Valid BER: 0.0802612, Tgt BER: 0.0802612, Noiseless BER 0.0000000, Valid BLER : 0.2725830
[126100/200000] At 3 dB, Loss: 0.1942177, Train BER (3 dB) : 0.0797272, Valid BER: 0.0802917, Tgt BER: 0.0802917, Noiseless BER 0.0000000, Valid BLER : 0.2662354
[126200/200000] At 3 dB, Loss: 0.1982650, Train BER (3 dB) : 0.0810242, Valid BER: 0.0784912, Tgt BER: 0.0784912, Noiseless BER 0.0000000, Valid BLER : 0.2670898
[126300/200000] At 3 dB, Loss: 0.2031049, Train BER (3 dB) : 0.0827484, Valid BER: 0.0788574, Tgt BER: 0.0788574, Noiseless BER 0.0000000, Valid BLER : 0.2652588
[126400/200000] At 3 dB, Loss: 0.2053241, Train BER (3 dB) : 0.0850983, Valid BER: 0.0813141, Tgt BER: 0.0813141, Noiseless BER 0.0000000, Valid BLER : 0.2642822
[126500/200000] At 3 dB, Loss: 0.1997829, Train BER (3 dB) : 0.0812225, Valid BER: 0.0787354, Tgt BER: 0.0787354, Noiseless BER 0.0000000, Valid BLER : 0.2629395
[126600/200000] At 3 dB, Loss: 0.2026367, Train BER (3 dB) : 0.0828552, Valid BER: 0.0784454, Tgt BER: 0.0784454, Noiseless BER 0.0000000, Valid BLER : 0.2645264
[126700/200000] At 3 dB, Loss: 0.1947208, Train BER (3 dB) : 0.0784302, Valid BER: 0.0792236, Tgt BER: 0.0792236, Noiseless BER 0.0000000, Valid BLER : 0.2656250
[126800/200000] At 3 dB, Loss: 0.2079605, Train BER (3 dB) : 0.0845337, Valid BER: 0.0803223, Tgt BER: 0.0803223, Noiseless BER 0.0000000, Valid BLER : 0.2657471
[126900/200000] At 3 dB, Loss: 0.2060587, Train BER (3 dB) : 0.0825806, Valid BER: 0.0819092, Tgt BER: 0.0819092, Noiseless BER 0.0000000, Valid BLER : 0.2746582
[127000/200000] At 3 dB, Loss: 0.2032987, Train BER (3 dB) : 0.0833282, Valid BER: 0.0775604, Tgt BER: 0.0775604, Noiseless BER 0.0000000, Valid BLER : 0.2574463
[127100/200000] At 3 dB, Loss: 0.1927157, Train BER (3 dB) : 0.0797272, Valid BER: 0.0772858, Tgt BER: 0.0772858, Noiseless BER 0.0000000, Valid BLER : 0.2658691
[127200/200000] At 3 dB, Loss: 0.1998891, Train BER (3 dB) : 0.0806885, Valid BER: 0.0817566, Tgt BER: 0.0817566, Noiseless BER 0.0000000, Valid BLER : 0.2723389
[127300/200000] At 3 dB, Loss: 0.1945714, Train BER (3 dB) : 0.0787201, Valid BER: 0.0785217, Tgt BER: 0.0785217, Noiseless BER 0.0000000, Valid BLER : 0.2640381
[127400/200000] At 3 dB, Loss: 0.1969785, Train BER (3 dB) : 0.0803986, Valid BER: 0.0815277, Tgt BER: 0.0815277, Noiseless BER 0.0000000, Valid BLER : 0.2709961
[127500/200000] At 3 dB, Loss: 0.1998531, Train BER (3 dB) : 0.0813446, Valid BER: 0.0801086, Tgt BER: 0.0801086, Noiseless BER 0.0000000, Valid BLER : 0.2702637
[127600/200000] At 3 dB, Loss: 0.2067746, Train BER (3 dB) : 0.0844879, Valid BER: 0.0795441, Tgt BER: 0.0795441, Noiseless BER 0.0000000, Valid BLER : 0.2655029
[127700/200000] At 3 dB, Loss: 0.1921704, Train BER (3 dB) : 0.0788727, Valid BER: 0.0790710, Tgt BER: 0.0790710, Noiseless BER 0.0000000, Valid BLER : 0.2646484
[127800/200000] At 3 dB, Loss: 0.2025839, Train BER (3 dB) : 0.0821838, Valid BER: 0.0806274, Tgt BER: 0.0806274, Noiseless BER 0.0000000, Valid BLER : 0.2653809
[127900/200000] At 3 dB, Loss: 0.1977740, Train BER (3 dB) : 0.0816498, Valid BER: 0.0833893, Tgt BER: 0.0833893, Noiseless BER 0.0000000, Valid BLER : 0.2762451
[128000/200000] At 3 dB, Loss: 0.2061193, Train BER (3 dB) : 0.0836487, Valid BER: 0.0825348, Tgt BER: 0.0825348, Noiseless BER 0.0000000, Valid BLER : 0.2785645
[128100/200000] At 3 dB, Loss: 0.1954537, Train BER (3 dB) : 0.0796204, Valid BER: 0.0778656, Tgt BER: 0.0778656, Noiseless BER 0.0000000, Valid BLER : 0.2604980
[128200/200000] At 3 dB, Loss: 0.1978740, Train BER (3 dB) : 0.0811157, Valid BER: 0.0788269, Tgt BER: 0.0788269, Noiseless BER 0.0000000, Valid BLER : 0.2648926
[128300/200000] At 3 dB, Loss: 0.1989531, Train BER (3 dB) : 0.0805206, Valid BER: 0.0794678, Tgt BER: 0.0794678, Noiseless BER 0.0000000, Valid BLER : 0.2641602
[128400/200000] At 3 dB, Loss: 0.2041058, Train BER (3 dB) : 0.0835419, Valid BER: 0.0806427, Tgt BER: 0.0806427, Noiseless BER 0.0000000, Valid BLER : 0.2728271
[128500/200000] At 3 dB, Loss: 0.1962472, Train BER (3 dB) : 0.0812531, Valid BER: 0.0787811, Tgt BER: 0.0787811, Noiseless BER 0.0000000, Valid BLER : 0.2608643
[128600/200000] At 3 dB, Loss: 0.1968917, Train BER (3 dB) : 0.0797119, Valid BER: 0.0788269, Tgt BER: 0.0788269, Noiseless BER 0.0000000, Valid BLER : 0.2600098
[128700/200000] At 3 dB, Loss: 0.1979291, Train BER (3 dB) : 0.0806427, Valid BER: 0.0813751, Tgt BER: 0.0813751, Noiseless BER 0.0000000, Valid BLER : 0.2718506
[128800/200000] At 3 dB, Loss: 0.1990823, Train BER (3 dB) : 0.0812073, Valid BER: 0.0784302, Tgt BER: 0.0784302, Noiseless BER 0.0000000, Valid BLER : 0.2650146
[128900/200000] At 3 dB, Loss: 0.2047162, Train BER (3 dB) : 0.0853882, Valid BER: 0.0782318, Tgt BER: 0.0782318, Noiseless BER 0.0000000, Valid BLER : 0.2647705
[129000/200000] At 3 dB, Loss: 0.2004065, Train BER (3 dB) : 0.0812073, Valid BER: 0.0794067, Tgt BER: 0.0794067, Noiseless BER 0.0000000, Valid BLER : 0.2650146
[129100/200000] At 3 dB, Loss: 0.2005705, Train BER (3 dB) : 0.0812531, Valid BER: 0.0801239, Tgt BER: 0.0801239, Noiseless BER 0.0000000, Valid BLER : 0.2709961
[129200/200000] At 3 dB, Loss: 0.1966736, Train BER (3 dB) : 0.0799255, Valid BER: 0.0797882, Tgt BER: 0.0797882, Noiseless BER 0.0000000, Valid BLER : 0.2723389
[129300/200000] At 3 dB, Loss: 0.1926760, Train BER (3 dB) : 0.0779266, Valid BER: 0.0830383, Tgt BER: 0.0830383, Noiseless BER 0.0000000, Valid BLER : 0.2728271
[129400/200000] At 3 dB, Loss: 0.2011850, Train BER (3 dB) : 0.0817108, Valid BER: 0.0812683, Tgt BER: 0.0812683, Noiseless BER 0.0000000, Valid BLER : 0.2729492
[129500/200000] At 3 dB, Loss: 0.1979369, Train BER (3 dB) : 0.0797272, Valid BER: 0.0796051, Tgt BER: 0.0796051, Noiseless BER 0.0000000, Valid BLER : 0.2662354
[129600/200000] At 3 dB, Loss: 0.1940600, Train BER (3 dB) : 0.0787201, Valid BER: 0.0781097, Tgt BER: 0.0781097, Noiseless BER 0.0000000, Valid BLER : 0.2624512
[129700/200000] At 3 dB, Loss: 0.1997468, Train BER (3 dB) : 0.0808258, Valid BER: 0.0791779, Tgt BER: 0.0791779, Noiseless BER 0.0000000, Valid BLER : 0.2646484
[129800/200000] At 3 dB, Loss: 0.2037134, Train BER (3 dB) : 0.0822449, Valid BER: 0.0811615, Tgt BER: 0.0811615, Noiseless BER 0.0000000, Valid BLER : 0.2661133
[129900/200000] At 3 dB, Loss: 0.2019631, Train BER (3 dB) : 0.0812836, Valid BER: 0.0785370, Tgt BER: 0.0785370, Noiseless BER 0.0000000, Valid BLER : 0.2637939
[130000/200000] At 3 dB, Loss: 0.2030427, Train BER (3 dB) : 0.0834503, Valid BER: 0.0781250, Tgt BER: 0.0781250, Noiseless BER 0.0000000, Valid BLER : 0.2672119
[130100/200000] At 3 dB, Loss: 0.1954172, Train BER (3 dB) : 0.0801086, Valid BER: 0.0776672, Tgt BER: 0.0776672, Noiseless BER 0.0000000, Valid BLER : 0.2637939
[130200/200000] At 3 dB, Loss: 0.2031691, Train BER (3 dB) : 0.0839539, Valid BER: 0.0795135, Tgt BER: 0.0795135, Noiseless BER 0.0000000, Valid BLER : 0.2655029
[130300/200000] At 3 dB, Loss: 0.1985913, Train BER (3 dB) : 0.0813141, Valid BER: 0.0783386, Tgt BER: 0.0783386, Noiseless BER 0.0000000, Valid BLER : 0.2617188
[130400/200000] At 3 dB, Loss: 0.1966242, Train BER (3 dB) : 0.0795593, Valid BER: 0.0794678, Tgt BER: 0.0794678, Noiseless BER 0.0000000, Valid BLER : 0.2683105
[130500/200000] At 3 dB, Loss: 0.1963871, Train BER (3 dB) : 0.0806580, Valid BER: 0.0773621, Tgt BER: 0.0773621, Noiseless BER 0.0000000, Valid BLER : 0.2656250
[130600/200000] At 3 dB, Loss: 0.1943866, Train BER (3 dB) : 0.0802307, Valid BER: 0.0765991, Tgt BER: 0.0765991, Noiseless BER 0.0000000, Valid BLER : 0.2534180
[130700/200000] At 3 dB, Loss: 0.1989339, Train BER (3 dB) : 0.0812531, Valid BER: 0.0790863, Tgt BER: 0.0790863, Noiseless BER 0.0000000, Valid BLER : 0.2662354
[130800/200000] At 3 dB, Loss: 0.1898033, Train BER (3 dB) : 0.0773468, Valid BER: 0.0786591, Tgt BER: 0.0786591, Noiseless BER 0.0000000, Valid BLER : 0.2647705
[130900/200000] At 3 dB, Loss: 0.1966937, Train BER (3 dB) : 0.0797119, Valid BER: 0.0782623, Tgt BER: 0.0782623, Noiseless BER 0.0000000, Valid BLER : 0.2722168
[131000/200000] At 3 dB, Loss: 0.1984120, Train BER (3 dB) : 0.0819855, Valid BER: 0.0799103, Tgt BER: 0.0799103, Noiseless BER 0.0000000, Valid BLER : 0.2733154
[131100/200000] At 3 dB, Loss: 0.1898989, Train BER (3 dB) : 0.0763702, Valid BER: 0.0825348, Tgt BER: 0.0825348, Noiseless BER 0.0000000, Valid BLER : 0.2764893
[131200/200000] At 3 dB, Loss: 0.1942332, Train BER (3 dB) : 0.0803528, Valid BER: 0.0791626, Tgt BER: 0.0791626, Noiseless BER 0.0000000, Valid BLER : 0.2686768
[131300/200000] At 3 dB, Loss: 0.2044692, Train BER (3 dB) : 0.0823212, Valid BER: 0.0801849, Tgt BER: 0.0801849, Noiseless BER 0.0000000, Valid BLER : 0.2695312
[131400/200000] At 3 dB, Loss: 0.2022145, Train BER (3 dB) : 0.0821991, Valid BER: 0.0765686, Tgt BER: 0.0765686, Noiseless BER 0.0000000, Valid BLER : 0.2600098
[131500/200000] At 3 dB, Loss: 0.1992185, Train BER (3 dB) : 0.0793304, Valid BER: 0.0791321, Tgt BER: 0.0791321, Noiseless BER 0.0000000, Valid BLER : 0.2708740
[131600/200000] At 3 dB, Loss: 0.1997520, Train BER (3 dB) : 0.0814972, Valid BER: 0.0802155, Tgt BER: 0.0802155, Noiseless BER 0.0000000, Valid BLER : 0.2712402
[131700/200000] At 3 dB, Loss: 0.1905489, Train BER (3 dB) : 0.0779572, Valid BER: 0.0812683, Tgt BER: 0.0812683, Noiseless BER 0.0000000, Valid BLER : 0.2751465
[131800/200000] At 3 dB, Loss: 0.1994505, Train BER (3 dB) : 0.0802765, Valid BER: 0.0788879, Tgt BER: 0.0788879, Noiseless BER 0.0000000, Valid BLER : 0.2623291
[131900/200000] At 3 dB, Loss: 0.2049458, Train BER (3 dB) : 0.0830231, Valid BER: 0.0800781, Tgt BER: 0.0800781, Noiseless BER 0.0000000, Valid BLER : 0.2667236
[132000/200000] At 3 dB, Loss: 0.1928484, Train BER (3 dB) : 0.0791321, Valid BER: 0.0781250, Tgt BER: 0.0781250, Noiseless BER 0.0000000, Valid BLER : 0.2633057
[132100/200000] At 3 dB, Loss: 0.1966085, Train BER (3 dB) : 0.0807037, Valid BER: 0.0810242, Tgt BER: 0.0810242, Noiseless BER 0.0000000, Valid BLER : 0.2679443
[132200/200000] At 3 dB, Loss: 0.1949279, Train BER (3 dB) : 0.0793152, Valid BER: 0.0780487, Tgt BER: 0.0780487, Noiseless BER 0.0000000, Valid BLER : 0.2624512
[132300/200000] At 3 dB, Loss: 0.2025518, Train BER (3 dB) : 0.0817108, Valid BER: 0.0815582, Tgt BER: 0.0815582, Noiseless BER 0.0000000, Valid BLER : 0.2701416
[132400/200000] At 3 dB, Loss: 0.1967950, Train BER (3 dB) : 0.0802460, Valid BER: 0.0776672, Tgt BER: 0.0776672, Noiseless BER 0.0000000, Valid BLER : 0.2625732
[132500/200000] At 3 dB, Loss: 0.1991916, Train BER (3 dB) : 0.0807495, Valid BER: 0.0785065, Tgt BER: 0.0785065, Noiseless BER 0.0000000, Valid BLER : 0.2635498
[132600/200000] At 3 dB, Loss: 0.2069259, Train BER (3 dB) : 0.0841370, Valid BER: 0.0764160, Tgt BER: 0.0764160, Noiseless BER 0.0000000, Valid BLER : 0.2589111
[132700/200000] At 3 dB, Loss: 0.2038591, Train BER (3 dB) : 0.0828857, Valid BER: 0.0753479, Tgt BER: 0.0753479, Noiseless BER 0.0000000, Valid BLER : 0.2567139
[132800/200000] At 3 dB, Loss: 0.1929103, Train BER (3 dB) : 0.0791626, Valid BER: 0.0801239, Tgt BER: 0.0801239, Noiseless BER 0.0000000, Valid BLER : 0.2684326
[132900/200000] At 3 dB, Loss: 0.1948247, Train BER (3 dB) : 0.0789795, Valid BER: 0.0801239, Tgt BER: 0.0801239, Noiseless BER 0.0000000, Valid BLER : 0.2680664
[133000/200000] At 3 dB, Loss: 0.1971733, Train BER (3 dB) : 0.0805969, Valid BER: 0.0816956, Tgt BER: 0.0816956, Noiseless BER 0.0000000, Valid BLER : 0.2685547
[133100/200000] At 3 dB, Loss: 0.1905513, Train BER (3 dB) : 0.0785828, Valid BER: 0.0814209, Tgt BER: 0.0814209, Noiseless BER 0.0000000, Valid BLER : 0.2725830
[133200/200000] At 3 dB, Loss: 0.1984163, Train BER (3 dB) : 0.0803070, Valid BER: 0.0798187, Tgt BER: 0.0798187, Noiseless BER 0.0000000, Valid BLER : 0.2702637
[133300/200000] At 3 dB, Loss: 0.1941934, Train BER (3 dB) : 0.0803680, Valid BER: 0.0805054, Tgt BER: 0.0805054, Noiseless BER 0.0000000, Valid BLER : 0.2681885
[133400/200000] At 3 dB, Loss: 0.1926821, Train BER (3 dB) : 0.0789948, Valid BER: 0.0788422, Tgt BER: 0.0788422, Noiseless BER 0.0000000, Valid BLER : 0.2702637
[133500/200000] At 3 dB, Loss: 0.1972996, Train BER (3 dB) : 0.0811005, Valid BER: 0.0799561, Tgt BER: 0.0799561, Noiseless BER 0.0000000, Valid BLER : 0.2694092
[133600/200000] At 3 dB, Loss: 0.1962481, Train BER (3 dB) : 0.0805817, Valid BER: 0.0785828, Tgt BER: 0.0785828, Noiseless BER 0.0000000, Valid BLER : 0.2639160
[133700/200000] At 3 dB, Loss: 0.2036584, Train BER (3 dB) : 0.0828400, Valid BER: 0.0805969, Tgt BER: 0.0805969, Noiseless BER 0.0000000, Valid BLER : 0.2714844
[133800/200000] At 3 dB, Loss: 0.2020966, Train BER (3 dB) : 0.0817108, Valid BER: 0.0770569, Tgt BER: 0.0770569, Noiseless BER 0.0000000, Valid BLER : 0.2591553
[133900/200000] At 3 dB, Loss: 0.1901067, Train BER (3 dB) : 0.0773315, Valid BER: 0.0787811, Tgt BER: 0.0787811, Noiseless BER 0.0000000, Valid BLER : 0.2692871
[134000/200000] At 3 dB, Loss: 0.1956839, Train BER (3 dB) : 0.0800476, Valid BER: 0.0766754, Tgt BER: 0.0766754, Noiseless BER 0.0000000, Valid BLER : 0.2602539
[134100/200000] At 3 dB, Loss: 0.2012565, Train BER (3 dB) : 0.0825653, Valid BER: 0.0769196, Tgt BER: 0.0769196, Noiseless BER 0.0000000, Valid BLER : 0.2597656
[134200/200000] At 3 dB, Loss: 0.2014993, Train BER (3 dB) : 0.0833435, Valid BER: 0.0797729, Tgt BER: 0.0797729, Noiseless BER 0.0000000, Valid BLER : 0.2701416
[134300/200000] At 3 dB, Loss: 0.1977917, Train BER (3 dB) : 0.0803528, Valid BER: 0.0808868, Tgt BER: 0.0808868, Noiseless BER 0.0000000, Valid BLER : 0.2673340
[134400/200000] At 3 dB, Loss: 0.2067108, Train BER (3 dB) : 0.0829926, Valid BER: 0.0795135, Tgt BER: 0.0795135, Noiseless BER 0.0000000, Valid BLER : 0.2679443
[134500/200000] At 3 dB, Loss: 0.1952792, Train BER (3 dB) : 0.0795898, Valid BER: 0.0823364, Tgt BER: 0.0823364, Noiseless BER 0.0000000, Valid BLER : 0.2708740
[134600/200000] At 3 dB, Loss: 0.1979534, Train BER (3 dB) : 0.0814819, Valid BER: 0.0778809, Tgt BER: 0.0778809, Noiseless BER 0.0000000, Valid BLER : 0.2674561
[134700/200000] At 3 dB, Loss: 0.1940180, Train BER (3 dB) : 0.0795593, Valid BER: 0.0787354, Tgt BER: 0.0787354, Noiseless BER 0.0000000, Valid BLER : 0.2656250
[134800/200000] At 3 dB, Loss: 0.1991292, Train BER (3 dB) : 0.0808105, Valid BER: 0.0758057, Tgt BER: 0.0758057, Noiseless BER 0.0000000, Valid BLER : 0.2583008
[134900/200000] At 3 dB, Loss: 0.1937912, Train BER (3 dB) : 0.0791016, Valid BER: 0.0783691, Tgt BER: 0.0783691, Noiseless BER 0.0000000, Valid BLER : 0.2677002
[135000/200000] At 3 dB, Loss: 0.1993321, Train BER (3 dB) : 0.0816956, Valid BER: 0.0816498, Tgt BER: 0.0816498, Noiseless BER 0.0000000, Valid BLER : 0.2741699
[135100/200000] At 3 dB, Loss: 0.2016429, Train BER (3 dB) : 0.0828094, Valid BER: 0.0766602, Tgt BER: 0.0766602, Noiseless BER 0.0000000, Valid BLER : 0.2637939
[135200/200000] At 3 dB, Loss: 0.1923986, Train BER (3 dB) : 0.0776215, Valid BER: 0.0792236, Tgt BER: 0.0792236, Noiseless BER 0.0000000, Valid BLER : 0.2672119
[135300/200000] At 3 dB, Loss: 0.2009227, Train BER (3 dB) : 0.0818024, Valid BER: 0.0773010, Tgt BER: 0.0773010, Noiseless BER 0.0000000, Valid BLER : 0.2624512
[135400/200000] At 3 dB, Loss: 0.1994638, Train BER (3 dB) : 0.0806122, Valid BER: 0.0766907, Tgt BER: 0.0766907, Noiseless BER 0.0000000, Valid BLER : 0.2567139
[135500/200000] At 3 dB, Loss: 0.1966052, Train BER (3 dB) : 0.0802917, Valid BER: 0.0788879, Tgt BER: 0.0788879, Noiseless BER 0.0000000, Valid BLER : 0.2645264
[135600/200000] At 3 dB, Loss: 0.1969153, Train BER (3 dB) : 0.0786438, Valid BER: 0.0785065, Tgt BER: 0.0785065, Noiseless BER 0.0000000, Valid BLER : 0.2674561
[135700/200000] At 3 dB, Loss: 0.2015981, Train BER (3 dB) : 0.0811768, Valid BER: 0.0784912, Tgt BER: 0.0784912, Noiseless BER 0.0000000, Valid BLER : 0.2648926
[135800/200000] At 3 dB, Loss: 0.1919314, Train BER (3 dB) : 0.0784302, Valid BER: 0.0775909, Tgt BER: 0.0775909, Noiseless BER 0.0000000, Valid BLER : 0.2662354
[135900/200000] At 3 dB, Loss: 0.2017842, Train BER (3 dB) : 0.0833130, Valid BER: 0.0796509, Tgt BER: 0.0796509, Noiseless BER 0.0000000, Valid BLER : 0.2664795
[136000/200000] At 3 dB, Loss: 0.1963283, Train BER (3 dB) : 0.0798950, Valid BER: 0.0793457, Tgt BER: 0.0793457, Noiseless BER 0.0000000, Valid BLER : 0.2675781
[136100/200000] At 3 dB, Loss: 0.1928380, Train BER (3 dB) : 0.0800171, Valid BER: 0.0764771, Tgt BER: 0.0764771, Noiseless BER 0.0000000, Valid BLER : 0.2601318
[136200/200000] At 3 dB, Loss: 0.2073967, Train BER (3 dB) : 0.0843658, Valid BER: 0.0785370, Tgt BER: 0.0785370, Noiseless BER 0.0000000, Valid BLER : 0.2645264
[136300/200000] At 3 dB, Loss: 0.1959935, Train BER (3 dB) : 0.0794525, Valid BER: 0.0787659, Tgt BER: 0.0787659, Noiseless BER 0.0000000, Valid BLER : 0.2670898
[136400/200000] At 3 dB, Loss: 0.1988221, Train BER (3 dB) : 0.0800781, Valid BER: 0.0804596, Tgt BER: 0.0804596, Noiseless BER 0.0000000, Valid BLER : 0.2656250
[136500/200000] At 3 dB, Loss: 0.1951954, Train BER (3 dB) : 0.0780182, Valid BER: 0.0777130, Tgt BER: 0.0777130, Noiseless BER 0.0000000, Valid BLER : 0.2662354
[136600/200000] At 3 dB, Loss: 0.1954580, Train BER (3 dB) : 0.0787201, Valid BER: 0.0772858, Tgt BER: 0.0772858, Noiseless BER 0.0000000, Valid BLER : 0.2600098
[136700/200000] At 3 dB, Loss: 0.1994012, Train BER (3 dB) : 0.0809479, Valid BER: 0.0779114, Tgt BER: 0.0779114, Noiseless BER 0.0000000, Valid BLER : 0.2630615
[136800/200000] At 3 dB, Loss: 0.1961407, Train BER (3 dB) : 0.0797729, Valid BER: 0.0826263, Tgt BER: 0.0826263, Noiseless BER 0.0000000, Valid BLER : 0.2769775
[136900/200000] At 3 dB, Loss: 0.2046986, Train BER (3 dB) : 0.0826263, Valid BER: 0.0760193, Tgt BER: 0.0760193, Noiseless BER 0.0000000, Valid BLER : 0.2595215
[137000/200000] At 3 dB, Loss: 0.2004000, Train BER (3 dB) : 0.0825653, Valid BER: 0.0792236, Tgt BER: 0.0792236, Noiseless BER 0.0000000, Valid BLER : 0.2591553
[137100/200000] At 3 dB, Loss: 0.2008004, Train BER (3 dB) : 0.0838776, Valid BER: 0.0825043, Tgt BER: 0.0825043, Noiseless BER 0.0000000, Valid BLER : 0.2720947
[137200/200000] At 3 dB, Loss: 0.1933763, Train BER (3 dB) : 0.0788879, Valid BER: 0.0782471, Tgt BER: 0.0782471, Noiseless BER 0.0000000, Valid BLER : 0.2608643
[137300/200000] At 3 dB, Loss: 0.1987915, Train BER (3 dB) : 0.0816193, Valid BER: 0.0796967, Tgt BER: 0.0796967, Noiseless BER 0.0000000, Valid BLER : 0.2728271
[137400/200000] At 3 dB, Loss: 0.1958563, Train BER (3 dB) : 0.0793915, Valid BER: 0.0818634, Tgt BER: 0.0818634, Noiseless BER 0.0000000, Valid BLER : 0.2686768
[137500/200000] At 3 dB, Loss: 0.1979286, Train BER (3 dB) : 0.0812531, Valid BER: 0.0812225, Tgt BER: 0.0812225, Noiseless BER 0.0000000, Valid BLER : 0.2739258
[137600/200000] At 3 dB, Loss: 0.2015887, Train BER (3 dB) : 0.0807037, Valid BER: 0.0789337, Tgt BER: 0.0789337, Noiseless BER 0.0000000, Valid BLER : 0.2681885
[137700/200000] At 3 dB, Loss: 0.1967258, Train BER (3 dB) : 0.0796051, Valid BER: 0.0802002, Tgt BER: 0.0802002, Noiseless BER 0.0000000, Valid BLER : 0.2691650
[137800/200000] At 3 dB, Loss: 0.2009743, Train BER (3 dB) : 0.0821838, Valid BER: 0.0770264, Tgt BER: 0.0770264, Noiseless BER 0.0000000, Valid BLER : 0.2585449
[137900/200000] At 3 dB, Loss: 0.1997057, Train BER (3 dB) : 0.0811768, Valid BER: 0.0781250, Tgt BER: 0.0781250, Noiseless BER 0.0000000, Valid BLER : 0.2634277
[138000/200000] At 3 dB, Loss: 0.2040628, Train BER (3 dB) : 0.0825806, Valid BER: 0.0819397, Tgt BER: 0.0819397, Noiseless BER 0.0000000, Valid BLER : 0.2720947
[138100/200000] At 3 dB, Loss: 0.1968955, Train BER (3 dB) : 0.0814972, Valid BER: 0.0791321, Tgt BER: 0.0791321, Noiseless BER 0.0000000, Valid BLER : 0.2659912
[138200/200000] At 3 dB, Loss: 0.1955569, Train BER (3 dB) : 0.0787964, Valid BER: 0.0807648, Tgt BER: 0.0807648, Noiseless BER 0.0000000, Valid BLER : 0.2720947
[138300/200000] At 3 dB, Loss: 0.1988170, Train BER (3 dB) : 0.0809174, Valid BER: 0.0773010, Tgt BER: 0.0773010, Noiseless BER 0.0000000, Valid BLER : 0.2655029
[138400/200000] At 3 dB, Loss: 0.1983820, Train BER (3 dB) : 0.0792542, Valid BER: 0.0791016, Tgt BER: 0.0791016, Noiseless BER 0.0000000, Valid BLER : 0.2680664
